,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.12679911498107027,0.04871380839356634,0.039365361416030614,-0.01431037615834464,-0.007600862930043765,0.0286240648271146,0.06844432458331987,0.063229252149474,0.05979352611859187,0.030717703500754125,-0.00967754361988561,0.12083282654230842,0.20363529933213817,0.04772780952111479,0.24497632532471778,0.10498837434721166,0.11355360557193579,0.14443516408410637,0.1836937345585125,0.2926303761042537,0.07514696608731755,0.013589737064041577,0.17501612657503304,0.07252307855614595
HALLMARK_ALLOGRAFT_REJECTION,-0.14101424254097075,0.05931369192481348,-0.006487151184454097,-0.0013387943836390762,0.015436938210007505,0.02553276248075172,0.026199882162313875,0.07931426672342445,0.088302777658815,-0.0006559129607645954,0.04149250054265182,-0.1217284153113537,0.159687022503433,0.0631776236535244,0.11146003054089533,0.1417628277484287,0.12001085281432936,0.1284155291854838,0.03589974299246398,0.19452321655078697,0.08571843577780747,-0.02074591869595672,-0.016460060287677446,-0.04126277218968931
HALLMARK_ANDROGEN_RESPONSE,0.15888872214090227,0.08586298101815332,0.037045007842343554,-0.01326702474496275,0.06372400923330451,0.03745085833152881,-0.008363712148175053,0.041206629184453974,0.03314650138689444,-0.02841490689060798,0.016287313325041276,0.0036455062335225357,0.1568046757715497,0.09184577199887418,0.19857578628317082,0.05849554577591176,0.0879812723831772,0.11431597144897314,0.13869977106149903,0.2569140797442132,0.024790935226478846,0.02384900453904892,0.15674663902692665,0.09385544493300577
HALLMARK_ANGIOGENESIS,-0.11881231948021266,-0.0247318386395991,-0.045695750735465564,0.02006979587788508,-0.007981751425724281,0.059635009774944576,0.010659071917684011,0.06927105185179784,0.07672289395141195,-0.021313040115210014,-0.039064795678436605,-0.09700831949782611,-0.13141693237265717,0.16629345176919666,0.19614513006621842,-0.06974457180415324,-0.11824408783579363,-0.00032624608880464683,-0.0901868162811988,-0.2198467200361796,0.11547343979230391,-0.07937662357506753,0.17294603442997522,0.03602801255170149
HALLMARK_APICAL_JUNCTION,0.16790313254353986,0.08904706312295624,0.06158345473035418,-0.001067694917403392,0.029452943739844892,0.06406258016439798,0.11482081393639515,0.05382791593018739,0.11138702059535692,0.01034808839665556,0.02820839979304547,0.1189431607236721,0.17363680996589412,0.19607123052428924,0.1363607743492268,0.11888882031280067,0.07086810152717365,0.1026381297140236,0.1919648756779349,0.2905136760945195,0.0788525387383172,0.0021988971272988984,0.1590643211175199,0.039661427013480036
HALLMARK_APICAL_SURFACE,0.1437729414203918,0.020830397088781257,0.008683551741509522,-0.00944344633200777,0.013191472335106954,-0.005275477207140431,0.06146487101061071,0.039821855485456095,0.0014214943378427372,0.03645277874920531,0.06198639406316683,0.04176563461609014,0.1301905019107819,0.15464040124164932,0.1568079597272206,0.09454282556405544,0.11704599743065387,0.15374099657011195,0.13613576618063633,0.2737109779862536,0.06402570666164525,-0.06276094665352243,0.15870729916934287,-0.04251114658690671
HALLMARK_APOPTOSIS,0.016610461414204438,0.02454506069673559,0.03343726619295737,-0.00469795795891296,0.05070546435846627,0.031543466986714584,-0.06464758214606522,-0.006038098380861475,0.06728293083886287,-0.05576937256179348,0.0013765041603804465,0.011761303115975964,0.06268079131667864,-0.09153167898243281,0.013656792687047201,-0.08671304733318315,-0.0027004066333212447,0.04413237766780363,-0.08910697045060513,-0.1457183856360462,0.00531516722533264,0.026391648893196583,0.0164895236019605,-0.06650827830296592
HALLMARK_BILE_ACID_METABOLISM,0.05997672505163179,0.014228811916727402,0.0020575622379641247,0.06400041000443105,0.013082782030791171,0.03690234287254172,0.1241897126978381,0.05715232287281839,0.05714897603840199,0.012880079439036284,-0.006432942956439574,0.058249578578450055,0.18061233659919362,0.1554287115318373,0.10642427662507452,0.16227924166279623,0.06631695609519866,0.07816724674124313,0.1830500648092638,0.3174892061827494,0.011786529120139042,0.0014183908366200136,0.12538335713006246,0.023422157174235812
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1949510373634588,0.03643078140517749,0.02630121449449027,-0.006280458938736025,-0.0035196993681589146,0.04980819662102433,0.1267283758951472,0.066700321735273,-0.015608281567313469,-0.032073320448348715,0.002232342042316445,-0.06539718974974265,0.21649648435699403,0.1665124563570142,0.2139004967619508,0.033065136936520044,0.11822464565732958,0.11009746811142272,0.18889700984216568,0.3033170846218187,0.04931092913288854,0.06076768703468444,0.1589422572331424,0.03666553651366664
HALLMARK_COAGULATION,-0.05939486589576515,0.026656238164990256,0.03927714573819363,-0.02436720878258069,-0.06901921885652786,0.021956643345262403,0.010727643372821833,0.062055556517846715,0.06847814855503055,-0.0037589612996967066,-0.012778719789822215,-0.05984670263117785,-0.005690777029515336,0.09852065621309934,0.06421609340738647,0.1483202962459981,0.07725181679689676,0.1197802028654539,0.08940355397861996,0.16641316938103323,0.08780516399817331,0.027157864217891948,0.06558106841996751,0.014217763270253262
HALLMARK_COMPLEMENT,-0.06755625902355894,-0.01640650813432864,0.005884610363434696,-0.01798651140848473,-0.032201993803427496,0.011977606663453,-0.00018729073497159607,0.05070945619635422,0.09324012535476697,-0.022537737178891418,0.03172561309517508,-0.028000683075678205,0.1889390662736346,0.06736663703381716,0.19441616156922623,0.014503195430333318,0.037460204550283385,0.13212926911560846,0.09067046265273461,0.19388949511421408,0.08934472323445516,-0.008308733235783761,0.13464973403624433,0.03432626822094483
HALLMARK_DNA_REPAIR,0.19444279159701713,0.05245230572185799,0.07535256890741306,-0.007872820738295778,0.030980203454597212,0.07659593601557775,0.06657439426219912,0.05232998555321284,0.06294579710689481,-0.01127070799851261,0.024188137496007837,0.13883764015652966,0.17861922751325357,0.20654466798593646,0.2473633561182525,0.1527154510874162,0.11444229679303494,0.08475867861381423,0.21252704671917802,0.3430247296295154,0.04878822132279254,0.0462893585211337,0.17681061014372781,0.03810291952117169
HALLMARK_E2F_TARGETS,0.15221244584973403,0.07624863714015523,0.022431990183975938,-0.03399582741568224,0.03490103547117332,0.016887283950347047,0.05612021514904794,0.04686234985451523,0.015815202929493843,-0.01866992348741962,0.045609468271792644,0.090315161309873,0.07421280136411146,0.160534799439346,0.074618480888172,0.1485689476300575,0.10849549271409492,0.1423418743361438,0.07209138261473001,0.18693240821355445,0.06631483558899019,0.0014234237553016154,0.1555124758573097,-0.06181176376051781
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.11953819284518047,0.04202899268409597,0.04776480289944467,0.008230102686414945,-0.031260702128315415,0.06431850774893345,0.038340453088496124,0.09047776302284695,0.10237646082511562,-0.0519619754460195,0.024313326912123703,-0.05028148520409799,-0.18173528469305847,0.21035485500029277,0.13478989382154438,0.09892326939340933,0.049847221098766215,0.09766611822227181,-0.09845812119779977,-0.1116216346918226,0.11659829506176048,-0.004375316529643015,0.1516787068710424,0.01050630206931275
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.059744981840124924,0.027206004281283138,0.04498772642166837,-0.024993103790787844,0.0008023390094064167,-0.009914174405992711,0.013511380813277346,-0.04032577936708838,0.08914505565808506,0.057723309782337674,-0.010186273910313024,0.0907575981678617,-0.19270745542392806,-0.05873170233320161,0.09327819201408409,-0.029305722624826853,-0.026957842681967627,0.08290078638254095,0.1349946501475635,0.1476181145003869,0.05794274904797405,0.024784378631099967,0.15411062180721685,0.07125880673700766
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05809889433429862,0.02384120743403982,0.009701815207228662,-0.017482324898592094,0.04490156427566204,0.035341943826250125,0.07748034345644955,0.07976329232099538,-0.017508877940273095,-0.004393569615273657,0.024873063196483695,0.058315187316770455,0.24784882356211185,0.1618439287348136,0.0470974820752282,0.08515651887767339,0.06715353320450966,0.11557366531716412,0.1688335150004028,0.29984456799835496,-0.01096540445398107,-0.06506118887774225,0.09656391595199879,-0.10727668334855825
HALLMARK_FATTY_ACID_METABOLISM,0.02284479150098146,-0.030731167142950346,0.013311688156533988,-0.030336226405552606,0.001050558277718277,0.055883403640575924,-0.0025520784888961325,-0.02434380308821354,0.05879623252184953,-0.0055250016427378255,0.024113805833398422,0.005851355747084074,-0.16892683596112307,-0.045279222128395066,0.0477983027459192,0.02052981217577352,-0.023619363800973726,0.09041534724901742,-0.0010384446569113507,0.021439592196479673,0.05588163293981622,0.01671154552740818,0.07704938975849311,0.002481651578315294
HALLMARK_G2M_CHECKPOINT,0.1367680487847883,0.06982897984078004,0.02661740783708057,-0.01666904725000892,0.02612143703550786,0.05479262834778417,0.12661598157325535,0.08026289207484659,0.045528141253502484,-0.01982240106294152,0.01779980061053496,0.04906386658866959,0.1852325927360565,0.19086857761622747,0.20310411165651346,0.0010860058008196319,0.11720506181735006,0.09937241867247099,0.053073033027614604,0.12091239866364546,0.07565375009416157,-0.004443061019064985,0.1989176152598167,0.10929618940304574
HALLMARK_GLYCOLYSIS,0.14871719950386555,-0.019355610588134932,0.0397873263967368,0.003059870103769106,0.04513519068842622,0.0689758161569844,0.05680181050182617,0.040242750786224135,0.0834103705130817,0.03734685343067641,0.006385296828002901,0.11694329697394358,-0.09473631671747564,0.11719386082190807,0.25139289935710757,0.052051859941647835,-0.02635092767776504,0.10979694193908092,0.11769615800330405,0.2556694464154381,0.07941626180134508,0.010905998034277055,0.19197072748530816,0.0036787061101370634
HALLMARK_HEDGEHOG_SIGNALING,0.08190916274524748,-0.00021089840307531802,0.02016449333607508,0.0502372687434041,0.04511154235509032,0.03117725973952262,-0.005984506020440502,-0.05571766251453564,-0.012867318975983852,0.07966382807677598,0.012274639131847028,0.1396011758714013,-0.003604998025875346,0.0051221971826512225,0.024070756881224016,-0.06386947109875214,0.06889949497891543,0.07373819172818025,0.09560364644676873,0.14810574104997437,0.058123227122190715,-0.0005012367851326971,0.051766581149795536,-0.05974923330744239
