,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.014956029067977019,0.11989415093731946,-0.03360063094829262,-0.08212940338038958,-0.013506980660732998,0.03832942184163562,0.07132305792821396,0.0199172841009644,0.052555391968317405,0.037034834878622226,0.032325693372952324,0.03130489429957631,0.015869151993533673,0.15242618611216047,0.05480636485651776,0.14434996007666795,0.03379698426251857,-0.006252114970344557,0.08284401382047675,0.10878736952264445,0.05189748614897367,0.042643608041890484
HALLMARK_ALLOGRAFT_REJECTION,0.027825443404231348,-0.027355348595228996,0.020779794195770605,-0.02033249798371871,-0.003947899762439623,0.05655032812926088,0.024192165514554786,0.026362336297565653,0.09901128197198612,0.07496705800234944,0.003912357913502121,0.040728389625390805,0.04271508765180735,0.024972439119946156,0.010503633645889092,0.08342847221408674,-0.029169291850193235,-0.012806274706689116,-0.035989283862586055,0.014363523677024993,0.025659422331141348,0.04298428668462565
HALLMARK_ANDROGEN_RESPONSE,0.009794799671259033,0.005078914385344103,-0.04933181423317568,0.008639774462492103,-0.042086867192325926,-0.002187799677962222,0.08259922687223459,-0.04519382281888301,0.05075035987225275,0.039983608392540004,-0.008876587519109006,0.008808336844730836,0.023925005759642543,0.07821594541972843,0.008801690024220682,0.13916911615688776,0.05764822939381727,0.05454299319046715,-0.06760615909251941,-0.02120044683956735,-0.0033482215146461874,0.1148604338523303
HALLMARK_ANGIOGENESIS,0.002009379360003121,-0.003762863825209924,0.005066272106846681,0.048516124545688606,-0.08774363031420933,-0.026800921031996838,-0.045147599796885485,0.0036393555278600087,0.10935324463245034,-0.06981434716751869,0.06382499636166278,0.05940587398999088,-0.023588959382437834,-0.038926064170778873,0.15985609452255908,0.019571908909028983,-0.04654683303108789,-0.041623627829345776,-0.09031930183410435,-0.22069405686662932,-0.12381774720687613,0.06430276082856093
HALLMARK_APICAL_JUNCTION,0.05363346290785352,0.07621103548127928,-0.03914289049971387,-0.0280868961508048,-0.01016621211985308,0.040380749385620356,0.00722093307731067,-0.005838069690563594,0.08262184519827248,0.01618174281353709,-0.008302697126484281,-0.02478066040929607,0.0062278056950262955,0.04760513314323543,0.03743431539328569,0.13592511107917388,0.08145486650001402,0.0261560936565625,-0.03810745329508726,0.019243970110105063,-0.02262501612707776,0.026653237876976432
HALLMARK_APICAL_SURFACE,0.043887725693283475,0.15845434229440028,-0.02153925852377622,0.031644289481384244,0.027817674235565377,0.05663726051392607,-0.02692314796646114,0.007835463486509434,-0.018144591027089953,0.08495732767952772,-0.04628480168807064,-0.009128926869662005,-0.042364841816280675,0.11651058570604142,0.025118758261712427,0.11737767503921943,0.0725792237412685,0.008564359177844958,-0.0203748398945217,-0.02355078649644517,-0.045942752773843284,-0.035837812061236304
HALLMARK_APOPTOSIS,0.019434026973657367,0.019137411578580604,-0.010746523999336897,-0.014667926510257353,0.05615956516183274,-0.007105262694685703,-0.06140432078867311,0.04681516116062303,-0.016875785063358094,-0.009630296729320763,0.020305549584025456,0.0005014742820377455,0.011241770324579662,0.045780503042754925,0.0604331841875461,-0.02766622624933654,-0.016563155717338664,0.020852183752384106,0.01457335459928804,-0.03518275979197369,-0.021223562812542923,-0.011055750233082718
HALLMARK_BILE_ACID_METABOLISM,0.008599538520703198,0.11306472187848889,0.004720892907838263,0.03674546919150088,0.0027441251907099153,0.05892384239134371,-0.029872893222679577,0.0024212425611962736,0.06177911907391108,0.021390987505855934,0.03885432715002687,0.025230583652971938,-0.006003369631959933,0.12368943215452088,0.0841554417333104,0.09428954492556595,0.0594163411428608,0.044942737982886435,0.03452440856212795,0.20277947594041867,0.06667550985645725,0.14044613464299097
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.014993992587747614,0.05740712550135854,0.038874433270757194,-0.08395002013699694,0.06093180676000734,0.08165271769580283,-0.01824059094392351,0.018111167202599705,0.0033304087152288536,-0.031681188681143904,0.03320601841823024,0.08549496912430732,-0.0452853619458519,0.05517548197864462,-0.007328223335276162,0.14120312308669256,0.029586506209635374,0.1044199926510395,0.012262135800485718,0.09873139534117764,0.0374491699351683,0.03215664376826395
HALLMARK_COAGULATION,0.04300515593335878,0.015932177956197058,-0.0004459410852481956,-0.03528943853575787,0.0009123997241558135,0.06658472242590074,-0.0328233944954256,-0.027711804493410618,0.051115984238845134,0.03465529612726591,0.07202817366896667,0.05034690346444938,0.015656750228834723,0.026218262718353702,-0.001975558822410966,0.07767821384603688,0.014918997502716363,-0.006172692944694892,0.03242294009246336,-0.0751283444690194,-0.0642919815688362,0.13306888880127263
