,UKF248,UKF259,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.04805805239375282,0.02461645620447255,0.0682580069301366,0.03487594498921374,0.08695851220559685,0.06348595870156944,0.004244182436079837,0.057686706306007744
HALLMARK_ALLOGRAFT_REJECTION,0.054432823701073545,0.017724623304739475,0.05072503728678689,-0.023792285820143914,0.07541535133340041,0.0027442421813120605,-0.06610344848766425,0.036357847877442825
HALLMARK_ANDROGEN_RESPONSE,0.041957679986578,-0.03713186819750027,0.03890775626713127,0.033167211975256704,0.06745385349956813,0.06382233288764518,-0.05681407313441769,0.052931142536843445
HALLMARK_ANGIOGENESIS,-0.044420883348137784,0.02468819231540425,0.033829208159373125,0.01208751563690399,-0.06973531629473258,0.006396151917590427,-0.016520719835610122,0.04620131199763517
HALLMARK_APICAL_JUNCTION,0.08688434799091102,0.06854564005248692,0.06853185065335803,0.061482945041962785,0.0911263180503931,0.09114009853677957,0.06894474099577559,0.06010698967168643
HALLMARK_APICAL_SURFACE,0.06238125514638053,0.06739344120763191,0.02978954444265614,-0.005821349117269075,0.07931616428415057,0.09651337054084139,0.043341116408560955,0.05717186554821029
HALLMARK_APOPTOSIS,0.026414697056841827,0.011755815037169035,0.0112612082891127,-0.0336366870767606,-0.054578782006156276,-0.010063560969995541,-0.03747426006412329,0.09604247699816644
HALLMARK_BILE_ACID_METABOLISM,0.018459901962705937,0.012571499316779972,0.03515718354164298,0.09309031497013232,0.07921027927706399,0.04469154017341047,0.03831126505290606,0.0013973422234046504
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.022925252199652343,0.02608206339761177,-0.0013281687668937141,0.0439321595308559,0.110015794355138,0.07041467508157066,0.048914571624275205,0.04914188554157582
HALLMARK_COAGULATION,0.08312850943720719,0.041696687934328826,0.05532157421957998,0.0334458346129109,0.04987986269978897,0.02600033411640734,-0.05237503251547573,0.09833621842301699
HALLMARK_COMPLEMENT,0.02152568713526831,-0.003910744568408691,0.06244107670049345,-0.008021946627822393,0.009812087625786411,0.049876127322853424,-0.037397490403474384,0.04303982367013319
HALLMARK_DNA_REPAIR,0.062227652218537086,0.034324837615074884,0.04439641609777614,0.025845183968204087,0.1143377568431567,0.07730074960451415,0.06195741992155874,-0.003657031434562996
HALLMARK_E2F_TARGETS,0.034142466381277575,0.03202465594568835,0.04949533775119364,0.004254357443921642,0.04682845356059823,0.10620938811474143,0.019458813426765753,-0.0019679986036676258
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06368085330179869,0.03492234971960813,0.08504857300249699,0.03432517055124388,-0.06757617830487087,0.063720249848063,-0.0543019547887592,0.07226866048701178
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.044501552541885425,-0.02285156595652626,0.043565076206370616,0.06557551027377173,-0.002716912567724667,0.035287386326634196,0.059365559974053295,0.0783406382063443
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0530801384610245,0.022204728164631506,0.015530097775015515,0.008648900759168287,0.05501767002830688,-0.006256280733754605,-0.021776567416649406,0.034476514480575385
HALLMARK_FATTY_ACID_METABOLISM,0.009512176130466819,-0.008747054383836883,0.030289580015636648,-0.04770827719750995,-0.06681792414501064,0.05542524691236592,0.04885705922476968,-0.02253959322617529
HALLMARK_G2M_CHECKPOINT,0.013521105909093783,0.02910318704292462,0.04045947924432424,0.021624261666373937,0.045469149059494174,0.051080711325141574,0.032075724388510356,0.01840181704089303
HALLMARK_GLYCOLYSIS,0.004135190952884241,-0.0012038632232056008,0.0559642436336144,0.06995037083815309,0.08262416214209352,0.07464416113446415,0.08746220027850733,0.02909790982527136
HALLMARK_HEDGEHOG_SIGNALING,0.050391808033497285,0.01863243425502294,0.009439147873845623,0.046533438268807716,0.010431128714789885,0.0863513060798439,0.07500405721940294,0.09395591637022088
HALLMARK_HEME_METABOLISM,0.04802765739021725,0.04435271197150128,0.05439359908056088,0.04508942655073158,0.06347375793015764,0.05749772283593843,0.022364532911235163,0.04622462150333972
HALLMARK_HYPOXIA,-0.05773669309691702,0.015656974785945438,0.06056132584764198,0.004973729006141197,-0.04685060998264809,0.049869751332710904,0.09073872803822537,-0.05577912543845438
HALLMARK_IL2_STAT5_SIGNALING,0.05386025694294251,0.034667823121358216,0.05460309803299336,-0.020957859046564085,0.05129470507568186,0.050914783095251076,0.014978725301749884,0.00768699401573578
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.019958195422841583,-0.056267193532722776,0.06695765701692076,0.007511746318879491,0.030125582535435787,0.0362167586101035,0.01513043696400949,0.0510724522245895
HALLMARK_INFLAMMATORY_RESPONSE,0.013109342248848466,-0.02193316431817923,0.0373975269727147,0.03440618688167038,-0.03168286934952174,0.07439825002377086,0.020884831422137616,0.07227987159382343
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0443423406186038,0.010962255486987147,0.015462858575348175,0.014532806978349654,0.08445002216370188,0.015796005137047216,-0.0027896611402817317,-0.005185866155472129
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.02945097937521788,0.006530254768829083,0.05361408626834918,0.053409667927748664,-0.016465658497910103,0.016604311143156962,-0.07413078437217296,0.05216083782206454
HALLMARK_KRAS_SIGNALING_DN,-0.007062477810879892,0.04386130054450466,-0.001387002075902719,0.07926264839316036,0.10332954142576654,0.05378573871179112,0.11479111404755787,0.019299743298667557
HALLMARK_KRAS_SIGNALING_UP,0.04840121921532721,0.00696143724475386,0.0025924159900031544,-0.003994757918995634,0.06042932405973995,0.047618706332962106,0.033404818592288964,0.06537808537252261
HALLMARK_MITOTIC_SPINDLE,0.06771892907487227,0.059567015251049585,0.05771284483885334,0.08278091989561415,0.10497186485462469,0.06564556368054714,0.08558474251965226,0.03186404860066075
HALLMARK_MTORC1_SIGNALING,-0.01850662854727034,0.0032584998429762628,0.05639043639755881,0.017059063581462818,-0.016810671361504537,0.014806511944499983,0.059340482536693225,-0.02428213015038038
HALLMARK_MYC_TARGETS_V1,0.08647606581230277,0.011494724975488434,0.04995805960248885,0.006551617475940646,0.12455875858928807,0.07853307316991524,0.058751603212588356,-0.03188970962078656
HALLMARK_MYC_TARGETS_V2,0.0589310207778848,0.054901397369956056,-0.004547307865062384,0.007092254765248644,0.032169904878455766,0.06803454148042405,0.04093152255200694,-1.920435178369519e-05
HALLMARK_MYOGENESIS,0.0897781057771865,0.06890324722237447,0.05581334973292997,0.07132541632506219,0.07904980404938469,0.03190103257379874,0.04141342097165596,0.04814121428810428
HALLMARK_NOTCH_SIGNALING,0.03344155711693682,0.028934605619356884,0.03787770733423259,-0.0095586204812424,0.13580843229167397,0.02134508337437395,0.05912296816564449,0.026117792757848285
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05229595072848638,-0.010496941625889922,-0.014787694204026196,0.01344762776753498,0.12142410803940087,0.10127611628976885,-0.0016737007121169231,-0.019133909170311325
HALLMARK_P53_PATHWAY,-0.00940752596221105,-0.00425297301647557,0.04311417300880887,0.03423674925076211,0.09850872976474373,0.04407922285173018,0.0035423374222733573,-0.02270192388365288
HALLMARK_PANCREAS_BETA_CELLS,0.040597892188121355,-0.018237181724542074,-0.0398577439657529,0.014691635074575287,0.08235310634752213,0.06399744388728693,0.03879944654931419,-0.011000858573675377
HALLMARK_PEROXISOME,0.04129652174847789,0.058103831769475346,0.01892623294272978,0.03660924207625066,0.09470592961763136,0.02517138561606642,-0.002428550830923108,0.037321473734493224
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.017402402702640558,0.036547234209613595,0.051267584189498845,-0.010049372104465437,0.07840976774840265,0.08326887796981731,0.033506480131028776,0.02622374990320413
HALLMARK_PROTEIN_SECRETION,0.04123749085000597,0.03985122006070655,0.055541839306153765,0.0419606522174549,0.08748844577095752,0.0920078844930879,0.0440928678870982,0.051569988882742876
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0299533854093481,0.0010824200826233408,-0.019633600609283652,-0.012243530695654606,0.10411284168561263,0.002052050528316599,-0.06249752908204886,0.020893811124088828
HALLMARK_SPERMATOGENESIS,0.03426272496479552,0.042412893764055416,0.04013374345199439,0.03291953700555763,0.08464379742594276,0.10254939919516938,0.07824024279779601,-0.022535345267734933
HALLMARK_TGF_BETA_SIGNALING,0.0784538536158119,-0.019443762480420616,0.05624801179232741,0.006826782333037424,0.10379448726886169,0.046416143418753185,0.002920611114635051,0.08910447174259738
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.024500773256222415,-0.0015567123665981336,0.020814600507182,0.028885647649976833,0.017168553636026967,-0.04237838935966705,-0.007204665848084092,0.05937339333466263
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.014343620377676145,0.006212628524767486,0.05167845201456246,0.018491384809457445,0.09861872572242751,0.10179383273297866,0.04426907437051791,0.025105672390032575
HALLMARK_UV_RESPONSE_DN,0.0705900168213893,-0.010091315334844347,0.06877751094533201,0.05805265224407941,0.030684516988645813,0.019513238404274977,-0.04490841983005247,0.054812493070253224
HALLMARK_UV_RESPONSE_UP,0.07579747892838774,-0.005130456627207673,-0.010495130952899504,0.0614934886128317,0.06408196105849576,0.005599881982049675,0.05204996160718455,-0.014639828092610758
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0629283484166215,0.07276012813018197,0.07940225239445253,0.06646173198311012,0.08007718532731861,0.07566315652704254,0.0781650354264778,0.02640038957353661
HALLMARK_XENOBIOTIC_METABOLISM,0.05389437273405824,0.032121254948714734,0.0013331175111206276,0.039721906343927214,0.055826089797970956,0.035786354722623176,0.023262815356952612,0.030564702646664343
