,UKF243,UKF251,UKF269,ZH1007nec,ZH1019T1,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.0878239716668699,0.07532398220664792,0.039560789701937965,0.11272487966557466,0.02012444975397111,0.05078769600813718,0.11075427587007035
HALLMARK_ALLOGRAFT_REJECTION,-0.05313208137509937,0.036684022863041246,0.1022023831758114,-0.07994560055527389,-0.07125536254712117,-0.03886050028301386,0.06109426581872255
HALLMARK_ANDROGEN_RESPONSE,0.055224449112263686,0.047498603666340136,0.12791149457259784,0.02757355294269053,0.03487019053376102,-0.005765130917635083,0.03436858742155742
HALLMARK_ANGIOGENESIS,0.0504242247813776,0.01727262753411569,0.09797290160655973,0.10936716300978018,0.07893644245447584,-0.06353484592733061,-0.15977700660967098
HALLMARK_APICAL_JUNCTION,0.09572362336274103,0.055582142293885174,0.06916858154881277,0.045682756932806774,0.05351154784523443,0.06206417313570389,0.044141117379674855
HALLMARK_APICAL_SURFACE,-0.00036321916250124794,-0.02202671664731904,-0.11205341651821119,0.10235592402864278,-0.13709837252796098,0.0182343116129607,0.043494141992977034
HALLMARK_APOPTOSIS,-0.014672598419539053,0.03193545341171734,-0.013483533769520405,0.03691852914726303,0.012427173110784655,0.002155062722944152,0.07161072525479531
HALLMARK_BILE_ACID_METABOLISM,0.06361082502808786,-0.02259894327766198,0.06591498207429859,0.07743483354655212,-0.08544409791063523,0.049326081906952673,0.0956023085987846
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09829456095590379,0.012277682512959878,0.06669048071538541,0.20058644525909153,-0.08402288642974805,0.12239482474671766,0.1288368064737463
HALLMARK_COAGULATION,0.08523711707787063,-0.025044854547200276,0.08831889647223061,0.05887762363318515,0.00967313585706998,0.03897007816111168,0.0069689194573727565
HALLMARK_COMPLEMENT,0.02481444384885261,0.08434513235470723,0.07569341498870252,0.07839960409590263,-0.053604528294196964,0.0025606391796502846,0.0851481154417983
HALLMARK_DNA_REPAIR,0.10350429220229383,0.05639177736659594,0.0867842768104728,0.10445581003874234,-0.06828593173537817,0.10200918351955067,0.14955375315098107
HALLMARK_E2F_TARGETS,0.08107521151830864,0.03805769386693864,0.11726746934654754,0.08253777977813284,-0.08302568509623501,0.06103170515811223,0.0697344956346343
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1160336495621089,0.061733707372507156,0.08559603268822842,0.07029705945253283,0.12594612487504664,-0.07550318720606726,-0.06830916429407914
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05893086820428799,0.03253131774110033,0.025984734706368758,0.1417952474954597,0.11734802679761966,0.0373741188258942,0.04933072135865073
HALLMARK_ESTROGEN_RESPONSE_LATE,0.062278993588548714,0.061636090097525055,-0.06338804404343337,0.02655637775696724,-0.06455474990497939,-0.014621710666039246,0.09944895209882464
HALLMARK_FATTY_ACID_METABOLISM,0.022497679882834767,0.02403534803685217,0.049850001598216793,0.06607699406517337,0.10742599634801486,-0.020747205945666092,0.09460159709401635
HALLMARK_G2M_CHECKPOINT,0.04958660079653329,0.01035328017252205,0.12042140737386245,0.10683741573412615,-0.0358701772233345,0.035963117089977716,0.08654238938039138
HALLMARK_GLYCOLYSIS,0.0761605063695574,0.03656314990826628,0.045927079109781645,0.1559902190785971,0.08248443777704126,0.04187403397289033,0.10525699088061787
HALLMARK_HEDGEHOG_SIGNALING,0.04858192036497766,0.05558211441680497,-0.05922999939925083,0.1759785888677576,0.02832412128909878,0.060549071148551514,0.09934126491035139
HALLMARK_HEME_METABOLISM,0.08375750183352065,0.05370510414519029,0.06107805262465279,0.17241984850432812,-0.013696626550252737,0.10345289497029267,0.120751981147505
HALLMARK_HYPOXIA,0.0228363812261973,-0.0004497068628673131,-0.03146710782848875,0.021827545717624148,0.1833826451502866,-0.0749859642568823,-0.003308309095969383
HALLMARK_IL2_STAT5_SIGNALING,0.08845342750004904,0.009706954198040647,0.09994198786481392,0.13241171389328263,0.0010558473343446936,0.017572025579861525,0.04892763097065985
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07369796046483557,0.03773713325675876,0.0626600539081705,0.09970656525949095,-0.06830087835077338,-0.007667820018636659,0.10678382556098678
HALLMARK_INFLAMMATORY_RESPONSE,0.11806351875137944,-0.006775508855156763,0.051763409692750666,0.1682970719065901,-0.11784803110837515,0.02512548363285383,-0.011715545143801145
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.018809568504443652,-0.00915748662246925,0.11096281327429733,0.03773026383367522,-0.11024086183034085,0.01714720474088354,0.08889976404031762
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09056752484571692,-0.0018060579400853718,0.06834522247817723,0.12349337589006855,-0.013802228829237193,0.00876630360294467,0.0565503005829792
HALLMARK_KRAS_SIGNALING_DN,0.08068752926394354,0.05236558566199031,-0.00885242583298653,0.12944339114147002,-0.055938185136191074,0.05525567900457869,0.11926066988954324
HALLMARK_KRAS_SIGNALING_UP,0.019755990311715977,0.07440172682738559,0.020642232112531748,0.14663390246296445,-0.0260599886889283,0.03450910524667313,-0.0008054034254234974
HALLMARK_MITOTIC_SPINDLE,0.0610775196373508,0.032126476457602554,0.09561024971014775,0.1699452514382509,-0.05338591074135853,0.03534556167526051,0.07476304656025837
HALLMARK_MTORC1_SIGNALING,0.04289868297570547,0.06478142285447978,0.04841608239655992,0.1080699393572447,0.13478318237732825,-0.027577462540269708,0.01521821518321027
