,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.03756497942598076,0.12792134945615635,0.08045328769428772,0.06423496409704788,0.13836724679166681,0.055113100577084045,0.02895388091709565,0.05839513690519947,0.04551345597351422,0.03856489670627008,-0.034729101741006914,0.0482032429002543,0.036633236629652385,0.06128916036976638,0.17217188883632786,0.06535330289363113,0.04776767652743208,0.15464074866462932,0.25189159717163534,0.15012748498816408,0.0731745444062568,0.2562296199231893,0.14061114022478777,0.12341724902653932
HALLMARK_ALLOGRAFT_REJECTION,-0.09610099162146797,-0.0616978883131223,0.006334675550368002,0.026624542804868027,0.10113778773427849,-0.0348710697941436,-0.012520960838374876,0.05172191056744098,0.08069846891818043,0.008606695435300637,-0.0008781993683814858,-0.031626655467008644,0.0505110217434786,-0.02099855880663914,0.10508218753611462,0.03107464555389214,-0.0499938253404802,0.1134635240242199,0.18857617844790098,-0.00478039101976003,-0.05881334496126019,0.14516168473530924,0.029472478173792723,0.027247631805082436
HALLMARK_ANDROGEN_RESPONSE,0.020950276717530626,0.10003716395677939,0.116147229088569,0.031981153848649364,0.024997487313200308,0.03901558899443384,-0.0001614387457132336,0.08083170377404182,0.035311437556274625,0.048615345664360377,-0.06078220048850899,-0.007742378247579827,0.07649454567336274,0.037552163349038846,0.10477332632117345,0.0651357164102919,0.03277850723031385,0.19424015337126863,0.2319149769014026,0.03597817670740608,0.023139310058856288,0.12536730265858614,0.11120118548346669,0.036969976918757405
HALLMARK_ANGIOGENESIS,-0.06845645136764357,0.04975024985195753,-0.024949609366938765,-0.01579935632403668,0.033814247994408984,0.09667867721523571,-0.0929284353329977,0.0696537908475577,0.06867998094256614,0.027462229321410705,-0.04099374146341887,-0.12126065890976255,-0.005116578308589828,-0.003627109459669954,0.114777395618145,0.03610801618854308,-0.030492521090019094,0.07500051659770075,-0.14026419765212755,0.1260980989758524,-0.05603049981262381,-0.15265332686119726,0.05686685861829728,0.0017819667313172588
HALLMARK_APICAL_JUNCTION,0.08825305821196003,0.06999596322248448,0.10650914970496406,0.10263033291050438,0.12200586890522754,0.06840708750463899,0.003288452040067451,0.09152147955382738,0.08272620601079071,0.07932974790741236,0.011542474704322566,0.037696867271630005,0.022542179747343554,0.03997776284910725,0.16154915961682376,0.04437747886591485,0.023628275871261616,0.15424797559346892,0.23575549737535045,0.08837970040025817,0.1886837240402053,0.2123863599956535,0.12405991437203051,0.16664715600452337
HALLMARK_APICAL_SURFACE,0.11104385990823525,0.040279540165131536,0.1031600728294079,-0.000576392478752864,0.11619486717302127,0.037575111863347326,0.0006479860503894654,0.0296035844798899,0.02912343079417214,-0.01165397228246905,-0.0005577325589169657,0.07241510851813657,0.09425830199734472,0.07898504931333512,0.1403580757515276,0.04748468236292551,0.0428096028555071,0.16569011715608709,0.23041982423189145,0.09174826552952632,0.058426300472320586,0.1921802787622377,0.12434667974700814,0.06273710158849083
HALLMARK_APOPTOSIS,0.08262017525836556,0.04388318933328354,-0.006440046643609506,0.024139043491392963,-0.022678208053029496,0.06289200095114701,0.007781979832797324,-0.005766677945894071,0.05554334876706675,-0.003492485323465241,0.03359191465121429,-0.0014909445267810982,0.053523667386502105,0.016842214354980792,-0.02513818360248453,0.04952866628184181,-0.06303505241508324,-0.11258869946848243,-0.1069135727202067,0.08292209873020745,-0.04982941437261378,0.10630823088329859,0.016163880949055517,0.0945660588496382
HALLMARK_BILE_ACID_METABOLISM,0.07665715167389493,0.05910410995552837,0.02689352592301353,-0.010026773665143221,0.10091956738460245,0.0311113359802053,0.02377245238115204,0.025692865505798367,0.044259919263371236,-0.02196488051317124,0.02652554633398933,-0.01566850824121694,0.013936121943468913,-0.009215629747313542,0.09499970976294386,0.058850761742984155,-0.03894975249584755,0.15877932939840228,0.24942002775737906,0.01090031554743737,0.1025896540861281,0.21425174679189218,0.0989135942407769,0.0650032382885366
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03211799612404361,0.09099034438834797,0.07486231959570191,0.07074950356250743,0.12240484879182145,0.01102670557474238,-0.005296250169176048,0.0517914028395226,0.03369441973582823,0.014281591180259588,-0.024998506065848983,-0.031734858276309764,0.013090875308770771,0.017866041833521584,0.13284287898764852,0.07225458234160245,-0.005380822494765319,0.17399796782849553,0.29037302143679916,0.033661320692659515,0.08849853035094261,0.19852838998521574,0.13280623351660223,0.05132706984365719
HALLMARK_COAGULATION,-0.07409305911504896,0.096306368807088,0.06682020338979275,0.05616517515227806,0.09849915393790983,0.010321596378385296,0.03913487264073287,0.05225189163045462,0.07095412612417187,0.032985653251395824,-0.0520180963034243,-0.030116983908940763,0.03660841336452785,0.0068575116010040965,0.09112206970847543,-0.012424696901361176,0.00938004674357395,0.1610793630255522,0.18180007129185902,0.11510280763442075,-0.04659891703246667,0.14272911563554125,0.06992465488173463,0.05577494184070961
