,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06927189988789671,0.025564137470461813,0.16165994041407902,0.02205010224723442,0.0687056727398662,0.1373385886950052,0.00732647088099896,0.00446657865550485,0.11106512430579206,0.11143676986747697
HALLMARK_ALLOGRAFT_REJECTION,0.06388316106793161,-0.18906817699910214,0.042020092507009235,0.02474689862732222,0.03363888739008266,0.10094031901737646,0.020787862083245446,-0.017421133732506765,0.07949959899330739,0.012885623030238864
HALLMARK_ANDROGEN_RESPONSE,0.058608073886840494,0.04179504920922024,0.11422516531773218,0.013187341315141316,0.06073035612647124,0.09787102301415805,0.0611474003932845,0.03595346649109754,0.1407925152645523,0.011758284190551384
HALLMARK_ANGIOGENESIS,-0.0018993121774106372,0.0878628959209959,-0.01614047309702299,-0.02586497981157353,0.062399363235619995,-0.0717226389347024,0.11695497643445309,-0.045787736776001994,0.008897390744516313,-0.018070635681754085
HALLMARK_APICAL_JUNCTION,0.04172229276406633,0.030907220742364707,0.14940077205343077,0.06408904847561937,0.08435469379720409,0.1300220660962228,0.015538083121293327,-0.04925126309485724,0.17241106717249213,0.07138912536265853
HALLMARK_APICAL_SURFACE,0.11214247463011243,-0.08798890041972644,0.04643579163713464,0.1357116732419306,0.04757764897590985,0.08405347687183813,0.01513773755635536,-0.0019769343235929225,0.15479917887048872,-0.030815782196530028
HALLMARK_APOPTOSIS,-0.03453457554931723,0.0741983168501935,-0.046498409162042,-0.00800106309564564,-0.03495257797664356,-0.05825936033119069,0.017874389493457,0.005791660504821869,0.09504093222569694,0.03675053269704499
HALLMARK_BILE_ACID_METABOLISM,0.014844070708836088,-0.0060468478120439435,0.12550262276523733,-0.0055522536373571645,0.10002008325105845,0.10409217087429605,0.0009217687997115191,-0.0184647073342929,0.07626512231070309,0.12926605649770978
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06789573129605385,0.12585523607243615,0.05502408941741214,0.08337032400018263,0.07893304497343388,0.13201595703403946,0.00809368907483171,0.027055641622076167,0.13485838096030411,0.1372281936885944
HALLMARK_COAGULATION,-0.02051487223255215,-0.04997740648997757,0.08081810972540539,0.011998177017424139,0.06896996452046729,0.09379985328499756,0.0003119566037636252,0.00428922625620748,0.1577773918148121,0.020220814879531677
HALLMARK_COMPLEMENT,0.10505213497006274,0.02608553067856398,0.030094338830377036,0.017856508448694092,0.04006954110868107,0.07953808130010355,0.06903493318153588,0.03207425940578568,0.09512084671031235,0.02636400763376233
HALLMARK_DNA_REPAIR,0.12091149694852327,0.05325242895535401,0.08002537864788574,0.044287568752748044,0.08203196940424505,0.136071657605145,0.039066226706831256,0.013128074225902685,0.11001417749410498,0.20276685999084337
HALLMARK_E2F_TARGETS,0.006200218442460464,0.05979659093991209,0.08608310903656238,-0.013742873651276223,0.03835780714710373,0.07817826648773447,0.06399099128540285,-0.05890901708723146,0.09177090206431597,0.14435776075284515
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03420954372659748,0.04543262533543918,0.06276692940059062,0.004761820174268423,0.046844355931806664,-0.005112461124277746,0.0340595129893973,-0.02983249081725873,0.11540934816397984,0.01802787425044678
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0530452982705918,0.022890817269381702,0.0818022569766256,-0.01834446592735388,0.0501982893053032,0.05562586281747025,-0.004388657079778339,0.0024967271630596645,0.08676309966566982,0.10927074972862315
HALLMARK_ESTROGEN_RESPONSE_LATE,0.13576703663527095,0.032345806306047276,0.05902466562980093,0.008838782002396343,0.08741858185318911,0.09586220304720573,-0.024528219500176942,-0.02993900760920816,0.10008180851765622,0.06739758723581689
HALLMARK_FATTY_ACID_METABOLISM,0.08260733036648599,0.018904642377945157,0.025522156493408027,-0.030128949225288252,0.05957563247124195,-0.0008167218936988412,-0.0053425616073048444,0.006590749483863179,0.07078540382429142,0.07893189242709714
HALLMARK_G2M_CHECKPOINT,0.05761402000045238,0.01929702120786828,0.043988132466665476,0.08702120813823423,0.06878435668942498,0.07369336471607373,0.055173575960295894,-0.019293586812038827,0.10321499863904661,0.1269304676899522
HALLMARK_GLYCOLYSIS,0.10838644368636284,0.09741132803326731,0.04099348509517143,0.008350567251630567,0.09870839201075683,0.06422512618022566,0.03416802793982582,-0.01956397615282357,0.11780013879574723,0.032761068630572245
HALLMARK_HEDGEHOG_SIGNALING,-0.01670420545092369,0.07820350870723651,0.0061346629149226835,0.0402322411698964,0.0580979776996847,0.044605407832074534,0.019748004223817395,-0.014977273906759354,0.12116365513002483,-0.0497438474484923
HALLMARK_HEME_METABOLISM,0.058530589076587716,0.02122498580733711,0.10784945038619456,0.02611627034109747,0.08546055467527804,0.11896670905361072,0.06824614119405151,0.0031019648611003764,0.11713340307280219,0.0556668498203923
HALLMARK_HYPOXIA,0.08279611369773089,0.09754855117357865,-0.04774753545158971,0.0038939945840237877,0.06132202695723629,-0.06942495231848908,0.022414651299333177,-0.03979618255017484,0.010787528509848585,0.07869659312499692
HALLMARK_IL2_STAT5_SIGNALING,0.09199845575315184,0.08289508989124054,0.021762171696405673,0.09216676135277065,0.0915513995926078,0.10809816448805586,-0.02666715695411704,-0.034579961948818495,0.12205993949550263,0.10905440652493753
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.015635469732936204,0.08361732414617923,0.08731964151883585,-0.04081155948164858,0.05305378943710485,0.06468913382511401,0.009962151029124783,-0.07490613404716638,0.11185901870069587,0.07009659696819513
HALLMARK_INFLAMMATORY_RESPONSE,-0.0023036331969942445,0.14557719753335227,0.008498989626286512,0.03344687648144463,0.04593349469706973,-0.0470388848715002,-0.03646769430382687,0.06680097779108618,0.06922923499465802,-0.026599180052169377
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10965905037377895,-0.09224596446152833,0.0604806261131193,0.023221462145798552,0.04800477294234603,0.1252498224491757,-0.019880993603791045,0.006948417865082775,0.08868523506820562,0.07486444694418243
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.057326410661694194,0.09301184196847033,0.06853326890681023,0.008356630687401242,0.062361502422807996,0.0550369226825825,0.02404707086585545,-0.01867911108268449,0.130641240485517,0.0519104157899691
HALLMARK_KRAS_SIGNALING_DN,0.03505424878036173,0.046449417338224615,0.1287868428564443,0.01953846577124497,0.06675170430158048,0.10563426745499253,0.05395129474678881,0.003288798973788351,0.07413603470698155,0.09532205607599391
HALLMARK_KRAS_SIGNALING_UP,0.04753214081438566,0.0718853613067206,0.055117058139061294,-0.038991669227728135,0.040298863233463565,0.10758786511091394,0.04174393088572272,-0.04390585451334743,0.11845204514121878,-0.02732406496445085
HALLMARK_MITOTIC_SPINDLE,0.031197676425937106,0.025053415653131617,0.09821683628895156,0.029341059247792806,0.08746439557169988,0.1064640312814475,0.00696294881332259,-0.013486123451565949,0.10022631688242775,0.09489960495320385
HALLMARK_MTORC1_SIGNALING,0.0461998212889548,0.13815278262280906,0.0016658128272442811,0.03960550877842927,0.040249266547225285,0.04075105121885793,0.024650880706072235,-0.06126212066063114,0.05664255432485307,0.025340604432623096
HALLMARK_MYC_TARGETS_V1,0.09781437445212436,0.0044432661295024925,0.06702266657248866,0.04697564711669884,0.05895073557472201,0.11677662215682844,0.06370889062023807,-0.0007951973616801605,0.08748727191879435,0.11673436576924318
HALLMARK_MYC_TARGETS_V2,0.06231637509708295,0.08961314082030082,0.023015528244604698,0.033924841277624095,0.01893154952499825,0.07711843625778493,-0.017212179848777685,-0.030426743852571762,0.0644280836429651,0.05591541985542533
HALLMARK_MYOGENESIS,0.04062469180382633,0.02758294570419457,0.09944307797009333,0.022671051863410136,0.043791427584793534,0.12504641191107382,-0.0379245474787636,-0.003877607830483292,0.1264711417829334,0.03818036226121439
HALLMARK_NOTCH_SIGNALING,0.1163084177201775,0.011328228555252513,0.05665739349479162,0.04057882177922237,0.07438367823027409,0.12533488604428789,-0.004154552638518708,0.015497168888414051,0.14213816370904028,0.1722363725249447
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.11579249168105413,0.037181998516281706,0.04436861332358421,0.051443516368595815,0.045513336195020716,0.12370455722398063,0.010872628965375613,0.03014668894245809,0.10243361818989424,0.1806452232781503
HALLMARK_P53_PATHWAY,0.09271304722991897,-0.029691366257871415,0.034361760728177274,-0.04737601513745629,0.07384653239643761,0.11493415518734146,0.02136144649311611,0.004418659377612042,0.09034126121068721,0.10025409355092403
HALLMARK_PANCREAS_BETA_CELLS,0.1280482217032904,0.07447946695322419,0.052376274770985706,0.029842166839324582,0.056474132686739745,0.11167679702990786,0.08207883389906137,0.01881219651689556,0.09424774504954404,0.05123177673041465
HALLMARK_PEROXISOME,0.14474364251035682,0.03237617872593672,0.009432979827939036,0.04020937318793004,0.04811979206341107,0.09031872743242947,0.04459325518379695,0.033260169605663525,0.1192499002079755,0.05655464851454297
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.11539469117089525,0.09948814485273486,0.10203974163798529,0.033537097131340024,0.023541045661719967,0.10123386902049664,-0.017173503865681148,0.020236785285719955,0.14613113805608127,0.033051272784100305
HALLMARK_PROTEIN_SECRETION,0.104901733166622,0.10380171254054728,0.09761612743938052,0.024203884917980964,0.08403278125772458,0.13080000606254902,0.051714612901175544,-0.012231846566940482,0.1530110459932692,0.09095987116087786
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0049123313193871355,0.02614463376591641,0.020718849308406954,0.04739832179846412,0.04206236224902423,0.12171909028440211,-0.06923663043165601,0.0546961450348698,0.11396734270747721,-0.0070704408899544754
HALLMARK_SPERMATOGENESIS,0.018194816645634482,-0.018010708181739558,0.042478693756500166,0.03736461611143246,0.058431047881191814,0.1204661002238842,-0.00276234041095922,-0.016227422787817258,0.10210115132264193,0.07568854677094117
HALLMARK_TGF_BETA_SIGNALING,0.05136894895601262,-0.03656415235312522,0.028397144514169307,0.03341279377449451,0.027483262764365444,0.08175861838406558,0.04786822894762366,0.02505231375711524,0.1459837193565547,0.10803223149287948
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.09496281083540344,0.15572979453855967,0.0292580324524234,-0.038636850063917226,0.024486680843186722,-0.056771937545510805,0.009329241828648778,0.017806199566884565,0.046391167979806074,0.09215418181655506
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08898208984477612,0.01380672746839311,0.05197261839962197,0.024269378210234907,0.06204468499153761,0.11894428531636515,0.031998498077341626,-0.018651672772651107,0.13364010717954009,0.051582694731117464
HALLMARK_UV_RESPONSE_DN,0.05901487655595496,0.005903604912835609,0.015579085047064692,-0.04060574764395136,0.09244737136882873,0.11890331435719229,0.010647998091431953,0.011266353371976644,0.09928441258768021,0.10358029263199628
HALLMARK_UV_RESPONSE_UP,0.10397024453215166,0.06890612790351076,0.06363333243250185,0.05659709179516441,0.09066112561963077,0.12126056276739987,0.0319054917261011,-0.01667614217455553,0.07638029775953327,0.08662950314517746
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.03330037016380514,0.0277928163893766,0.10950065730606112,0.026660517787128805,0.05262195510873635,0.04782811219030437,0.0839715842802513,-0.07483726102900132,0.08966849870037612,0.058187508254900794
HALLMARK_XENOBIOTIC_METABOLISM,0.07281533454065993,0.0800838624863381,0.044933201339972154,0.07681631125304071,0.07002534357346961,0.13544994238033795,-0.002130514550232003,0.007885461542352458,0.09769407632928286,0.1579899414061848
