,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.03022588745493508,0.09295029804696775,0.09538448968371357,-0.030794043318481283,0.33689522861641114,0.12980499927324218,0.2231169838879549,0.16195825713059397,-0.18504771015391522,0.18127650924271566,0.0005289261492214886,0.28511767989273384,0.14117203236189807,0.06381308503512245,-0.006492927393374,0.03228074815757103,0.04465784001904255,0.19902124116147812
HALLMARK_ALLOGRAFT_REJECTION,-0.14846999657989854,0.12433449004514432,-0.08730473778805783,-0.059780569255783025,0.27080451250018595,0.11110877017052492,0.1480311171912209,-0.43463398841102796,-0.500212483080111,0.12983752715158267,-0.1068614840806947,-0.41831272951963333,-0.19075064701013497,-0.16993373572692247,-0.0047678120684373415,0.033471187078839004,-0.053165006274823255,0.0011133650343786146
HALLMARK_ANDROGEN_RESPONSE,0.08745548801696577,-0.040373605839605635,0.12969847685331473,-0.013350747262007207,0.1467088975861434,0.07522390434832406,0.27708804076118126,-0.18257120092882176,-0.46327727694410314,0.01287339502769217,-0.08482272889406349,-0.1934483850769727,-0.16129714266696502,-0.13274536750278268,0.04000048987560138,0.042384436564495725,-0.06228461001280322,0.07720072017870194
HALLMARK_ANGIOGENESIS,-0.05680136006236618,-0.1330831832450238,0.1343367271597908,0.10727842781568626,0.42340857778381713,-0.10335268974862173,-0.33528763916646026,-0.391184393621064,-0.5931859764430161,-0.41817153869782137,-0.09691468108458647,-0.44053218209688483,-0.40487551369374747,-0.27109490917570417,-0.046298789238465476,0.0332672393613192,-0.19290983776935935,-0.12253812148048011
HALLMARK_APICAL_JUNCTION,0.12850029849804542,0.009331829133760025,0.08045078672229271,-0.10636153591303668,0.27356398558873896,0.16155956872128233,-0.01654393642565065,-0.2186929124164111,-0.42762177895730163,-0.21716095066329097,0.04853253202017149,0.057050828149244344,-0.24927056825736954,-0.10216909223305327,-0.011047955641677178,0.027538076910976313,0.017575544858875233,0.30667034277706867
HALLMARK_APICAL_SURFACE,0.043612930555724405,0.21685952020254307,0.14971528791765684,0.06863383410155985,0.11353252840851939,0.17428702538165736,0.023661329384298522,0.3213306775095074,0.44479570838272786,0.19666776474930586,0.1430516409200361,0.21238462427689817,-0.06434551981142964,-0.0685479383866374,0.004659640178995332,0.03881536617945849,0.16818872057312267,0.19772814198802452
HALLMARK_APOPTOSIS,0.014501355536746637,0.06647299629829972,-0.028449504492947766,0.025484810408860106,-0.2303232103616962,0.06861749855757503,-0.04295566685281566,0.07044147246740613,-0.12057805057680732,-0.35116282499091384,0.038429434790315416,-0.09353528820515952,0.20394004214609784,-0.025261005149675397,-0.04958626874560616,0.08663528621927848,0.14222894355252877,0.1615459280547426
HALLMARK_BILE_ACID_METABOLISM,0.07570798466933419,0.000250598120345749,0.08090159156971566,-0.021694340690616837,0.30895850597718183,0.10356650469565047,0.006141587517281737,-0.15772792909627797,-0.5745586456269914,-0.2187922666231509,-0.045234523490773344,-0.10531624471577714,-0.14169590833915205,0.03870563465572229,-0.03856554170271002,0.030437666107130727,-0.058309644757779854,0.08749780942287091
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.13316392914696978,-0.10098587017091318,0.21340055508513686,-0.08739237739582088,0.20981700758075392,0.11039860323238276,0.03333671680636296,-0.3484952271417415,-0.42530803565533826,-0.4215830854755892,-0.04614121324888575,-0.3034732226344978,-0.3167680522854319,0.07777554303771728,-0.05420133824105332,0.03398588331569234,-0.07396011783012639,0.03112810981208278
HALLMARK_COAGULATION,-0.10361710991651507,-0.009779867186200584,-0.035503281301079694,0.0030568514366557747,0.16558333108127143,0.1375530671815514,0.09848613044721696,-0.4533574064761105,-0.5843856152239599,-0.02260255580869178,-0.1355839371386693,-0.42547812131428164,-0.2612958290816979,-0.05463212587854917,-0.09929921099484286,0.08352760377497748,0.04065231895894678,-0.05565256159490589
