,UKF243,UKF248,UKF259,UKF269,UKF275,UKF304,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.16661476296016547,0.03026723409350645,0.029841117027890662,0.13782132166613656,0.007148027359639181,-0.012900267258129936,-0.0482023152566528,0.1253735646592566,0.12875090719515161,0.05149222226300681,0.19575702899138506,0.07717312383847028
HALLMARK_ALLOGRAFT_REJECTION,0.09606779160179925,0.08570116377867747,0.11591739483094303,0.1977040374526312,0.15366834021556103,0.10711383058667426,0.009788588686335392,0.15525908414746778,0.12346407599115558,0.11260843878989796,0.02884402908098417,0.06203255957554762
HALLMARK_ANDROGEN_RESPONSE,0.19710173274910917,0.0488986252852393,0.08971569916892451,0.13798162446058462,0.08035040725964906,0.07148153506999984,0.009340786402558853,0.15083091432104764,0.15707504139582684,0.10102869421624755,0.14913645577082726,0.102861752212387
HALLMARK_ANGIOGENESIS,0.06315102355539216,0.046373114270036486,0.02058857662583291,0.20943758450134456,-0.051879417300474615,0.03565684134361555,-0.08827242028697878,0.025371972827781135,0.00681765829292028,0.11877038068381686,-0.09050191223943162,0.09578419971585447
HALLMARK_APICAL_JUNCTION,0.1791346473087723,0.06853143308227022,0.041527174531206426,0.1910787173744726,0.0009338653255231194,0.031215846174948617,-0.015761384315588368,0.11549704103834404,0.14430452430574733,0.043404812658827514,0.1907983145009732,0.09343446381286857
HALLMARK_APICAL_SURFACE,0.13778155757763816,0.02858565796963383,0.007922031578071233,-0.038760472726549436,0.07447037135385122,-0.059110990682917065,-0.00891872755438544,0.1330633026117651,0.11834628212370754,0.12451879592457614,0.14083711911936775,0.06435932407233799
HALLMARK_APOPTOSIS,-0.014644377201422832,0.06966668133195289,0.036313486158009,0.064560316239549,0.03750558437611099,0.05757998581791731,0.00798377208998232,-0.0072785932091196225,0.01832370546137053,0.01220628746041438,0.03349704369360514,0.028504836429915713
HALLMARK_BILE_ACID_METABOLISM,0.2180452992531495,-0.03657934288222549,-0.03419200776363549,0.15134917012032434,0.014561054557902053,-0.049170822053340606,-0.03021498086458261,0.1215441054584049,0.09934381669450901,0.03995482754988338,0.18461050731466178,0.09349261118879601
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1658538186032319,0.003215907577922201,0.047466922935789135,0.06882780879674474,-0.004331369060623228,0.01744893466393251,0.01702954812590943,0.1479850946886759,0.14493992143381665,-0.016956143744125702,0.2779465387662665,0.10378674487780704
HALLMARK_COAGULATION,0.050249955748209535,0.07495265664383777,0.028452770928464845,0.1799304990120013,0.03740324461502731,0.08423374452980989,-0.04416121783564717,0.15042873552351307,0.15672417799178945,0.0993983797465335,0.06432890058887124,0.04040869341606812
HALLMARK_COMPLEMENT,0.04712390147077692,0.07112015959812093,0.07358368597904824,0.20272350093020836,0.04773011460429476,0.08065517442936233,-0.024337376784186234,0.10900839170721809,0.1288104790945793,0.09624411850999949,0.23876901589402638,0.05214981485644168
HALLMARK_DNA_REPAIR,0.16413313391192288,0.0031038082808513626,0.11854188802502161,0.16438316299570893,0.06339628512427851,0.0187747854870249,0.03952683813826983,0.1582656116099528,0.14234572765242043,0.01683259425169602,0.26419717550226585,0.14045065933418335
HALLMARK_E2F_TARGETS,0.1753650507705608,0.007126697959567475,0.06910376077616347,0.13412349531661313,-0.04180074017228043,-0.029676067439183912,0.14663125663251164,0.15893020843889982,0.18010767593800578,0.041501202713589,0.26759008950039054,0.11222031112840362
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0888328901514775,0.09309745062817551,0.06833643331390774,0.21796697654822889,-0.04966172390792367,0.06272506632372941,-0.10371496221629338,0.06384018306007747,0.06201467632542506,0.10023124772742903,0.05757533109247355,0.03893121433576511
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08158307907097788,0.004316253124720787,0.0019455012018682746,0.1118520044285721,0.0064304512489622165,-0.04889407742823135,-0.04063456436760167,0.0960686931811305,0.0693826611181376,0.04026400230529472,0.17084402635430437,0.10711136396704636
HALLMARK_ESTROGEN_RESPONSE_LATE,0.1410273739840776,0.07358450283666047,0.03154354216695131,-0.0038445555627426974,0.00738076908560317,0.08253505672720873,-0.0104393651412197,0.1423275373854636,0.1607503698434266,0.10009555082905339,0.25573351312355863,0.04627512671270289
HALLMARK_FATTY_ACID_METABOLISM,0.07827912028474594,0.021413679230873797,0.016366767726709353,0.10256283100706964,-0.0045858986344140505,-0.05353458411473316,-0.09510280454411398,-0.027738871702294093,-0.0024302848660176226,-0.03357078034674041,0.21371761581461557,0.0568814807669181
HALLMARK_G2M_CHECKPOINT,0.13977719154664314,0.010867779375025654,-0.005791041391846879,0.149607757214689,-0.003178941333357376,-0.0007862289653691209,0.07705212036590432,0.1297567001452795,0.13288053850615814,0.021655942790192107,0.30455669580447564,0.11313743648879972
