,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.1648068943103022,0.034085803605419907,0.00419404370122898,0.05385660628737111,0.005827476572264059,0.055654723208100984,0.027607531883422517,-0.004462575498701673,-0.06127988910225393,0.016743005869120406,-0.009978268141388549,0.09719789925714363,0.06795921780319676,-0.04940505849436478,0.044564842424879965,0.029138846838047655,-0.03097762766995453,0.03777810952414397,0.050842455878095764,0.05620302760603887,0.01753706039035846,0.02206259984372929
HALLMARK_ALLOGRAFT_REJECTION,0.10938657512477179,0.08099327715803416,0.043224596759799026,0.0710145931347507,0.020697042013302212,0.03302668759744242,0.08649290598409208,0.005571510205127864,-0.016689335568522055,-0.003514164514540248,0.2002301116127566,0.05415584477440577,0.11066900406690208,-0.02324262759334045,-0.0009536358962352085,-0.008906193409300045,0.002071346312304209,-0.04829262754406561,0.006836270004987486,0.01683570471432496,0.07422398610680356,0.07263969930309253
HALLMARK_ANDROGEN_RESPONSE,-0.08272307663530054,0.07544659902169522,0.012273823120736585,0.0658944137271676,0.08543785310353909,0.029458956422778862,0.07841304472979839,-0.002320525101793152,-0.017095607520313066,0.029307068217260885,0.12183395614114254,0.12020029609958705,0.06529546509633687,-0.08111465800685298,0.04571519876921715,0.01305778655999537,0.035863332666179526,-0.02430925534472901,0.02840517463358794,0.04911031219259965,0.03763355649021623,0.07764435881912336
HALLMARK_ANGIOGENESIS,0.08721841416888051,0.028501789182617962,-0.02195191585941873,0.04426125799524061,0.01663663110886995,0.006474683848469474,0.1106230567033933,0.058090194023455485,0.029964812125006717,0.05847899640650904,0.23588018550326614,0.0433626843413215,0.032057089419952105,0.004826862962192182,0.008116976899930722,-0.019308091611255688,-0.08288280825834027,-0.12848125556156467,0.06790744562462368,-0.06264588473554761,-0.06369173989359203,0.06097944220535381
HALLMARK_APICAL_JUNCTION,-0.17957023223813956,0.04446211157851396,0.01568136475186729,0.0818437981997534,0.004534763187856491,0.015139216230343481,0.10197763009699015,0.014932920712558155,0.053771744559718115,0.024428670660468697,0.007753711759683853,0.15493103867272548,0.03056007723908751,-0.07374473994080345,0.04173178203609992,0.06494420489148887,0.007241958565846231,0.011968460394469272,0.07341138285893772,0.054453568148592056,-0.010648084587884087,0.024312899605440676
HALLMARK_APICAL_SURFACE,-0.16408634041129574,0.05617113918488824,0.02061634705528905,0.03928219957164113,0.03399498403356958,-0.02344675945443386,-0.05441297655585382,0.02447491898930859,0.0003541756091856278,-0.04890313565608854,-0.05326413046577594,0.10286044915488916,-0.015864063464565405,0.034781210351526703,0.16119795156059327,0.017761877040251887,0.03076608059243366,-0.009312253494109952,0.007589832782268525,0.037590330034227896,0.035844936444413014,0.035665938589073534
HALLMARK_APOPTOSIS,-0.07548737335009716,-0.0056646484381009,0.024145627133429493,-0.030843736336565338,0.007710910066704051,-0.0023196950248089037,-0.005550799708713084,-0.012524243845176431,-0.0190361210497042,0.014759379067080807,0.06784047110546754,-0.03996364519013177,0.11647704514919233,0.006249564489688719,-0.0038447287272883215,0.07836669964954837,-0.01675947238880227,0.017642723152735434,0.0024155581210782914,0.02156949625992982,-0.040416834981568714,0.00300568712412371
HALLMARK_BILE_ACID_METABOLISM,-0.10771537998539278,0.0316912248894142,-0.010350470634870865,0.06288969580447491,0.04613881666374523,0.056302327877095985,0.08352861397335545,0.06228389188339426,-0.0019519187485474427,0.022624676402584067,0.04458732923072031,0.08961209984623483,0.06427338478221369,0.0570690031818134,0.07170929999865093,0.0019108853675406424,0.07867208257374685,0.03160713775820124,0.06416075617809988,0.031072349975973374,-0.011797283870467197,0.0315225501198024
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06573040426298317,-0.04382747240719005,-0.037833453265035115,0.05998378714496504,0.022190664002114235,0.08837323986359451,0.06944743733735999,0.02190693215680648,0.0316393294784085,0.044797166641490964,0.2827821735538433,0.17151278081050195,0.07306967251331278,0.04214570064113438,0.09341873851273519,0.028705648569518235,0.0841674175218635,0.09458059316950292,0.10775537124128318,0.08000659427107616,-0.004990685646378308,0.11129222635052272
HALLMARK_COAGULATION,0.1259398561135526,0.05884303767682127,0.013020644520993252,0.041032859222812114,0.059151246156702135,0.03180024096169612,0.0659664447037194,0.011537860084017243,0.010941269871967713,0.04873864320965842,0.26054298650926,0.10635124725958184,0.03200137506952561,-0.03783931794185621,0.04142861182972037,0.029792149157648714,-0.05400230150022987,0.002253888058684168,0.10224311720650782,0.042206499876911614,0.03344101708160055,0.14966587455267197
