,UKF251,UKF266,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.036474617189194286,-0.046600969480053836,0.06551118442751627,0.016752089075072394,0.09820371846392771,0.16956130725765317,0.06294259778537799,0.06219955732253402,0.16877411508499485,0.03826917860359854
HALLMARK_ALLOGRAFT_REJECTION,-0.02438705505134574,-0.003506046131176986,-0.10161618809541269,0.04245705383036814,0.015197480463976325,0.11911894423771921,-0.02613405112363623,-0.02886948177659937,0.10973601635573402,0.19302775320399018
HALLMARK_ANDROGEN_RESPONSE,0.024706672309532964,-0.011597981109040341,0.04065790577028482,0.019793607904742678,0.04481833129049976,0.14540582989076506,-0.010467094675030972,0.04024839116884706,0.14265961772199814,0.08662211089757488
HALLMARK_ANGIOGENESIS,0.11656789446770416,-0.013358498372036247,-0.07900258237061278,-0.057390701041181026,-0.026580469910113872,-0.10313597196173986,-0.06780890700840597,0.03938357542842056,-0.09110182428398524,0.05571842010653355
HALLMARK_APICAL_JUNCTION,0.01841853121005888,-0.007219830258782336,0.0730159386198866,-0.006295832806898363,0.09228449640917183,0.15280997688062303,0.06131887354674062,0.03726430218610497,0.07481451833661203,0.11499002980620222
HALLMARK_APICAL_SURFACE,0.00803462983159206,0.0027914488865586153,0.15468052918471256,-0.042941670159498006,0.08227168698532906,0.1385104464349907,0.04325942980692476,-0.03546175651772972,0.05022882418734456,-0.09649083794763574
HALLMARK_APOPTOSIS,-0.031138546681144613,0.0637897855799172,0.014895361414904607,0.06019758398151873,-0.012052564053431216,-0.01995987141943326,-0.038449640994747444,0.03681059387956981,0.14566546474914457,0.10455279664719405
HALLMARK_BILE_ACID_METABOLISM,0.04383714116954225,0.017989561530761353,0.051597979060509544,-0.01965042983571844,0.04061885154138639,0.11850350948898455,0.06476302907846396,-0.023338143013285385,0.17606894469201728,0.06288621729591552
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02043083812336464,-0.014952683526427563,-0.059758527144890716,-0.0841112362756234,0.07006369919135025,0.17881369715378076,0.04743655391153681,-0.00744537373943338,0.1118586427438672,-0.037040251879307366
HALLMARK_COAGULATION,0.03407885422153558,0.023101652552267215,-0.08021155035185151,0.04329625174347585,0.0943632723967141,0.167162267822712,-0.04120525573406158,0.03289954535875401,0.10303285603129775,0.10388690630234206
