,UKF248,UKF269,ZH1007nec,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.02774060049342463,0.03389144054564431,0.1562033674369504,0.06148227044114106,0.13997152651323203,0.10789194429847443
HALLMARK_ALLOGRAFT_REJECTION,0.0011799408309882587,0.07283513602474352,0.015758327873825882,-0.0024784534866213,0.08259920935024584,-0.05231473104335482
HALLMARK_ANDROGEN_RESPONSE,0.013268009706478517,0.06930060331038845,0.1060784111391501,-0.032751957228094875,0.13128069816095855,0.11988312315160075
HALLMARK_ANGIOGENESIS,0.07434065935623184,0.06326936590792706,-0.05199861227022574,0.020045645813020888,-0.05589772789385953,0.12942556637376015
HALLMARK_APICAL_JUNCTION,-0.061132526615832496,0.06479817832775868,0.1224633340435883,0.009367618633529386,0.13536039011811857,0.14854197096373398
HALLMARK_APICAL_SURFACE,-0.058958628147929903,0.010464951333389287,0.08491216444345913,0.0035370275576599554,0.14978982348168088,0.14049042259775024
HALLMARK_APOPTOSIS,0.003912673799416804,0.008998428153001612,-0.002626836543060752,0.04852995722507382,0.053143333837375954,0.023406885945697134
HALLMARK_BILE_ACID_METABOLISM,-0.05091971990704556,0.06043693846675377,0.0976967159521852,0.01675995502695662,0.12147040845759434,0.09945985662333973
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.006328956116124667,0.010369961149777243,0.13731756026252417,-0.0296091277506613,0.139943914034279,0.09604956178466711
HALLMARK_COAGULATION,-0.040130947366679035,0.061440155381363146,0.1382724137401427,0.023136073266108968,0.12843499439281802,0.1307428950121026
HALLMARK_COMPLEMENT,0.007765721932369937,0.08612269726373581,0.05372383499284397,0.0375526126278337,0.15519688162185077,0.04995570998428987
HALLMARK_DNA_REPAIR,-0.030950718964775744,0.05782283392668613,0.09403272384464799,0.0393035567974081,0.14152736005550437,0.11772796665263414
HALLMARK_E2F_TARGETS,-0.06525870628687103,0.06264279003683906,0.07315142465990034,0.0572995205406794,0.12397041591775321,0.10029101491381592
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,3.351091112069997e-05,0.08539352797047903,0.09161389287807312,0.04205979351053482,0.04625777124847169,0.12032469197874293
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.01577959149575207,0.04941796838295908,0.0661640023640088,0.07003038645623223,0.0771173452996779,0.14401931380471783
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0021901180324025234,0.013532695498707071,-0.016407539581233446,0.024959433269873547,0.1461293468790636,0.05348214191022946
HALLMARK_FATTY_ACID_METABOLISM,0.0647940167841814,0.041075594441794504,-0.008839728125422271,0.0252073338431515,0.09600651092838003,0.04208545981569138
HALLMARK_G2M_CHECKPOINT,-0.05395039112218586,0.06537125313344533,0.046930328083794874,0.01759062869885439,0.0947802570639613,0.12071630788964403
HALLMARK_GLYCOLYSIS,0.053190767154940755,0.0820050827120244,0.014732073547564754,-0.011541890163712178,0.1259745612810411,0.11934735402396152
HALLMARK_HEDGEHOG_SIGNALING,-0.022948193323780744,0.0034593121207195914,0.027209354885350572,0.05580764458891559,0.1279111912775227,0.07987827410835481
HALLMARK_HEME_METABOLISM,0.026615847850219407,0.054380935561719516,0.05056283777723308,0.05014350118691536,0.1492479759677287,0.09320023878560887
HALLMARK_HYPOXIA,0.0789681860559244,0.006947901388798718,-0.05018319424054807,0.051605392217644624,-0.027343357614119528,0.025126415240485273
HALLMARK_IL2_STAT5_SIGNALING,0.038597056396900725,0.055066994492359515,0.04146681747036707,0.02414749506023201,0.14027598454677076,0.13346394191273958
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0784810277901766,0.07980041022877993,-0.06010954060259798,-0.034325875823621566,0.1259124248635487,0.15830728406977623
HALLMARK_INFLAMMATORY_RESPONSE,0.008357775235061817,0.03352885262643381,0.03779457027579962,0.05418368294645995,0.07929375148947092,0.10607071881461583
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.057340823511242284,0.051493960147682066,0.17432807820386298,-0.017199379340398693,0.11053833841991705,0.0702499331184489
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0025477710817663536,0.09292478491322212,0.09928987989899596,0.05261940820514048,0.07872466047166432,0.09671531867032315
HALLMARK_KRAS_SIGNALING_DN,0.01714428909277619,-0.02413809034552968,0.059410300806119316,0.0033334021269918975,0.10536849285429144,0.04557411718504066
HALLMARK_KRAS_SIGNALING_UP,0.04727720822931724,0.026839711670572582,0.03889120770024755,-0.0007937856738856346,0.1155893679384542,0.04932648817758605
HALLMARK_MITOTIC_SPINDLE,-0.01754228110007861,0.0556145270954115,0.05618690417923035,-0.019545682366717013,0.12657506168319874,0.13590598829931033
HALLMARK_MTORC1_SIGNALING,0.07736273913152578,0.06920256715243768,-0.035939437361669484,0.0424132208250071,0.07615241678521863,0.09485561035693814
HALLMARK_MYC_TARGETS_V1,-0.05872848495304573,0.03834882160360586,0.038651629242955496,0.030459181171999885,0.13724628755488075,0.09858740208584112
HALLMARK_MYC_TARGETS_V2,-0.07991559312389122,0.058065092992497444,0.09142893369524158,0.004269159379586665,0.028245608884572032,0.13916632601801868
HALLMARK_MYOGENESIS,-0.04216163082806284,-0.018804992834910453,0.09289001624956812,-0.01683256857890714,0.08117561749419705,0.05050064731160157
HALLMARK_NOTCH_SIGNALING,-0.04205202553422299,0.047237304587618795,0.019608862331570266,0.0653604122693014,0.12465596659647073,0.08313534590185795
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.08737163660699937,0.004856223558068657,0.09330096126693777,0.009364107438819795,0.13836230277963976,-0.004865264517590992
HALLMARK_P53_PATHWAY,0.05607859386940565,0.06683137087778118,0.007869020357370271,0.04998892680544763,0.123582526043635,0.04575964534579412
HALLMARK_PANCREAS_BETA_CELLS,-0.01560102700998547,0.005375200736559495,-0.03336464179191459,0.0739271444342072,0.14367649039294117,0.013629374805755951
HALLMARK_PEROXISOME,-0.02075161452861376,0.048090462816343084,-0.015530193454992224,-0.0033682447688625256,0.12767453671463436,0.12808338915991066
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.024543041633198908,0.0035647854157078835,0.07584997868507881,0.047006858911809855,0.14863968564198285,0.10502642939312772
HALLMARK_PROTEIN_SECRETION,0.05439546744163624,0.07628941363180954,0.09234450200526678,0.03399432700200965,0.17678148515162667,0.1302756119425315
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05731233429671177,-0.042430897448573986,0.027539467899854,-0.054327318081497517,0.14378035233418476,-0.05769201787097855
HALLMARK_SPERMATOGENESIS,-0.03772248218630137,0.02380858821133115,0.07224655403799929,-0.00951144466847349,0.14114055891064967,0.07103064663647844
HALLMARK_TGF_BETA_SIGNALING,-0.03261443625600228,0.06661218822585413,0.08200006375597993,-0.018439096969183305,0.13657911891230753,0.14112228075371608
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.059264949492071735,0.0155665080051042,-0.03163451125043179,-0.019180709016825916,0.06979221509414922,0.09864868736905924
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05909469292863656,0.06719807858256042,0.1233445928549151,0.008410102200515853,0.12626425626707366,0.10358367742235652
HALLMARK_UV_RESPONSE_DN,0.01446331632763198,0.017311294510191935,0.08844407515851209,0.020883764581273757,0.07408977623267152,0.14536770808100613
HALLMARK_UV_RESPONSE_UP,0.04222947635459951,-0.03855469507887157,0.07314206135570711,-0.0002852999103254666,0.12194227302058777,0.09288558853376051
