,UKF248,UKF266,UKF269,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.0574210532955264,0.04218891326489629,0.15611763020357752,0.12894701876721304,0.0013394401964501206,0.13310699410239182,0.0916081313125816,0.11474399674026103,0.08571026486650225,0.06925545030764138,0.159913786276756,-0.028950342753675393
HALLMARK_ALLOGRAFT_REJECTION,0.10125388031253676,0.06202710191422229,0.16011777490366486,0.10926481301180142,-0.028536833007207184,0.07089306470387678,0.16565971861344542,0.0932368797953896,0.08402366297587854,-0.003832598454272032,0.16853773096170416,0.10694469370084345
HALLMARK_ANDROGEN_RESPONSE,0.023020111141707756,0.056831644745404905,0.1256261954096595,0.16104131536511954,-0.0008109203393193971,0.16217933035717372,0.10680665009476041,0.09832782250107001,0.016410961840948396,0.03789159332886658,0.12674807507259003,-0.012336827630355008
HALLMARK_ANGIOGENESIS,0.07507606160015294,0.06060031142780386,0.15563543723396855,-0.07600425713494519,0.028221597483471885,0.07888527925426982,0.07060722055011812,-0.022529903260490713,0.12103963266006837,-0.030347357664753754,-0.03956302086697031,0.04516131491655351
HALLMARK_APICAL_JUNCTION,0.05625056482668609,0.0836363145522099,0.1600231898067212,0.1195271564121109,0.0028019586076062125,0.18458914147215633,0.07911919754431047,0.09068992210878078,0.11111270060078379,0.11578792724765988,0.1721261847871138,-0.045889462137693696
HALLMARK_APICAL_SURFACE,0.03793022878221685,0.03753366641425212,-0.09961906231715661,0.09496544388403862,0.06709673277755304,0.06461825132956545,0.06359778243515932,0.08188611399723532,0.04464204846616075,0.04211429522939726,0.1847655609332218,-0.02325042783676112
HALLMARK_APOPTOSIS,0.042294749839092004,-0.00898981437451999,0.0770615543502488,0.05018919826177468,-0.03435846196731444,-0.07066666043070051,-0.024549100062203635,-0.05117857276515944,0.03984423032239874,0.023230100485490613,0.08833010394402041,-0.0486917682615355
HALLMARK_BILE_ACID_METABOLISM,0.0004469137404101072,0.06785531102803702,0.14711686508587168,0.10452846746337127,-0.01573133175617918,0.10027966001869333,0.04126875649790622,0.1014209841101187,-0.010121492233910106,0.08152262175605031,0.10676596345468643,0.008420988180043488
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.029300543058913713,0.049309217040344244,0.12212706982269238,0.13981809676793466,0.0484253224748963,-0.007926762420640401,0.09574471997376292,0.12333852272718437,-0.012810960451212012,0.0859436590341888,0.13365772318293767,0.14024322073816742
HALLMARK_COAGULATION,0.11066255024236926,0.05883129279108334,0.13220972431647118,0.08283866194544993,-0.037035616339100984,0.0741799321785019,0.10428967627808403,0.0695261981741053,0.04145607002764277,0.041555980492062675,0.14321434286797768,0.06725378366014584
HALLMARK_COMPLEMENT,-0.015631143598762543,0.10210449664530756,0.17038230170198834,0.1214232131337853,-0.00917383927378337,0.0511125897518822,0.06326363703847454,0.0995049793688566,0.09897051815837286,0.05967891253572096,0.16370722188640502,-0.05107961859128122
HALLMARK_DNA_REPAIR,0.018716540829205278,0.08445243565572863,0.17872034984682442,0.1392963805407536,0.015740070634546393,0.18810700140118908,0.09807770388648289,0.10896139391065926,0.08184057965317398,0.11007506332090165,0.14530223690349703,-0.033983772226302195
HALLMARK_E2F_TARGETS,0.025534174096085657,0.05673615989182639,0.1543737592073983,0.13220284401224278,0.0014705986762036055,0.12452192696371085,0.12053898936499545,0.15257730447454934,0.05684995650428434,0.10176363129900828,0.10396596888926342,-0.01938047852140514
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07354242274297969,0.08236316830638138,0.16059665646757593,-0.028815976366567794,-0.0011717125408292359,0.23042049946938845,0.09321993441157991,-0.021301515961376426,0.11293515202293622,-0.018475492056611576,0.09771519965564342,-0.031020306439209885
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.026647626799483685,0.054729601116282875,0.09877701570970118,-0.03829352262698611,0.0016742046211242188,0.13342302468114792,0.005474080013016898,0.03256329163355278,0.00733376030050867,0.09007676295414944,0.13343569279318906,-0.0814169951264589
