,UKF259,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.022262751590554335,0.07216084603842507,0.004829051340856637,0.04853872540850007,0.0513578996040939,0.1524350853426059,0.2770252174308374,0.09034615442312645
HALLMARK_ALLOGRAFT_REJECTION,-0.0022644108118225247,0.07014948656657721,-0.0028580036508086813,0.07581143490402095,0.1250791784707521,0.18091125650061776,0.07529500663901782,-0.07660282401104207
HALLMARK_ANDROGEN_RESPONSE,0.03780373182134059,0.058461766294402744,0.01816926936325479,0.05918875027966384,0.09892130542082425,0.11175552741424873,0.17317694627026908,0.1093912971155458
HALLMARK_ANGIOGENESIS,-0.004758175052276269,0.09775371473457341,0.01160351337490839,0.09589653422769215,-0.08639575459871984,-0.1162948426572692,-0.15110702836043993,0.11615087398449862
HALLMARK_APICAL_JUNCTION,-0.008074046037879522,0.09006887405286722,0.05234283837907348,0.06778526470428989,0.12562550400923136,0.17430468712599015,0.2270486958966416,0.14483888351576912
HALLMARK_APICAL_SURFACE,-0.06643242536147294,-0.014463154802844755,0.03282233675000451,-0.00657304129386034,0.05311818595105468,0.11272522871300696,0.20480529946628293,0.003942880573158066
HALLMARK_APOPTOSIS,0.00475459506892535,0.034521703083201793,0.01748963898848582,-0.015539445342542755,0.08223488505257268,0.02765569802783633,0.10902432883841756,0.002188644131802393
HALLMARK_BILE_ACID_METABOLISM,-0.019974848088248346,0.08569840688057652,0.06184206027164592,-0.0071098433920787915,0.04259257959991855,0.05280916269225364,0.278504638304675,0.14108132033636678
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03770962773104932,0.05150278344506373,0.015399289442939003,-0.014408558928339673,0.11928845434044782,0.035652724949113146,0.36832717478284094,0.17830545929249839
HALLMARK_COAGULATION,-0.033200673202204024,0.06314528026345276,0.00032722074879219484,0.05133331868697797,0.16845292056249866,0.20244981555965064,0.1052403069091252,0.11987778376324026
HALLMARK_COMPLEMENT,-0.010027805870372023,0.12525060496367943,0.08018685834439661,0.004063799084732577,0.0642505679035448,0.2222660444887147,0.2987853839640642,0.08689367722894877
HALLMARK_DNA_REPAIR,0.04617013770832581,0.08536621659796485,0.05829581230302308,0.07919869570869204,0.089335539517054,0.20429501806990072,0.33169650242102977,0.16299140076292867
HALLMARK_E2F_TARGETS,-0.007015915352814258,0.059699902983916225,0.09485407328501617,0.06571288774058598,0.0483563804534329,0.14426687227320178,0.3197039442268135,0.18307193487836337
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0508865236769328,0.08499022312846546,0.03472782398322777,0.09255378280626717,0.13791939509033843,0.18545656270410413,0.03235917071615657,0.15404563565746926
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.015806203080972844,0.08795351965874447,0.03148778144207209,-0.045212361407979934,0.052264296293572335,0.12115131047185718,0.22436705392876427,0.15115002921318885
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.05709019273531025,0.038293840026609384,-0.011131696730498346,0.07389185054333733,-0.060001123876478206,0.060701773829232655,0.2926579997537688,0.09803093020159463
HALLMARK_FATTY_ACID_METABOLISM,0.0545207862886508,0.023765162732153153,0.043386991798987085,-0.010095877103577818,0.06777674223318003,0.074475058506552,0.21859123914077577,0.07097730176650695
HALLMARK_G2M_CHECKPOINT,-0.025652943194259238,0.053565576868135935,0.08281284666356838,0.07441695240495691,0.005723183459376957,0.1465499119252934,0.2918727924459549,0.15340588067397132
HALLMARK_GLYCOLYSIS,0.029557029069267663,0.08024588020606749,0.06339873539300674,0.06281817121969603,-0.05664472006954505,0.0497222870290877,0.33701980964344397,0.11631323354145039
HALLMARK_HEDGEHOG_SIGNALING,0.0061212657009951195,-0.014520734261616456,0.03216573862746676,0.017791499610466735,0.0557039220303032,0.08187127641032095,0.3016725163200393,-0.06862605695348739
HALLMARK_HEME_METABOLISM,-0.002834816424365201,0.07073705383537607,0.01922122204411035,0.05674904511977509,0.08011747228801164,0.11942928654653436,0.30048191147169645,0.04563236025082927
HALLMARK_HYPOXIA,0.04013274431573842,0.04768256349264359,0.02277598193203602,0.03174081167386051,-0.11700439291340456,0.022849665224874218,0.1297948502574444,0.15400855610376707
HALLMARK_IL2_STAT5_SIGNALING,-0.0076434714640287085,0.08161344188687375,0.007350255783063869,-0.013371402478321085,0.1310170894540827,0.08405782165917526,0.2961216682471012,0.15383937234736741
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.013340438380346825,0.08154049152619676,0.04376629174425139,0.01223432289744292,0.051505545879812195,0.12798070363607958,0.25353637768711174,0.14120194498276736
HALLMARK_INFLAMMATORY_RESPONSE,0.030808220385396684,0.07642860382019763,0.003925310904885709,-0.05522169884132691,0.11535870761962184,0.09495057266501955,0.14166639446512425,0.11853810882676187
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.03343145289339534,0.08664736074447474,0.018499611253764432,0.010388960483315123,0.14520130010960702,0.05572104461908506,0.21882007391535283,0.028806080046563463
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.015274699525342916,0.08295689390304359,0.037788715972034634,0.08208339750400215,0.09857074930123993,0.20626762390164372,0.1750733617326462,0.18885981667985025
HALLMARK_KRAS_SIGNALING_DN,-0.06080326994945721,-0.0011185743105394522,0.049632158581793095,-0.013931810878762661,0.06962299044045069,0.016714637691894463,0.31438784381581725,0.028480733244096043
HALLMARK_KRAS_SIGNALING_UP,-0.03802848132822699,0.08018681232026793,0.004448323063199637,0.007825936293347404,0.12581068456535927,0.14373728468126218,0.18819144681284117,-0.08672786666068526
HALLMARK_MITOTIC_SPINDLE,0.02289715481464953,0.0628231808503398,0.08476141930797788,0.06543268697084895,0.07737689415594225,0.07804751260984995,0.2994171584268249,0.07859722404810972
HALLMARK_MTORC1_SIGNALING,0.0636575663485669,0.08814586120551049,0.042065715273518614,0.05467695059923379,-0.03903610551346835,0.05548352744422904,0.1883631042957036,0.17276014212305943
HALLMARK_MYC_TARGETS_V1,0.0539626965907363,0.07337415341913746,0.00505315904766454,0.10085511325160235,0.038464993290477305,0.21416828511438948,0.29840499497515977,0.18579075130767092
HALLMARK_MYC_TARGETS_V2,-0.01750870562394302,0.003571449743498192,0.056095779386485585,-0.05101070455957006,0.07157723065639134,0.04081452317328255,0.24148878027492365,0.14809739473738062
HALLMARK_MYOGENESIS,-0.022707428562067804,3.203050580591367e-05,0.0067001000674555816,0.04112929215249247,0.1466577641416581,0.08436402630520987,0.15022702836297958,-0.04437146533228056
HALLMARK_NOTCH_SIGNALING,-0.03215240940035994,0.0771485554980326,-0.03846202008998079,0.0252046515108664,0.02921840864325616,0.12304905148651893,0.3006271650053967,0.14662824627669818
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.012608916558581398,0.08100299817625814,0.010182077002397226,0.05718643522921368,0.03390086132507612,0.20492315030488156,0.3262450336392358,0.08198718881963903
HALLMARK_P53_PATHWAY,0.06998776928107946,0.11249487727192978,0.04020709774752422,0.07883765673272747,0.003411296515799393,0.15708680875496053,0.2826105500333326,0.14804617432993378
HALLMARK_PANCREAS_BETA_CELLS,-0.026669911672844406,-0.0020170357840807963,-0.00852234142051931,0.11165438474907678,0.11432758597210335,0.19302640751767172,0.30955932294915184,-0.018176014743033722
