,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.0348583824425344,0.07964702172177339,0.014704582738455589,0.02184476317088538,0.09015603308290909,-0.04331438989613113,0.023520218670040414,0.079320239953413,0.09675177059549364,0.05582033556423819,0.09227568959139096,0.05101453658329299
HALLMARK_ALLOGRAFT_REJECTION,-0.0015834298101854592,0.10836231213650532,0.045495813262253305,0.05015075564122337,0.09332903617945636,0.005841468046639548,-0.018503330390662015,0.07893773276543886,0.026567030490818613,0.027324739855888288,0.06515681587080874,0.059851417870163674
HALLMARK_ANDROGEN_RESPONSE,0.037559430154015874,0.11769941072102202,0.009854098692314784,0.0088548260631259,0.1399090743857721,0.026437727775970244,-0.02618255361814392,0.03281164799990669,0.03440872567396791,0.07112052674387652,0.1102380071157552,0.0774290713324365
HALLMARK_ANGIOGENESIS,0.09518335941202224,-0.004076063017516698,-0.017646606948652888,0.021142296814052858,0.06266768271458106,0.06438884325174299,-0.038536955108190635,-0.08083195247893563,0.014197636056343525,-0.004034637225018203,-0.02107083439345388,0.04733020564862875
HALLMARK_APICAL_JUNCTION,0.024101875419282017,0.05905898294295499,0.02553301725022135,0.0801830628079388,0.08479179497941533,-0.009667023404400813,0.05614635473736686,0.0317908552583822,0.1193911724018005,0.05126824401181255,0.10966975866664519,0.1088089315064014
HALLMARK_APICAL_SURFACE,-0.012942283165756772,-0.031094944298811353,0.044712288295672344,0.02771061307033369,-0.044212241697488816,-0.07246348662856654,-0.04864106429194095,-0.0013822262875738517,0.08457878216442144,0.06470181414009533,0.09059815153632274,0.0922164661254412
HALLMARK_APOPTOSIS,0.04835589849620919,0.07100483724668559,0.01672461202124586,0.07431059091933195,0.038022767131946134,-0.0034655854122925254,0.007428199717092921,-0.03470635431614773,0.0565594114447871,0.044755045669260904,-0.01774879400899539,0.0463821201188498
HALLMARK_BILE_ACID_METABOLISM,-0.032279416585303096,0.02720516309481093,0.03863116574389191,0.00893047371047949,0.08955392876786197,-0.027396379820820098,0.029854951071169686,0.09217534868243736,0.11646679448373268,0.008113778756548973,0.09710963068323139,0.00983230018962044
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.003336168397421776,0.09836901622020397,0.054881497437729986,0.04262123100201571,0.12721009547393855,0.016428437637115115,0.06462004081599311,0.09249851528959782,0.07199112919826893,0.08384517933673397,0.09257743165273845,0.0067240638563022545
HALLMARK_COAGULATION,0.04497124197306984,0.09591531274313697,0.03973600029964978,0.12474541172862277,0.11685411170534911,0.013953542701825255,0.022788543130238398,0.05859061369182493,0.13536433866503864,0.04822479631745874,0.04945097983546959,0.12013697369831766
HALLMARK_COMPLEMENT,0.054106461199290044,0.10106873527402267,0.007658761264260978,0.08072036295786222,0.08321297753564202,-2.916047020446683e-06,-0.02582460252932863,0.06400265932153562,0.037066535038005145,0.12744581755369308,0.05959215398659243,0.02422635244109916
HALLMARK_DNA_REPAIR,0.0046985373077082235,0.09343290173297152,0.046364033400417,0.025124288756314284,0.10169283255930703,-0.0054996418295191855,0.04853196155909629,0.10347448899019769,0.12051587212156205,0.08523920146499883,0.10717754307706837,0.04044484364102694
HALLMARK_E2F_TARGETS,-0.02518325688033872,0.017864295110134768,0.0001831530352276989,-0.03833317302435336,0.13811691265963816,-0.029533714067064776,0.021629654142498896,0.021689319166223457,0.07651566955536936,-0.0354287219197677,0.11634460854824494,0.03064434837849143
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08151665005054548,0.12347785260636703,0.02153520398803283,0.0922003856106167,0.09070322443484424,0.050135807159938775,0.05390706090106576,0.03337760442246947,0.10473551774207483,0.02491730051415577,-0.017018708122220384,0.14440566110206418
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04749084966839389,-0.019284151062629953,0.016101714152831674,-0.007378007305416262,0.06779575945747408,-0.04839768317844974,0.017055656701601914,-0.03451924932248037,0.13585011341901426,0.048728738699068665,0.04073377196600642,0.04182697250552582
HALLMARK_ESTROGEN_RESPONSE_LATE,0.016709814814337545,0.08114025350973972,0.02826613755566226,0.03841434908869138,-0.03165621013344049,-0.04897832184017233,-0.01302373920587574,0.08158542563594938,0.004511525712891949,0.06061400794033032,0.12666902121757453,-0.00977491884828903
HALLMARK_FATTY_ACID_METABOLISM,0.09171811829366895,0.043757901185856325,0.042497692136511105,0.09238619195335923,0.06526781300206644,0.00136992004343231,0.028679388531689342,0.059305632755048146,0.0746996844430953,0.06320335637407591,0.010523957150631008,-0.00040193024265982913
HALLMARK_G2M_CHECKPOINT,0.005463035314495237,0.006002821347976918,0.050759909352974066,0.03987767333200495,0.13880511308017415,0.025984245013969887,0.005011270902092457,-0.014517256364486133,0.07760087607754898,0.07808789882232818,0.08875522850854461,0.05326755756932935
HALLMARK_GLYCOLYSIS,0.06410723791527545,-0.016468840105531714,0.0019440497377970212,-0.00990697666797172,0.09015851455518809,0.019528807520008348,0.030697215689211983,-0.03776634943497367,0.10930021115466203,0.042780573756055526,0.07438023556311966,0.020030645385953637
HALLMARK_HEDGEHOG_SIGNALING,-0.0005077441684581827,0.05782690199630978,-0.009070552346039897,-0.09711937298925287,-0.07395579325411807,-0.046884589923472386,0.0525002377174784,0.15680742241518553,0.08108924999037724,-0.012296721821921297,0.030195307222395246,-0.00028359361350071915
HALLMARK_HEME_METABOLISM,0.08349005634497982,0.12233663787612607,0.05063213992895758,0.050119670169433736,0.10370266630294851,-0.08316027452444207,0.06162101796130528,0.09843459464390367,0.09953569705653706,0.0718500739351297,0.1056194291782622,0.03670379884269537
