,MGH258,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.061960709543670694,0.010154532917923816,-0.013926456448435357,-0.07679756845799304,-0.029372192269456546,0.012386540703593761,-0.05936108498460699,0.053517994103363775,-0.035556287366689227,0.06690890915302192,-0.028503293387322604,0.019436804687867702,-0.032362044944707125,0.07874992091727849,0.14950607928168355
HALLMARK_ALLOGRAFT_REJECTION,0.15183082782575635,0.04632622357664013,0.041647080773539964,-0.00762949456121371,0.0750319870449059,0.053634200784811986,0.2503464631992801,0.03802813242304649,0.039735514483504285,0.0239495756408009,0.05195427573232534,0.08091915207668045,-0.01734606172011096,-0.006685918442819175,0.04262128614015383
HALLMARK_ANDROGEN_RESPONSE,0.007927866223429225,0.0012317165645473018,0.04841116112072762,0.010187048954034108,0.06688700132688581,0.04140675578956901,0.21372884528156333,0.04271497752658383,0.043154101828016926,0.0833532343679167,0.05368167239256144,0.045711857571692965,0.028739539889789546,0.015291003489698914,0.0655728035703864
HALLMARK_ANGIOGENESIS,0.14183001822713348,-0.022630674190376277,0.0019385383758333743,-0.04223563506006379,0.030609075861758397,0.11396908685944604,0.31836408503367636,0.0665944105579245,-0.07517451453885705,-0.07340944132099671,-0.0528702688729452,0.018274163325912092,0.038082467960691424,-0.03841806727995702,-0.004332296585536416
HALLMARK_APICAL_JUNCTION,-0.08350401107644499,-0.013261986018657293,0.04246441683137926,-0.05080048037531815,0.012407752607070794,-0.04621839730734825,0.029734958875578716,0.10630516621016352,-0.01266401808338055,0.04515953724766059,-0.01356638122853919,-0.010728264826727925,0.009957388431071794,0.0462616164491498,0.11526978990338593
HALLMARK_APICAL_SURFACE,-0.08864639989556178,0.006446246766324056,0.015062329645932846,0.023278575224561223,0.0740739298597927,-0.03691434622895096,-0.10792639322402225,0.08409060742572412,0.0012960133212544253,0.1159753366316918,0.005727576494512987,-0.022027951881359947,0.04946520015880051,-0.02370760599525066,0.01875302119754349
HALLMARK_APOPTOSIS,-0.01992256707561942,-0.005830921391052746,-0.03122821581033455,-0.010359790631779504,0.10304177728811573,-0.05493275023339729,0.03944759249079752,-0.0454669372105815,-0.011797648805577748,-0.034348488201251616,0.06600353606837232,-0.014927522030664586,-0.015452127024677775,-0.02361076155472055,0.05755852920001892
HALLMARK_BILE_ACID_METABOLISM,-0.11819772125942812,-0.018522374827412688,0.004047938422044144,-0.047224449922066605,0.060305981483214574,-0.05294981345063678,0.12657092058122604,0.07033096028532834,0.0011909053622906733,0.121078616719128,0.0028099318145115844,-0.006907306713293652,-0.03329985444231626,0.03652104664083249,0.14610332562561504
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04044050069034877,-0.021753818196119577,0.03935309987223886,0.024973858628812087,-0.0444059379663887,0.04091691686369078,0.27009704638016185,0.06317295123991946,0.031157632124350052,0.06930035398924309,0.06751690085177219,-0.02946738653275235,0.033362523426956114,0.03343546700872062,0.17818932310085742
HALLMARK_COAGULATION,0.21798180363434708,0.028317873165932567,0.04027199065203167,0.025390823915813144,-0.032236844531399154,0.05768691218141905,0.33109479395637936,0.0598911118827789,-0.05252057875489525,0.02069907762199857,-0.02446235969397767,0.05402366349830661,0.01286565725528208,0.06995632343881132,0.130842970707895
