,MGH258,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,ZH1019T1,ZH8812bulk,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.08983103218598168,0.1324386582156751,0.02935169855658012,-0.0068686058981810225,0.1228806415836044,-0.011481803697348837,0.06410898223420045,0.00269702272795722,0.10196613897991631,0.0913513754600435,0.06559863280606108
HALLMARK_ALLOGRAFT_REJECTION,-0.04660709366607778,0.005655385766681601,0.11564953407642227,0.0021532952289444614,0.06862848534914381,0.01220763501662573,-0.01798551454802449,-0.03299438450465561,0.026404081002850098,-0.01699400209261909,0.12028712634855346
HALLMARK_ANDROGEN_RESPONSE,0.060403381496138504,0.12336077702637892,0.04090614992953854,0.007328704500236889,0.08234488355057148,0.026059454571043538,-0.008220379987210822,-0.01691572116333298,0.07649759145792025,-0.018914885972008605,0.08156823535116822
HALLMARK_ANGIOGENESIS,-0.03705688098297013,0.05802688813324102,0.031122270763580883,-0.019797695303083472,-0.07201137497184784,-0.004785715046852871,-0.01682841819459719,0.1158033645672799,0.040128126112683946,-0.10435705418053094,-0.02812911466751285
HALLMARK_APICAL_JUNCTION,0.08241000327220312,0.1601039928484325,0.020746460793714217,0.018705349176313762,0.05510597267769737,0.026415997432125464,0.023921605206458738,0.006615468853684091,0.11262956577072787,0.042363711754094216,0.1136550032707448
HALLMARK_APICAL_SURFACE,0.05940942663690002,0.1562285895759947,-0.05204314543955226,0.05501328699206921,0.050779524580235276,-0.025328379420674743,-0.002124682728364313,-0.05469605183614856,0.08592497548904851,0.029338495458595605,0.07600408334696666
HALLMARK_APOPTOSIS,-0.004536618932140965,-0.03948762801701978,-0.023970964823941045,0.017021738531533544,-0.091802287321785,-0.06660515820739583,0.025144399235278968,-0.06194624682092945,0.03009524113362196,-0.0571041237818077,0.06816894564432421
HALLMARK_BILE_ACID_METABOLISM,0.06245504492955341,0.18801477876151196,-0.008693935921285768,0.035981159042438586,0.06448285491046042,-0.016497098890644265,0.0158375834461509,-0.07828098031717345,0.031891860068945,0.12379655288812172,0.06184426878467519
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07602290763508153,0.1999148197127382,0.04367675297283148,0.03552114843608352,0.07764922309417421,-0.0030741212988444813,0.022638458946534382,0.05091670089273664,0.0705399620649202,0.09591977687913793,-0.032063688161925265
HALLMARK_COAGULATION,0.017108548630790317,0.08679031271772934,0.07381263228225078,0.00786242775746718,-0.027098638777398695,-0.012517121459493803,-0.02641140721422525,-0.06160183048754149,0.1163834573001401,-0.032227305191390186,0.0747589971343847
HALLMARK_COMPLEMENT,-0.01939604318051302,0.08321929980043402,0.0418101580804369,-0.030706695943949706,0.023010110690539865,0.010366233229639688,0.02696590614669662,-0.0283632079855927,0.09012025952581285,0.07221575354285681,0.06206033278896077
HALLMARK_DNA_REPAIR,0.10333992304024435,0.1848563302109527,0.015374408098501902,0.04266581745926837,0.09076844988373715,0.0042403666541399035,0.04605559862110536,-0.022818019733147055,0.06069729497696686,0.12621395888384185,0.1519614677993006
HALLMARK_E2F_TARGETS,0.05926278907191756,0.19357455850855065,0.05672234169422419,-0.003782807543832378,0.08456698668644867,0.042732864417320784,0.016795595106681514,-0.034472892498782125,0.08520844869704106,0.12762075758366098,0.05239681271080695
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09424788205171229,0.03787008624642656,0.04836868720686444,0.012750764928107498,-0.05107234833238059,0.014584821291844059,0.004165510507341743,0.019778609554672866,0.11728372426735219,-0.07300050677627828,0.09966611517932489
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.017547868953612347,0.06849219551009038,0.015397092981888592,0.02222363926529005,0.0855509836419367,0.025662622821007567,0.024168722174117974,0.03662609382109246,0.0975847727032677,0.10175385176808563,0.0913636478697255
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03086173267737758,0.18717124673345098,0.004566048805069914,0.005897552728287414,0.008275561508883141,-0.014576528809310747,0.04862726391154085,-0.028438276651819475,0.0680746852396425,0.08384316211692075,-0.05106218952942763
HALLMARK_FATTY_ACID_METABOLISM,-0.024493043462811323,0.03146785728739113,0.021375038781870123,0.013498919438605459,0.06461726784243685,-0.0018404780292829216,0.0018970882985864014,0.04234935694357808,0.038277917080969524,0.09216432403609881,0.0932677988469237
HALLMARK_G2M_CHECKPOINT,0.060668166475332984,0.1436393258982435,0.005122047504024095,0.04401973595955671,0.06439127500782214,0.04770147344854696,0.006218626712316935,-0.04947034081702176,0.07616930522894681,0.08907379041216443,0.06959344645513044
HALLMARK_GLYCOLYSIS,0.11435079672443799,0.11873091651036176,0.017820479706959175,0.016270641317960306,0.0782422289179907,0.047767065265890814,0.03607916030815365,0.12372523648801163,0.04923973173805395,0.09420198591110392,0.10477917573324425
HALLMARK_HEDGEHOG_SIGNALING,0.03133284006370387,0.06941374523681831,0.005187947474239862,0.04525191756069465,0.10525064872871874,-0.008177902690275386,0.026472974414577875,0.018891700464597788,0.06982508385949075,0.04817958000701647,0.10880379718739834
HALLMARK_HEME_METABOLISM,0.026735056699308618,0.15937423434167583,0.03713103295601146,0.017586285652172524,0.10387865971306375,0.012465614436911373,0.03905845408752823,0.013872684132292944,0.07767920879531698,0.13065587920993668,0.07781886768568223
HALLMARK_HYPOXIA,0.0648445481035936,-0.13519100266785614,0.01715369596384586,0.03634772693484258,-0.10503032443543348,0.0506054300437587,0.02677970895633025,0.13648646985602905,0.08594912113567858,0.042814454519874784,0.0764442736571036
HALLMARK_IL2_STAT5_SIGNALING,0.0013099438416475455,0.07336154838419864,0.0021054414474821264,0.008370449135278377,0.07333027457410066,0.014960223369294322,0.009041521578257128,-0.00044688389573098924,0.08010194073905862,0.060662529108741335,0.0689740970422414
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.017589989024099386,0.03680762849773998,0.05558191989445642,-0.018673509794952636,-0.06364913505627232,-0.02177153196667097,-0.005764133622348053,-0.013463738550777973,0.08412293166366668,0.019409066092699056,-0.03749881495268865
HALLMARK_INFLAMMATORY_RESPONSE,0.0551612151977121,0.07634724999985731,-0.044429808892329795,-0.02046973036137632,-0.010370102719125392,-0.024416644373855965,-0.004951923526694236,-0.045130605242755056,0.09212162787064722,0.03113204712949682,0.05278439934206579
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06777307238585967,0.1772759699029976,0.0068462138346434415,0.06296697501155692,0.09355025920092394,-0.00082170381372061,0.012532510797357196,-0.08455120692054865,0.02303078601648782,0.07777379663671899,0.03519416062869492
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08063526978676065,0.08712445189899204,0.06593632910220032,0.053603656907373974,-0.07858123867508636,-0.008690446388577397,-0.0172003669464706,-0.06206731546870921,0.1050409609913296,-7.63338253775153e-05,0.03692380819841136
HALLMARK_KRAS_SIGNALING_DN,0.05583622993558226,0.18874445027670317,0.043519957989680634,-0.04748051649791523,0.10744578680183564,0.009122139951061575,-0.044689743014286215,0.051336105096130846,0.0790816390167978,0.13723763906310035,0.07913790564326012
HALLMARK_KRAS_SIGNALING_UP,0.037233198803807425,0.03359451032682085,0.01997001561254768,-0.0008990489040203363,0.07198470533547785,-0.011369365064422116,0.08847201225412653,-0.04864858041276438,0.0901033512688254,0.04123301339557446,0.1063577403137598
HALLMARK_MITOTIC_SPINDLE,0.08902209846111436,0.14277327679025037,0.03645836806340366,0.030152222349166757,0.10686110000290161,0.05923634928513011,0.04996745907354855,-0.030627387405474837,0.08346777453148181,0.12739741307423327,0.062462880099533574
HALLMARK_MTORC1_SIGNALING,0.058292416520184784,0.04381289443449125,0.009645724713683383,0.009204899681865438,-0.05360829226391203,0.0317655021379032,-0.0029699082470311037,0.12513170118550218,0.03133288519728542,0.06412471459203248,0.07561649671570782
HALLMARK_MYC_TARGETS_V1,0.08247392317298613,0.12978996650293786,0.02033899778619334,0.026548796023292943,0.12752675698383215,0.04365770778676374,0.04368915172645083,-0.05305800721591393,0.05909338730174521,0.11685042421082383,0.16601780669536936
HALLMARK_MYC_TARGETS_V2,-0.00015719572698121367,0.0647304718996363,-0.027344457135399593,0.00688215327233336,0.04335716967553647,-0.02225597134093999,0.041879366745853665,-0.03174424253916778,0.08101244281261638,0.07255432233371932,0.0014560970841960314
HALLMARK_MYOGENESIS,0.055445441240368626,0.12668466064184036,-0.011392239160593244,0.023746744166309553,0.07333879789126843,-0.050647881479618274,0.014928204187926853,0.014588017959401497,0.12742779269914736,0.01749556616379131,0.06457134228929819
HALLMARK_NOTCH_SIGNALING,0.0901832764867952,0.1794078836428832,-0.019263835154951798,0.0066568057956425735,0.1279989569569958,-0.06088103837536329,0.03490263180383064,-0.0018708275089287401,0.052024112511804624,0.1477271347896359,-0.00987152178087363
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07119357109968184,0.2370773829543785,0.02110599082770355,0.07459172713342244,0.12631274590134745,0.035048230769033795,0.08033164787143687,-0.06296733150122523,0.06777950943784955,0.13260608754042721,0.1491890296541772
HALLMARK_P53_PATHWAY,-0.004964751195002906,-0.057272385104627226,0.017260819373989225,0.02947894345975184,0.06026287954729123,0.021378340022802183,0.02756699431519508,0.0013927742267902702,0.08816607921362235,0.11868012448922795,0.05677370564429092
HALLMARK_PANCREAS_BETA_CELLS,0.07126672503653639,0.1152768545957601,0.009174811008416292,0.03962812976338756,0.11368784644563601,-0.009082457278100206,0.05023392726422103,-0.06904504764315975,0.11881323435095983,0.13901051072209272,0.09334370939053946
HALLMARK_PEROXISOME,-0.019704556480308583,0.04869225591712571,0.08949353557707128,0.022662201910518577,0.05553297013479355,0.040723329942627756,0.007364072603703081,-0.0022434147912068748,0.01179610348727115,0.08743314249564375,0.020229648882658983
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06388620258229709,0.13878025863211968,0.007302449530287058,0.025052151667329128,0.08595170409876514,0.03521350056092445,0.022848380618601696,0.0015184213270665098,0.0837884703274154,0.10415483142527913,0.14374694770889404
HALLMARK_PROTEIN_SECRETION,0.08760061711322358,0.20303438303355686,0.06088730403510823,0.03550810683902225,0.11573267552051628,-0.0003443532757385782,0.026936416867134078,-0.035087006616286893,0.0898124624225699,0.0952735384073712,0.11514022683876649
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.036258835111374954,-0.11153451636888324,0.045728036606008146,0.03495980879837626,0.006719789178783392,0.053842956047609546,0.0018223529756434612,-0.05102136790774954,-0.030137420363068056,0.02425179517184,-0.11869899488202497
HALLMARK_SPERMATOGENESIS,0.031191729518280028,0.15452450035482038,0.11501562509660751,0.03669087925054006,0.05221485179884773,-0.0453873938816342,0.023528338789129237,-0.046389634792500786,0.08735117309637667,0.1477122640693516,0.09763430163120669
HALLMARK_TGF_BETA_SIGNALING,0.055320051339809655,0.19502855155766008,-0.01045139057778719,-0.02832132751285899,0.04782169125819147,0.03959849177535361,0.03507790688309806,-0.10140676183166304,0.0904183258704204,0.034839628058401684,0.0660530456974813
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0027527693489686864,-0.05569331191996125,0.02294710157825036,0.011882450306286934,-0.12294094046416094,-0.04477481450369655,0.02718623913829299,-0.026119936832111206,0.08201020019222731,0.0006757856980627832,0.005486765264524449
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0841480177271249,0.03896037900679423,0.008277871819181517,0.035864475950428534,-0.016469493440489508,0.013951227681265997,0.032177394820789865,-0.04676250037287185,0.1094709085611718,0.0782890337734945,0.11666584707977441
HALLMARK_UV_RESPONSE_DN,0.07586728531279523,0.16352437300245645,0.025862651697620937,0.000691836469234216,0.0690200984710818,-0.01192727580883418,0.03422865178649119,-0.07003312257869158,0.07256272105701721,0.030549107278105486,0.021739740676637066
HALLMARK_UV_RESPONSE_UP,0.020912759739324306,0.06807276109893819,0.04790313533734539,0.022091977085293077,0.09670070825108629,-0.0003525290334534261,0.04614966624885524,-0.013001332803348097,0.08874081179905527,0.11416106111161975,0.1391397114130696
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0367873141401032,0.13627559061293393,0.07362874548778746,-0.018107969353474935,0.09424560634627446,0.033783640361312116,-0.018880187002879845,-0.04679164087640832,0.05209194097449211,0.05528214066464714,-0.00042872140227576355
HALLMARK_XENOBIOTIC_METABOLISM,0.030581980250454985,0.11344457872444323,0.01218297144976321,0.04095529519237162,0.07335913522624442,0.013232968413922427,0.033183015198464394,0.008383685162544424,0.09170950013918465,0.09898495030800616,-0.000931082277303701
