,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.04557633311797601,0.01623385252041223,0.015790186097623688,-0.004257759335226861,0.1091024318480854,0.07873353281227706,0.03433610367995737,0.02196332407296832,0.10702918840103691,-0.06635265888520848,0.05051029044029104,0.009175902637769734,0.062467397182204974,0.12902006762448834,-0.004086834146966465,0.0025699174545383762
HALLMARK_ALLOGRAFT_REJECTION,0.07991672071661797,0.03507861549207472,-0.04560188906342759,0.025307349402368826,0.16335567841186202,0.09063953755275697,0.008626870298227715,0.021071912145881003,0.034228539668523926,0.022385411933344392,0.1003445290184675,-0.018493358375497704,0.027140146676885243,0.034932411145834154,0.02380696209755693,0.02854892983846144
HALLMARK_ANDROGEN_RESPONSE,0.0502295986382925,0.013043313542104036,0.010662007962999279,-0.041262029139906335,0.13580146916050728,0.07067514228529956,-0.00047951942187458933,0.03367564649899848,0.13492599109034237,0.02591148482002202,0.07366174801648595,-0.01222558005593711,0.024219808232754665,0.07279821452921144,0.024035658264541678,0.1091892060083167
HALLMARK_ANGIOGENESIS,-0.047908062919377103,0.00018570857903403107,0.006488552792375248,0.03763859869834083,0.1238262221877096,0.10172965246981935,-0.0012405627057961782,0.028279954265992363,0.12380115616111896,0.05971266190505704,0.03692471267198535,0.007327575966252733,-0.07521845963108365,-0.084389500470428,0.08519099591745281,0.004264200870881185
HALLMARK_APICAL_JUNCTION,0.012954801249722907,0.023459819243978865,-0.0035834474684463638,0.029118281468288147,0.17071401673004938,0.10967763304462823,0.01930161295723204,0.08464470258234376,0.11101073703746182,-0.001868357537225034,0.06385144874399443,0.02160267034107632,0.02427587209392373,0.11351312256149239,0.012571254238346848,0.019272360468847973
HALLMARK_APICAL_SURFACE,0.011411405633070928,-0.04013334852222729,-0.08114429424426138,0.026026286452711406,0.01952934640244627,-0.030983750425355835,-0.0042247571853479375,0.06143911946280312,-0.07831196509216948,0.01591082599466979,0.052306637454707414,-0.017100206760966602,-0.042281443063015366,0.09071107656755228,-0.004143993433033258,-0.003947775197067247
HALLMARK_APOPTOSIS,0.00423364500936221,-0.0020309417281139308,0.0352874974486628,-0.006807720542730051,0.062115644520391845,0.045088151826800545,0.02589368060092031,-0.06911306077945079,-0.01519976352103167,0.022680616029160633,0.06749943840684335,0.04445208761590177,0.008861967769019465,0.005076272868424732,0.017891443955476163,-0.04146484802514107
HALLMARK_BILE_ACID_METABOLISM,0.018255801280285366,0.0860546182140221,-0.021614530767688933,0.024830116347268078,0.14099748196723844,0.06229966751316881,-0.01627953411339605,0.07398101197297305,0.031936820659943105,-0.0019590817267804996,-0.016039149744779407,0.002520188612140981,0.08063737830735969,0.17232555049514844,0.03536959960004229,0.0016606643911430477
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.016227442491078336,-0.020696799167769963,0.004560232614931554,0.005851175441433514,0.1452843084851761,0.05168609516322691,0.030882745370689905,0.08646863443349223,0.1111917088765531,-0.060184384554774886,0.06247925909441638,0.0294786529053759,0.06620709065447515,0.14708743509600924,0.06782087995211211,-0.0051692206310215965
HALLMARK_COAGULATION,0.03824163312793025,0.013169070651818824,-0.04765630449437551,0.04630665414291357,0.14395719783839817,0.09211830239064005,0.017777950160864777,0.03801251876932429,0.007206219309404956,-0.00014641580871712463,0.10039479543123683,0.006227445410171199,-0.029563956658143497,0.035264555784718994,0.04785311235279966,0.040420404147410154
HALLMARK_COMPLEMENT,0.035226522586723125,0.019663337703130945,-0.009966771478136906,0.005056140968947987,0.11083121612344686,0.11048918280934077,0.005242277650207737,0.0065216777383461984,0.06095716093789484,0.03953695168757251,0.08544503795977798,0.07431409450189277,0.02442495579270787,0.11609613439123102,0.04654398847689906,0.011087625982234754
HALLMARK_DNA_REPAIR,0.04988887588398548,0.017081208364835766,0.08624504441070616,0.012956563938167838,0.16774612276385029,0.11256667919362648,-0.01364008491745137,0.0653600869263498,0.037732327134452306,-0.048000506418359186,0.06168408658391283,0.01896021747213224,0.07618987781966365,0.1535763204640657,0.009007996565995048,0.04552648258637628
HALLMARK_E2F_TARGETS,0.07825094694526268,0.013440444801181456,-0.03092591871238026,-0.032263789224119016,0.17049623281971582,0.09852440181729723,-0.02525857373852608,0.07408827065893141,0.05445213918329932,0.04100315873334638,0.047376082855251744,-0.049424517118917946,0.04237817263253797,0.17090786510457562,-0.01322917203938235,-0.07070748981776535
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.04148351156806424,0.005549657106393847,0.049930983746995734,0.028000556126078425,0.1730001465539657,0.10640914719783354,-0.018658499909848802,0.025957941223384975,0.10202666176076165,0.007419725865525988,0.08411280172344955,0.06332687608932877,-0.045354077165969287,0.011434091180921127,0.08204977878184631,-0.03447560937330921
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.050864624028406406,-0.027728678344109838,0.015061187450825292,-0.043564451903875985,-0.0012767841589717552,0.06989878218576265,-0.03112528102220994,-0.017534201817662628,0.04411001831953929,-0.039393139442794066,0.04357515945903069,0.012526752607652743,0.0607559161562875,0.1314279697448271,0.037208601328310505,0.01649017309395592
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06707605741905025,0.021754955019723243,-0.05478122261180439,-0.01519425808626028,0.10009929400693052,-0.019511188837756533,0.0050461327174353065,0.05956614919693125,-0.026068619929307014,0.03776099756161487,0.02098692822301943,-0.032965786816470666,-0.010501303624910863,0.13201819365666195,-0.052940153903675416,-0.035377138032713425
HALLMARK_FATTY_ACID_METABOLISM,-0.011677466438994534,-0.025657905689543802,0.0387372615116348,0.016772681218518513,-0.01193556766456088,0.044382375538101725,-0.009357614426879829,-0.008217762648385264,0.11142362415520891,-0.05411470672852792,0.04615663258131639,0.0880270080230678,0.01824532698877853,0.10982408383966237,0.02741628559567628,-0.05026475844384378
HALLMARK_G2M_CHECKPOINT,0.04802966969414843,-0.009349312353073241,0.03347519303054683,0.03683283743974036,0.1589106532665785,0.10567396217679222,-0.004010526263318336,0.0642834856139368,0.00699560637686691,0.06707658831149492,0.08793728712441064,0.0008872263003117838,0.04071052318502544,0.13255891171224393,0.05108974392728088,0.028043187544409764
HALLMARK_GLYCOLYSIS,-0.019001299296372183,0.02544359527826438,0.02546141600958426,0.04494707620304509,0.08488531265162809,0.07520569596289785,-0.0104143384530125,0.08362952239822176,0.07543391302139846,-0.12660644613550848,0.0636500476968352,-0.0008002595912615492,0.020709101086353706,0.15059210897795752,0.0006657284739951129,0.001574458943042925
HALLMARK_HEDGEHOG_SIGNALING,0.032888482727944375,-0.007540620110787685,-0.03923933539407417,0.01486416739326997,-0.08592503207901814,0.005272198062855412,0.046866102740479455,0.09814302616814799,0.09998015798245885,0.010723432823855242,0.05041487283499444,-0.05335318675908225,0.04944753792443288,0.1358419558533902,-0.04114427829555734,0.006239064328282013
HALLMARK_HEME_METABOLISM,0.0024574604919626267,0.024027486686810536,-0.00024088262627362992,0.008113295210094353,0.12429369023259243,0.08691044752097424,-0.01024092066541148,0.09605329685989943,0.12695252293846152,-0.010596412796196077,0.043114786197279716,0.013470450796958187,0.04698051909171606,0.15295319341096447,0.01577807090863391,0.008641573881375954
HALLMARK_HYPOXIA,-0.09394564987287796,-0.004427853978881637,0.08783435783745464,0.01856721410450154,0.06021229999148832,-0.05096381301941665,0.0011039789265832125,0.06594301759281254,0.048441535071806215,-0.02215977999579483,-0.006041131865285387,0.04010404295581535,-0.011095122930935097,-0.007297968619978473,0.07751996227581641,-0.034249265094082035
HALLMARK_IL2_STAT5_SIGNALING,0.012840756541295751,0.05127668008467329,0.03138759837669653,0.05733150352314767,0.09898688825358219,0.103164133808783,0.0015644919084318288,-0.009985478243151257,0.09276557189632212,-0.014233237287342082,0.08332074581653667,0.028996230598139192,0.04255646099604086,0.09335033031146929,0.06380046884726671,0.05055355769057206
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04454486336934769,0.05013187043213801,-0.007771463329083982,0.05469869141861195,0.11434001355746688,0.10377662102700518,0.023530468753550485,-0.01960358587897139,0.11881223078854587,0.042655636143514065,0.09862969529178303,-0.06977079552308274,-0.01761839253862557,0.0748292112763727,0.08422544328057913,0.15686766356424592
HALLMARK_INFLAMMATORY_RESPONSE,0.0034910053373749983,-0.01452847756476902,0.032594469228279674,0.013358381988049962,-0.047468956808513985,0.0864355709150294,-0.027628480910054168,0.04080942445332677,0.07742878663976846,-0.02174140729826422,0.0180536108511071,0.023476577440662293,-0.04324022747382634,0.04547512126396479,0.04860451932787459,0.06408107824165847
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0967139798681097,0.06356124880356154,-0.04285483077644533,0.013565698229821755,0.16258400088753228,0.10130738599843213,0.022087313791521318,0.06917462963960591,0.052630907715191924,0.01205151232954518,0.051810037976164375,-0.03470789515721274,0.020608073881523532,0.12572898561504725,-0.022201707194534858,-0.021822568323167032
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.030177650206104096,0.06356330747083277,0.008832352229585146,0.056623578921818594,0.0640998328130468,0.10381134308176518,0.028402059691427096,0.021764239328248884,0.09062284317825314,-0.02347159107829398,0.13515587829953782,0.05330340891171905,-0.01976137519995068,0.0463055465618622,0.08506741921047611,0.09935738668775478
HALLMARK_KRAS_SIGNALING_DN,0.02830321392479684,0.027443602775826904,-0.08968080562459199,-0.008231377864615384,0.06593954867482922,0.0026639559312383594,-0.03133588293683107,0.08357010314374172,0.09560595244974802,0.0001917393892354096,0.037529053411855515,-0.019935417786455502,0.10353850282628765,0.13267682862996255,-0.023313377595289154,-0.0347911004217292
HALLMARK_KRAS_SIGNALING_UP,0.033182020765181335,0.02510037154223964,-0.036733686793596614,0.00028543494533330734,-0.039314594770541285,0.020603889761141865,0.005376765580387135,-9.223820925157926e-05,0.04578235760004459,0.002015790122391583,0.05294966226265615,0.010235531624855196,0.0197766217679174,0.09114600631590322,-0.011344003303545016,0.04100707400498439
HALLMARK_MITOTIC_SPINDLE,0.026093850410715477,0.050353584699457464,-0.028647122896787218,-0.011022503481885356,0.1554508135059995,0.08092538609766324,-0.014339623333661717,0.06729390880347126,0.11250027556034402,-0.01799095033604314,0.07398557551341454,0.007799729811367169,0.04853269365955368,0.1389929936434163,0.015068879229655911,0.014554756325975905
HALLMARK_MTORC1_SIGNALING,-0.03601898068726245,0.012696403619780125,0.08522579279491084,0.03528351152636125,0.12819462090913236,0.10536522200359771,-0.033833320820086075,0.052878115744893775,0.0633874993579565,-0.0719287379623712,0.03382420465325537,0.033728862198723994,-0.04389960210584213,0.09865563030755471,0.06773842802625996,0.053783595563055696
HALLMARK_MYC_TARGETS_V1,0.07165976566125848,-0.005615799444707588,0.062299109355446525,0.04398692280422691,0.17114138688565442,0.106810558244684,-0.0022707110605241112,0.07439181895991911,0.04252150096806712,-0.02657628715520406,0.03811496456702686,0.018560018467904244,0.08309732591172489,0.1471237780742836,0.03126278766847815,0.03440936092626798
HALLMARK_MYC_TARGETS_V2,0.013797369377382032,-0.036397639643802986,-0.010915019604276096,0.05134982774755744,0.13183156502620366,0.0264404476271716,-0.024133458483571877,0.05246041888637156,0.058655904925015906,-0.006769605166045489,0.04511384488354412,-0.019191755706515344,-0.018241393976485623,0.07265003515318216,0.06380872640651658,-0.04522737497133245
HALLMARK_MYOGENESIS,-0.0068233412134226495,0.034521153057054436,-0.035345368946164434,-0.011431805034064485,0.04484537890882745,0.01310831671552717,0.036128453349876015,0.009103927953254643,0.05086110319384714,-0.01897911839354972,0.07841104425346819,0.02925754365053382,0.05407016705091211,0.04838167003270823,-0.026796046773300927,-0.08917310363774777
HALLMARK_NOTCH_SIGNALING,0.07234782215019066,-0.04109883811077372,-0.0423725105242657,-0.0146773380866471,0.13602313119700482,0.09313823996311449,-0.013637443050074955,0.12939295720852725,0.10604633739232695,-0.08805978849256406,0.0690184799408439,0.0007919929441950622,0.030886886796180197,0.1650979908217666,-0.02398586838635545,0.005177934638371002
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06817939519490175,-0.01596271974410264,0.029295230347168577,4.703482906971802e-05,0.08043860774606328,-1.2229201208557376e-05,-0.01907515219687432,0.03364708072318467,-0.012717430558800999,-0.02290704906330671,0.01538021684267486,0.014970382553229902,0.10868336428972848,0.14116179234586884,-0.02216363473109085,0.02222503451118804
HALLMARK_P53_PATHWAY,-0.0035997368486442916,-0.02018606603109451,0.095202711011207,0.06893543055278516,0.11992754315100301,0.10492977367385012,0.01925685056799543,0.03370240309473713,0.05193586962164485,-0.09183011881266026,0.02334601826326572,0.029447662575026602,0.06198071149228443,0.12343257938334541,0.041195335756868706,0.027480433101327587
