,MGH258,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.043772745324406975,0.11610887890816622,0.055447170828896185,0.0017831257468524195,0.054104721297701434,0.09930049878520437,0.1266497779884062,0.060211283263222455,0.029277104847473447,0.06322651874128522,0.06871195051400267,0.1863585409330737,0.18356114280366378,0.050738002438916484,-0.008171525567323305,0.05062316559988507,0.09797281451851274
HALLMARK_ALLOGRAFT_REJECTION,-0.056798822328412844,0.009502368879228484,0.010079943504140132,-0.0857702512911901,-0.0023625389150316875,0.17657757393945706,0.14573843055114868,0.07049442721135661,0.0041575361242824965,0.10318755899487954,0.02391474196093043,0.0948970722025713,0.10755487628664058,0.02599621521159979,0.0020901209190045027,0.050029657376847066,0.10133320194938174
HALLMARK_ANDROGEN_RESPONSE,0.08406634979478587,0.13416038600595256,0.05444898723415305,0.02825753584950456,0.04481228139891928,0.17438093604226648,0.1238693753013097,0.07575386618711433,0.05493152141113995,0.13165294252909038,-0.008947832962935411,0.14853180336166277,0.17937110169202425,0.0453909120794754,0.003881691197125877,0.030192283136904773,0.09943503084824741
HALLMARK_ANGIOGENESIS,-0.04724342304136059,0.012070211335027663,-0.04930677008148365,0.06002796035313677,-0.05726618917300382,0.2508515975249066,0.13605562846332306,0.038524554029347215,0.016191251703144414,0.08359511536049383,-0.06523515293751607,-0.03899008026290189,-0.05946802633211677,0.05573526551420954,0.02720483755388667,-0.02401597566866219,0.005079633371111416
HALLMARK_APICAL_JUNCTION,0.08532266900625932,0.09442357756383538,0.07783340023463307,0.0487312721483327,0.06647573620094739,0.252670773657145,0.1462847649702383,0.08291022558203708,0.03344243941912788,0.11287243563229649,0.0017997534670514122,0.16786556672194353,0.198449465329367,0.06298517134501201,0.08585358702041516,0.05598608668614115,0.09325653061295014
HALLMARK_APICAL_SURFACE,0.06672328136637846,0.09020215457427383,0.03284689824405339,0.04066512369382891,0.10629168898495434,-0.04709664510139056,-0.02082732570941933,0.0977349674630661,0.02475822390839239,0.10473399631329401,0.01412735217129237,0.15725309182150898,0.17030551628682014,-0.0429794467992023,0.01141147988047654,0.04070097889737819,0.0759138320193749
HALLMARK_APOPTOSIS,-0.011411261741492602,0.007697512237830459,-0.006435190777316918,0.00870254155430452,-0.043043222665571396,-0.05574588424528853,0.07579200272679287,0.0637156945531972,0.014326760118086715,-0.06052666068384791,0.0211753858369109,-0.08153464099289767,-0.051744337048941456,0.068985732990007,-0.028118678328678332,-0.056438902452244984,0.03816003025241327
HALLMARK_BILE_ACID_METABOLISM,0.09606500804653777,0.04885490971991514,-0.012714553165471147,0.04458760730991502,-0.00684969387205112,0.16918312768374327,0.11921357040722431,0.056676954963419575,0.028851978293440633,-0.016978201234820512,0.02640339951680688,0.12511009701186518,0.16829049813110578,0.04851611538542027,-0.020780365189627573,0.02678559497826561,0.0725934010349396
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05433525792332229,0.08247241818052437,0.07437528554544554,0.025703283866264987,-0.014570658897079444,0.23019652807006433,0.10660919015397106,0.024066375162948676,0.07302292777765294,0.06776474001084302,-0.05081022277918946,0.16886211975225696,0.18151773814900227,0.018422145475091602,-0.014121360014746646,0.028957899348044915,0.08457967294564622
HALLMARK_COAGULATION,-0.06324663683335796,0.0429300899178699,0.05117644097465333,0.0168415049708654,-0.008662904308005313,0.14670757042172466,0.11136882556307445,0.08621187654039413,0.034520550867628196,0.15768330673380956,0.009868210884426598,0.08688949575908575,0.15295294463035455,0.04793229412817122,-0.07220888241667238,0.01783615862977818,0.11316247146024633
HALLMARK_COMPLEMENT,-0.04596195796217664,0.12696427664413854,0.026280918922605163,-0.026348472944359724,0.01522203805728793,0.062217993206500705,0.1606975005312973,0.07374468308561483,0.05771680558738481,0.08312954795183759,0.03260263310752459,0.09079659341883657,0.12691597093528273,0.08657468680459114,-0.025877714896925925,0.021516236223670316,0.02860560012370975
