,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.05169005198962684,0.006861116817539604,-0.0009655569807012481,-0.013691558316489499,-0.005700550575960219,0.05908333231859256,0.002285719228420155,-0.003415371378732701,0.028245564035050363,0.051418641749347835,0.023538504598854502,-9.187997721047867e-05,0.07731065422439996,0.07688675075517486,-0.04337819558337593,0.06065226776265324,0.1255042225443497,0.02151093523699917,0.10982696432522701
HALLMARK_ALLOGRAFT_REJECTION,0.004583692922121062,-0.029819417626069676,0.019496725250572233,-0.06778294819387973,-0.074267080372951,0.06518617737941038,0.07854703402103827,-0.0037143778548013014,0.028481466440155537,0.04505866657266623,0.005075730616298933,-0.02734640957643245,-0.008337930446940056,0.10035246011881242,-0.08136124921347704,0.03225371652354578,0.03593227982723715,-0.007405540754343199,0.011108614325349792
HALLMARK_ANDROGEN_RESPONSE,0.04731047447851041,-0.03190309030410156,0.05477452046690232,0.05511544910475331,0.0698859220792821,0.10593472151607812,0.11025874024889568,0.03584011657307769,0.0434324088680525,0.10006948142447662,0.07279816400755762,0.021474189651143973,0.1068383071693195,0.084978876116713,-0.026867798121320244,0.01966782617917779,0.11133709641307263,0.028083818341205102,0.025337592247787005
HALLMARK_ANGIOGENESIS,0.01168960783992299,-0.07874386464295595,0.0129271785287337,0.03227329731281021,-0.009926961401934178,0.057269225177983274,0.02075157376332639,-0.05792606899882593,0.03560211303082384,0.11878208855174972,-0.017174451208031363,0.12610627315641515,0.03084852285512893,0.018755497193356417,-0.03243312537254244,-0.0367342649920327,-0.02861908331718266,0.10364043854509865,-0.023949346439918195
HALLMARK_APICAL_JUNCTION,0.07722700443494702,-0.025878303591149662,0.03388402535572414,-0.024385659911689925,0.04968838125059102,0.07464361482176454,0.057004393986270475,0.007078776981738982,0.08257565894200176,0.0948812633713787,0.07152703554329763,0.0003577453210614645,0.10527707569001453,0.061402925587232586,-0.010374997321342526,0.047144569210312286,0.1384596450138644,0.04461199199820437,0.10022760968434426
HALLMARK_APICAL_SURFACE,-0.01404754631222075,-0.015894694667069602,0.00548879962038437,-0.1090463891656166,-0.0005186474347527698,-0.03423380723276188,0.038536856601422816,-0.024355433491642136,0.002270469922930157,0.07802522717250568,0.01442830399952983,-0.02704926325583252,0.08996285034110274,0.12035789211355037,-0.017526453463779516,0.06751834235390469,0.08513894051308153,0.02151041891278233,-0.023876409866554392
HALLMARK_APOPTOSIS,0.0012897733875278355,0.00818888192809289,-0.005083435117060096,0.04342609659521473,0.015978721028163882,-0.015026195665348812,0.052440408057706306,-0.005098046188051959,-0.009353486760341244,-0.05878300014929124,-0.045248621325552595,0.09941693628057341,0.04757040049568806,-0.03945754737844686,-0.05127845746505481,-0.04714051091267577,-0.0004887600230664402,-0.004253923009365439,0.020982033666145053
HALLMARK_BILE_ACID_METABOLISM,0.026146937984233985,-0.004419976184434863,0.023967400757192208,-0.057532920123753155,0.008556565253674214,0.08348560702046921,0.09876292114429701,0.08157082496816283,0.020546313398918964,-0.036552643706578555,-0.0873204933435626,-0.03283692123058114,0.1008986833255319,0.1302498644994294,0.06447559029792943,0.025562028296191502,0.11591428715665439,0.018664178056794403,0.19252517784689108
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07151348628593132,0.03300236808521132,-0.0018632087977645253,0.043732570832598114,0.00055240527340974,0.08456356401268512,0.009355713214193607,0.03710289744463466,0.06521331111892606,-0.016462578975171126,0.038626951017740496,-0.02034724224201158,0.09165986241198858,0.1357153958145549,0.019575897949652532,0.01922462181351816,0.10610965343176491,0.038621410680169034,0.11548815978451021
HALLMARK_COAGULATION,0.03490929998713115,-0.032081794502739173,-0.08926631717307373,-0.09068531740688064,-0.031516011111868115,0.042392838134158325,0.015401288554402955,-0.026894667801752092,0.03392977892306198,0.06845509407152696,0.011282310921429546,-0.0014797509098304058,0.09267716952525537,0.08485221084432741,-0.058908519078130966,-0.0477329624944686,0.0879663288847588,0.017114714356670356,0.10248350091594592
HALLMARK_COMPLEMENT,-0.055527225140477025,0.006592379712344791,-0.03777725121165045,-0.022146015546371835,0.04195584279560537,0.07367821166280705,0.06607386730040017,0.000702147286157761,0.030031064708239116,0.0938029302000469,0.002512140833572355,0.009522497545626169,0.12133404510664561,0.10560640825632217,-0.08568059610532337,0.06767618515041435,0.10910997771971093,0.0006049929717701032,0.03951374422119924
HALLMARK_DNA_REPAIR,0.07089150723321827,0.013317053722955849,0.028973251128856004,0.10719151619180273,0.07066449434751863,0.12553596942032336,0.1270787038164768,0.009685582999006171,0.06715122914514378,0.03204133178527863,0.02650950277032635,0.028030205988535624,0.09062979630995503,0.11625196443669898,-0.06097431015859535,0.147574000044194,0.1540635895909873,0.06641634201139344,0.10861542503698401
HALLMARK_E2F_TARGETS,-0.0010384173696817705,5.646284586730995e-05,0.02554709928222133,-0.02986002643748961,0.026298333204838018,0.12868304963581037,0.048380416829316,0.01970516707421624,0.060382787486388666,0.015292041404302455,-0.03737880784789431,0.01453696439031477,0.05870176680813494,0.10341188992115295,-0.06745612639768828,0.05575442485689689,0.12958444363000704,0.03811532087586519,0.09937607026661069
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06282291313909039,-0.038523380032644536,-0.04275889091761429,0.08580964146900828,-0.01635631232769443,0.08211322398457889,0.013845368935337249,-0.05149448010871653,0.06812456842845017,0.10309575099576307,0.07366364073122056,0.080930120086355,0.11882390731972284,-0.006118928977887185,-0.03755888065397077,-0.024185779530340602,0.06569944213603285,0.08865299620977288,0.05243627558906316
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.026682753187005637,0.07141152036944208,-0.01706254428665187,-0.018843962850596488,0.020161031846902044,0.0735277722280586,-0.00602417947681188,-0.012748950874889788,0.008360750347696018,0.03218986087740538,0.04602447921995961,0.012980514821347459,0.14511441242046627,0.07287064913788474,-0.021704008627297777,0.08780287699410103,0.12030848161003321,0.03579663880175684,0.029677460603475803
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03127121203872508,0.007696251658740462,0.022415096105883308,-0.03413097706139076,0.022256929944735295,-0.0242957243828079,0.10113179188705629,0.019475674552567813,0.050620955219645325,0.04428987452325059,0.023820997440043897,-0.03681322124381674,0.08602070931805102,0.15606590441912335,0.0008311283305538129,-0.005592920486947103,0.12230295126766917,-0.05284330307091126,-0.05456607605087119
HALLMARK_FATTY_ACID_METABOLISM,0.02659925291267156,-0.024559261644231535,-0.019038650811831183,0.09337297696440638,0.08621837424527623,0.049523963328445796,0.05684267587835612,-0.042331316090903924,0.01280465996395939,0.028727931344195975,0.07587116686641508,0.006305728345998761,0.12259422715089811,0.049564565481081076,0.04185414891052373,0.04040877512621282,0.0946813280821035,0.056805212239724096,0.06530044456833983
HALLMARK_G2M_CHECKPOINT,0.08799007695840162,-0.017695582814535402,0.06053723540188073,0.01247973771910533,0.07222625342514978,0.11905451711601797,0.05102456943998584,0.003740115121095813,0.06097282080480685,-0.012487815873518233,0.01739791769407131,0.01567683744341756,0.05638662338824366,0.07110908694155985,-0.04526929116834555,0.042709169217006945,0.1549690684106611,0.04559523578671589,0.08661654656000901
HALLMARK_GLYCOLYSIS,0.034908741734941434,0.03751196643277148,0.09145711381449205,0.10850350226127134,0.02846931943335862,0.09395913225859616,0.02123622414243863,-0.022849117579581118,0.05919753853293385,-0.011947647234984577,0.05096817837501757,0.08936558360125466,0.1207743920982788,0.07098433045253605,-0.03550779365982285,0.09788255623915214,0.15888491193532386,0.03868849491644019,0.11235538843551843
HALLMARK_HEDGEHOG_SIGNALING,0.05443796228013301,-0.018511019427600504,-0.017994918231550902,0.015031340833436825,0.0039563084962950515,0.007606189745250505,-0.03443355279507718,-0.06864426020547568,-0.010749134915198489,-0.006251147574532358,0.07673653938213702,0.07551556667923301,0.055355335498157535,0.051040910962686696,0.01648416327394466,0.05000943898715193,0.13647303627067028,-0.0389547232367511,0.0313169032087173
HALLMARK_HEME_METABOLISM,0.05078135995724354,-0.03564870073401889,0.01579198792348229,0.03394327019185058,0.04888446429292449,0.09681420052850365,0.03583565810879345,0.03842218846274661,0.060728406631904104,0.05615136851516327,0.07297513886506497,-0.0014113976709123903,0.10011942411417851,0.12489550986823485,-0.02711759721196767,0.11308955767551071,0.12955909417662137,0.005817610900064591,0.06003837607022749
HALLMARK_HYPOXIA,0.05144999760919598,0.009122480184790869,-0.024769087125913688,0.10105076707635714,0.021435362088558098,-0.016900020637379738,0.023244417486275957,-0.03883348955712364,0.07295622803335024,0.009632066182487334,0.09507978685637104,0.1259492828305368,0.11003812069210747,-0.03815835454015596,-0.06764730249194602,-0.012982348929637575,0.06378265625327674,0.08503228708181965,0.005103678183678721
HALLMARK_IL2_STAT5_SIGNALING,0.01030973314286034,-0.04417059598010738,0.007249860156792627,0.030193898787954473,0.05208076764177889,0.09435126454377618,0.048233181114715175,-0.04964848578229843,0.02691291687176086,0.0989631995227713,0.003071052681675991,0.07244811392183016,0.14085640268249439,0.13664657705704172,0.07543743591670345,0.04546134811350342,0.14032047912598986,0.07440874300871675,0.113186335799386
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.11094142499852241,-0.029957010514607564,-0.07514047306605386,0.00380726654343296,-0.06223250932372983,0.044873853200517455,0.04021729476138238,-0.007234984885782776,0.049406825461773635,0.01621715370108794,-0.02409808635515025,0.057222864729720886,0.0605441448165887,0.07145845142764352,-0.07828745578200272,-0.020778949120105278,0.109949545229639,0.022074042760675223,0.0028074781707580604
HALLMARK_INFLAMMATORY_RESPONSE,-0.001826155750768833,-0.0372693906036135,0.030910618926665783,0.005853541198801407,0.060570342188745824,0.03500263528312722,-0.014112432929383908,0.02338500138557261,0.0024433686614934226,-0.0005598523747111146,0.0005946849455624321,-0.0572254131248909,0.09070170787740703,0.014449064627786024,-0.018512109662000478,0.003932026565010441,0.06611508431087343,0.03765471273587897,-0.023310270625781775
