,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF334,ZH8812bulk,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.02663234881633111,0.009549224739989001,0.03467170366001318,-0.00042302075139661395,0.015761065817203823,0.026734069030436278,0.016914338558099044,-0.06389324564378542,0.10399038348164553
HALLMARK_ALLOGRAFT_REJECTION,0.008299782741654415,0.019900894524847605,0.01799224790420939,-0.01025134189309686,0.058010189460401665,-0.042802472464495464,0.0020364609258278665,-0.03691763898107933,-0.04463850831074261
HALLMARK_ANDROGEN_RESPONSE,0.031331665778025784,-0.027341271177819124,-0.03332730476706796,-0.0029618958874175687,0.06004073704286709,-0.015308524275521165,0.019035155221728006,-0.006191195181017746,0.03647373464622903
HALLMARK_ANGIOGENESIS,0.016938895153952978,-0.07947381162088765,-0.029123432551040707,-0.014144972011968982,-0.03635993332087267,0.024928456801039205,-0.05041379286499573,-0.11021388225863968,-0.09477311623413441
HALLMARK_APICAL_JUNCTION,-0.0403031681786027,0.021451932819320226,-0.024352420299963644,-0.01982615117161997,-0.029402712857674186,-0.01813732592517054,-0.02249721681345883,-0.06830281524838029,0.07587074779059079
HALLMARK_APICAL_SURFACE,-0.004300613506636421,-0.0054828718658972726,-0.0199527140550853,-0.026456650455603626,0.062351782300249174,0.024318909030943463,-0.04175700960886092,-0.04828784378641559,0.009079193373474249
HALLMARK_APOPTOSIS,0.017975979826587798,0.024797192712662345,0.04135935455323523,-0.03693662410331056,-0.010289027667721891,-0.017620424423490842,0.015095663145867983,-0.023374660559358336,-0.00970119473107982
HALLMARK_BILE_ACID_METABOLISM,-0.02245228079357174,0.008181663275488658,-0.04151686564356515,0.037254208599454476,0.04574887090771449,-0.005419804237011921,-0.033927871402929355,0.04455820656268951,0.13470338020236272
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0028100737906595636,-0.030973097766927107,-0.024338307753820048,0.025150783884688867,-0.04915647801112162,-0.02380669376289872,-0.054203733319422576,-0.002809078675728562,0.07491766818386972
HALLMARK_COAGULATION,0.04330598939336778,0.020191835819375687,0.03693743422440522,0.01195300129168518,0.037932509062805694,-0.015473332766007522,-0.01862827159633047,-0.1127908526451724,0.012762055247043822
HALLMARK_COMPLEMENT,-0.009947677998528916,0.011946826822153454,0.04725210664198432,-0.024974041369558667,-0.039552106619462464,-0.023271431917625346,0.013252226034335334,-0.05079145973711979,0.07248606882310599
HALLMARK_DNA_REPAIR,-0.02631300986003189,-0.008409980133502444,0.003589683490214151,-0.0054932075242908295,0.046251713191630524,-0.013727187031183934,-0.014382552671392188,-0.03180758345871374,0.11171246688686819
HALLMARK_E2F_TARGETS,-0.05525987867142544,0.03015385529433439,-0.02153468837275154,-0.003933231617524828,0.0024801130728357903,0.05561084848083755,-0.04092587305429723,-0.04788567626628225,0.045358507098752526
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.02262424253102491,-0.05908692636827607,0.021192105063742615,-0.01477256404093619,-0.09056097987016364,0.024843877785564863,-0.054940250519340386,-0.09633947106231928,-0.025729962153256614
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0039158909172383035,0.0027031136507049717,0.03752944714356687,-0.03301574249841274,-0.0032686005749481568,-0.025830173241390336,0.024903967421628193,-0.03951288194048524,0.0672102027450776
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.03717946503632331,0.0596615789130757,-0.018075034343526364,-0.013713765043426312,0.028609830665251707,-0.012013604034179419,-0.03330263298193704,-0.0889764166274305,0.082814498261819
HALLMARK_FATTY_ACID_METABOLISM,-0.032376438258751424,-0.06889413287224755,-0.028042505148606806,-0.02124988816149529,0.018491346547043267,-0.0032041645262213926,0.019920581705521963,0.05552187769740147,0.05158530829044556
HALLMARK_G2M_CHECKPOINT,-0.03203037190759855,0.026938536144504675,-0.008217528333109944,-0.0016579631083409713,-0.012456804801799134,0.0071380657194821465,-0.04659705342605422,-0.030856679387908956,0.04284211172814283
HALLMARK_GLYCOLYSIS,-0.01910925117984412,0.02060187435394625,0.01500513597919713,-0.018998873676836895,0.029357903374045168,-0.020633754358733176,0.0367937003874289,-0.04635143584440294,0.03994498030589996
HALLMARK_HEDGEHOG_SIGNALING,-0.08627709386304597,0.009759003864555582,-0.018062192309308698,-0.003574608322267116,0.027553379321770415,-0.015613883147347003,0.018159057794985552,-0.11109805103991184,0.027682965751720395
HALLMARK_HEME_METABOLISM,-0.010996718486830042,-0.017508395359781638,0.01718014345329577,-0.024337867613365354,0.04115806544701903,-0.01689610231799543,0.01765661611992853,-0.03528477638697151,0.1265159024553985
HALLMARK_HYPOXIA,-0.018450999203565445,-0.06501534697638131,0.008674347300163091,-0.0467074953021077,-0.0515917668683877,-0.03271067995387479,-0.025741712058270028,-0.06407700930437782,0.007570080163443083
HALLMARK_IL2_STAT5_SIGNALING,0.003589064315518522,-0.04228330481347564,0.02816809444277239,-0.0003885760309790099,0.010460788380335914,-0.013933136891601213,-0.006882900550456,-0.05202139966905206,0.09255102794270934
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.06118060386258856,-0.015696620663842288,-0.041162999364219854,-0.029875301579712955,-0.04971475607989278,0.025891958551705035,-0.07256160010193696,-0.052138732582993064,-0.014262983969813755
HALLMARK_INFLAMMATORY_RESPONSE,-0.0161252459658804,-0.012070851932827338,-0.04922825912492365,0.002456785756642051,-0.07064048013587056,0.017235748247486787,-0.020818000328256238,-0.04163650917251801,-0.012226797649858397
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.007753736847788563,0.027147930792009622,0.008266504138717998,0.023692871457854692,0.10131590414651848,-0.02586781314320171,0.0021392156372583124,-0.015169240515015427,0.05891178191237758
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.012770300285101841,-0.04414237487674033,0.07609653300744725,-0.0233060979430277,0.062168184219283947,-0.01721724984560475,-0.04885859439413086,-0.06917716407552334,-0.014332217649314433
HALLMARK_KRAS_SIGNALING_DN,-0.03586448927606764,0.05128813269646012,0.0193907576498051,-0.0036883822666114166,-0.022012177758690993,0.024808467243358872,0.004181996558148404,-0.05659108735481891,0.10787701154407232
HALLMARK_KRAS_SIGNALING_UP,-0.025822697203290154,0.0032041372752872614,0.027146755963529386,-0.0023865297022536776,0.025786310974725734,-0.029068348004321506,0.05542053706230687,-0.08308514024796673,0.018224256130002853
HALLMARK_MITOTIC_SPINDLE,-0.03148227825024437,0.059938708728767845,0.00631714282151214,-0.00516038831646802,0.008823183312164523,0.004280312683260713,0.008600303038539467,-0.03324725710081344,0.10484648871886991
HALLMARK_MTORC1_SIGNALING,0.018642950945566842,-0.03041326165523426,-0.005062356977154481,0.004952284376522924,-0.01262563081022618,0.015048821138779775,-0.029841206835729377,-0.06566252169561677,0.009332499319359802
HALLMARK_MYC_TARGETS_V1,-0.019590911414775574,-0.03560551809435691,-0.002495185312654899,-0.02209385449863451,0.026659439572133493,0.0013702447126785842,-0.018525904217203727,-0.04391933774949867,0.057245176345312336
HALLMARK_MYC_TARGETS_V2,-0.02629740001093823,-0.011236578907788643,0.032575372232071395,-0.032934067142351676,0.05626315706070657,-0.01489310054643834,-0.057824157308690775,0.004193763682285562,0.0479008331285216
HALLMARK_MYOGENESIS,-0.006895716848214417,-0.009276793046440203,0.07653094355964,-0.034792158351193835,0.08548265994785327,0.002107822526993508,0.02548813621276686,-0.05033453975755572,0.08969479928252441
HALLMARK_NOTCH_SIGNALING,-0.026244525834934036,0.03675300863977504,-0.027006606573248625,-0.020142725854793566,0.05384317214983774,-0.02485454771899373,0.0049767845260619585,-0.0786863415171097,0.11354858577663243
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.04561793779497505,-0.036830733959905125,0.027462177111433658,0.010875456799402931,0.047910795905348254,-0.01930236037540519,0.0357435942678489,-0.012143122207550568,0.13189704543567418
HALLMARK_P53_PATHWAY,-0.010548177366063274,0.005341553102024389,0.017931725603775112,-0.016193227833338507,0.03326299947891683,0.00021286756679468868,0.007056877539937732,0.0008169456016135184,0.053028552117422356
HALLMARK_PANCREAS_BETA_CELLS,-0.03540805166697936,-0.005530884611154683,0.03660320420006339,-0.013704247556181048,0.058417461073016985,-0.00038060979590867297,0.017771951549992112,-0.07219560976692971,0.08427786884472907
HALLMARK_PEROXISOME,0.05778506490836211,0.01253672716456803,0.05531010107666906,-0.026954808024078493,0.015493259455200997,-0.0727630503324966,0.03013272332770751,-0.04585651326387521,0.05753881450005733
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.019145210900414447,0.02845879751906815,0.025510891623790735,0.005129940772391264,-0.02192550263958313,-0.017370120520422208,0.03406844821785214,-0.06337826363164265,0.10606723647268015
HALLMARK_PROTEIN_SECRETION,-0.020142395061183562,0.006721011474626926,0.005637994572849071,-0.00019178704536634657,0.043010771581347126,-0.02321053271612063,0.0194366478982295,-0.06727207122140917,0.07724103950515256
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0198489977547877,-0.03740225286036097,0.07248469137702789,0.0011655143491916453,0.10065069098419163,0.012773984710581275,0.006675440682008838,0.12141382894789153,0.06383402305282561
HALLMARK_SPERMATOGENESIS,-0.08863890903202658,0.04625811776277159,0.027950795681731276,0.008062526838345305,0.10086775038246551,-0.015389317253750971,0.03870941287978875,0.014127026408711834,0.0968713944814851
HALLMARK_TGF_BETA_SIGNALING,-0.025077216890579266,-0.018241024215295085,0.03627684899413612,-0.0031747560464528697,0.08499345385304767,0.007475408329570781,-0.02717577476336317,-0.051506806104461865,0.0898284661249591
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.05536514152248895,0.01742100966274934,-0.01549206298726661,-0.029101020752633877,-0.02570537826450303,-0.005835088499048341,-0.0900057789265547,0.014780615830355106,-0.024827386341726862
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.029314729470313827,-0.03135452401870381,-6.159995365534125e-05,-0.019689028668380258,0.001008318029231643,-0.025546741688526792,-0.030738239504566715,-0.005073370535500275,0.014093923154823886
HALLMARK_UV_RESPONSE_DN,0.010320695330496902,0.03547919081005789,0.04997966166653281,0.000830971727232824,0.028298656517816614,-0.023528166801167025,0.06476627283578322,-0.02496712150041779,0.12482482212354247
HALLMARK_UV_RESPONSE_UP,0.028441580154013997,-0.022860833382520394,0.00980738335800617,-0.020694018098745038,0.007795914927213479,0.007466987478359916,0.022911213017814073,-0.06182393891750493,0.055666160531340866
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.042700962942461326,-0.006119021985579338,-0.01595185727830851,0.005584563620694033,-0.014400887576310133,0.04073869757527864,-0.053760787815984055,-0.06900998246405532,0.015912059781711313
HALLMARK_XENOBIOTIC_METABOLISM,-0.023452673235438676,-0.021284771257829137,0.04539010737367339,0.004504006519716999,-0.006664674600779227,-0.010338728073204968,0.0028123605857070344,-0.014368410825463194,0.10847196081036972
