,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.0368025178610211,0.1375241996346072,0.051666813829982595,0.15245463379048643,0.0598141859512177,0.06817781627903749,0.13132904795429545,0.2143961472880917,0.08123605715692088,0.03614409606018764,0.019839276213549313,0.11296185975691385,0.3265276317658123,0.4085858091132167,0.19214424129002697,0.011757777147023262,0.016582774041144697
HALLMARK_ALLOGRAFT_REJECTION,-0.08148428891380556,0.050778102107365795,0.01715918323724017,0.07012547038141007,0.07792981562129767,0.06300998448456889,0.2512268957523058,0.2806331136457154,0.054918870224273185,-0.012146586049358274,0.030380609835405067,0.04027210927542967,0.168749580225039,0.32893098868195975,0.004186727588579706,-0.04728120748642056,0.04200991642488861
HALLMARK_ANDROGEN_RESPONSE,0.10345912583890599,0.07044929318205946,0.006338882401077647,0.12171658388304088,0.0053288993752187925,0.08840254288024665,0.21801579358885095,0.273031726996506,0.030769963136541942,0.010516958107607522,0.07074745699159721,0.10812668911739902,0.20453554441100827,0.3095262639426335,0.05955447343688368,-0.0009788865348057678,0.032971462406768515
HALLMARK_ANGIOGENESIS,-0.03257426268967529,-0.13023699259483948,-0.0012581067874020582,0.016398574551057147,-0.06392961122523537,-0.12141459593423867,0.28767508067150277,0.24788547100486769,-0.09423444048552708,-0.03061648815873896,-0.008162130456961604,0.012387199296265753,-0.12822322042955578,-0.2717908774470048,-0.11480839704601868,0.012245864956466672,-0.0043084646601059
HALLMARK_APICAL_JUNCTION,0.0641913741334981,0.10952721775388576,0.08635376919703573,0.1482770386696511,0.07268368124119631,-0.05824200003519065,0.32552482347390727,0.25713552420144614,0.029141555084494217,0.004514189900292658,0.10274245414474838,0.20875150976623438,0.2873037150961482,0.36663075272622214,0.22286284617681631,0.007799541766078783,-0.01103250948782383
HALLMARK_APICAL_SURFACE,0.08315628530205953,0.13628098571097955,-0.047152064604285136,0.11731902907444276,0.01574566412749983,-0.028955449483276014,-0.029329986377408496,-0.06797152977174525,0.07223132000100164,0.03478303214654781,0.10273554063143624,0.1781081952400828,0.23048733922760653,0.3518808538619769,0.1599063729826253,0.030818918533336466,0.027695422456261783
HALLMARK_APOPTOSIS,0.058649997882735505,0.019832798171649534,0.0409132542822974,-0.0860021129923646,0.024762631651713243,0.016836099600898755,-0.05057543819014781,0.019501983562756276,-0.02291532365413002,0.02040042157123206,0.07606460440353087,0.049705369630324535,-0.1982764327379844,-0.21277916531325958,-0.0830751102899106,-0.0486908038506528,-0.07584212746755961
HALLMARK_BILE_ACID_METABOLISM,0.04814948355025697,0.06516453146963634,0.01975665760365047,0.06817040597585702,-0.010599266433488318,-0.012265906916369291,0.21468822301148296,0.23387075646181696,-0.058299845347013254,0.005622466941954539,0.0396668467016301,0.11999794814803563,0.1873809960393766,0.33091014581729294,0.11398086070610419,0.009991627720231306,0.04340431861065571
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04881490144770556,0.10412343180248541,0.03514085846578572,0.0698922376719115,0.06168533581952865,-0.012437820637395855,0.2939630390352016,0.21320103950701616,-0.053964462296856634,-0.010690535423527684,0.09167223193337537,0.11600583389304991,0.29756599864112804,0.3989297813169236,0.17163101702233888,0.006353818297865448,0.05071271609536014
HALLMARK_COAGULATION,-0.055062742373975314,0.05952876239007004,-0.01744567102826081,-0.020668961776176328,0.07311735681564348,0.017648011702518493,0.2060714674190292,0.22604495652499793,-0.005252875495258544,0.002182469828949867,0.023894866543605207,0.12295110446872982,0.18830751424319384,0.25955082864064805,-0.08960531830074973,0.03169059787171032,0.015198749013259622
