,MGH258,UKF275,ZH1019T1,ZH1019inf
HALLMARK_ADIPOGENESIS,0.056589784250501964,0.04425287855947533,0.05965912910982734,0.05546924666804622
HALLMARK_ALLOGRAFT_REJECTION,0.04222635844003104,-0.018604445071001577,0.07776953844902741,-0.016689492764998613
HALLMARK_ANDROGEN_RESPONSE,0.08036665504407399,-0.020565991886615693,0.06922305030898737,-0.001462993615714909
HALLMARK_ANGIOGENESIS,0.022498235368441352,-0.027367923625268874,-0.007934225500169307,-0.019545144280773207
HALLMARK_APICAL_JUNCTION,0.05298497979230596,-0.0263409470469078,0.09513912019232995,0.05959124508472647
HALLMARK_APICAL_SURFACE,0.012188368702060507,0.038207549582658,0.04006889589473601,-0.007415461297874123
HALLMARK_APOPTOSIS,0.018215301912433302,-0.06111378440430862,0.008804385669538367,0.07786455819826614
HALLMARK_BILE_ACID_METABOLISM,0.05741992091644642,0.01661895912653136,0.0022390304266080414,-0.010130697712177514
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03235038991415309,-0.031507516345675876,0.0806196910553026,0.07412515293070597
HALLMARK_COAGULATION,0.009286070260600042,-0.009509890544111358,0.11404904696405803,0.06780947778866397
HALLMARK_COMPLEMENT,0.039051459665695336,-0.05120966762846796,0.04133210909369128,-0.020228811728976483
HALLMARK_DNA_REPAIR,0.07800296715563663,-0.042885392449641006,0.07061488329378693,0.08587332173427341
HALLMARK_E2F_TARGETS,0.06961948641197571,0.032665579687750045,0.001208185994132469,-0.0022671897387917263
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08140574307064932,-0.03586539978739899,0.05106152861393256,0.07857950980917461
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04724636081467089,0.04240441658819356,0.0634551508974478,0.1193766749255737
HALLMARK_ESTROGEN_RESPONSE_LATE,0.019972891374985327,0.0057276727963999335,-0.027563596238977767,-0.0520982648745394
HALLMARK_FATTY_ACID_METABOLISM,0.007301192288799095,-0.07553307030183422,0.0974819215315004,0.011995974185361446
HALLMARK_G2M_CHECKPOINT,0.054060998042825235,-0.05572647891500058,-0.037868882366246644,0.0579470978065786
HALLMARK_GLYCOLYSIS,0.040121988288331065,0.026347288542356077,0.06456221974218389,0.14626926367943707
HALLMARK_HEDGEHOG_SIGNALING,0.00957707172377028,0.009357214646065572,0.08965098444149967,0.015553832353991215
HALLMARK_HEME_METABOLISM,0.022125286173414898,0.023463053151347942,0.045484535660894394,0.04432764368150276
HALLMARK_HYPOXIA,0.04113329547076839,-0.06285388456592221,-0.014247473242327183,0.10958113741993904
HALLMARK_IL2_STAT5_SIGNALING,0.018237106867942825,-0.040696960872778166,0.015067157081724273,0.057219115101982326
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.02459453103250839,-0.042500454260149624,0.036219349239291695,-0.04151660548007376
HALLMARK_INFLAMMATORY_RESPONSE,0.05293598262408648,-0.011584089604897862,0.051984117054775875,-0.021958996415722694
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04601679933577203,-0.04323924802734426,0.038328125951494554,0.0026431242732506553
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0534388402160218,-0.04184612333898588,0.0031576930525197954,0.10329414141409647
HALLMARK_KRAS_SIGNALING_DN,0.041276012999405545,0.0425878201955203,0.09691220682999405,0.02724229418849324
HALLMARK_KRAS_SIGNALING_UP,0.051129127270271746,0.01569921314724973,0.023548189385656844,0.01673251444987731
HALLMARK_MITOTIC_SPINDLE,0.0795365567671357,-0.018506709266269985,0.046703808244121306,-0.007537474301351629
HALLMARK_MTORC1_SIGNALING,0.05542634143657829,-0.010243061180672796,-0.03804839518867574,0.1339403110717458
HALLMARK_MYC_TARGETS_V1,0.07346266100587093,-0.045505243250849856,-0.027303406823108785,0.0572212313134458
HALLMARK_MYC_TARGETS_V2,0.01420658112755999,-0.026447072114800695,0.054501946137305565,0.11610121474471703
HALLMARK_MYOGENESIS,0.035799117469561735,-0.013813492997176458,0.07420693816038226,0.05949156854421702
HALLMARK_NOTCH_SIGNALING,0.05235861197115824,0.07455947724994695,0.062373029619665045,0.09542982868423866
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05556002475242806,0.03978374207077603,-0.003048132111231516,0.045821450528357746
HALLMARK_P53_PATHWAY,0.05507889533798991,-0.09548093263991066,0.009050801835256406,0.1147601387539348
HALLMARK_PANCREAS_BETA_CELLS,0.05794602944979065,0.04059594468902848,-0.06624413535934244,0.046701544128485366
HALLMARK_PEROXISOME,0.04549684583975178,-0.018578405498735653,0.04685919594685926,-0.00024656546071118635
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03719636212744932,-0.011466793997052721,0.053014775065872016,0.06231510133501913
HALLMARK_PROTEIN_SECRETION,0.06928394090530275,-0.027162327088434895,0.01344994064919196,0.07130046367504775
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.031663329074236794,-0.027884030225803387,0.06298137741056772,-0.0611819803777679
HALLMARK_SPERMATOGENESIS,0.05345574417507583,0.04045983003005601,0.00945217803113606,-0.026730361771420682
HALLMARK_TGF_BETA_SIGNALING,0.032425005345829164,0.015910173386910177,0.02117075753376611,-0.005945373902887267
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.020720158972925277,-0.053913850244911916,-0.003366276644176723,0.07308665345108804
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03296716048375611,-0.03977912833818272,0.05370456706765929,0.14239663246822246
HALLMARK_UV_RESPONSE_DN,0.07052807741021414,-0.0005856707841722738,0.0009400791526193924,-0.014274358980852934
HALLMARK_UV_RESPONSE_UP,0.09102515786823476,-0.025241820566642377,0.022305986972759862,0.057631758453883825
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0431362802571503,0.04015185235047905,-0.06548947968347649,0.08024150479752434
HALLMARK_XENOBIOTIC_METABOLISM,0.05598696168647721,-0.07925128707793597,0.057333434673710604,0.09426945330780144
