,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.031450734991360654,0.0755120983109261,0.038700123778517295,0.07251251301296308,-0.0014524749284564372,0.06552525627187401,0.05867888551365834,0.17166890030989818,0.05335670750853772,0.02017849082908836,0.1345590311424173,-0.0048635456280205795,0.08240894181779956,0.09592636921675875,0.05281355945685263,0.10286905406456244,0.2113691640983763,0.07920472236866002,0.036842000103325,0.021548586543463123,0.2076532647375173,0.05186316792601535,0.029807656444019826
HALLMARK_ALLOGRAFT_REJECTION,0.06210982836061768,-0.031104150462181315,0.08232849991598855,0.02593073939181008,-0.004698514123193202,-0.010975346999870446,0.037375970809060466,0.21476737140513413,0.027873697187969084,-0.010312152076550783,-0.1519838689674628,0.03272545011046594,0.04885910277990383,0.03855315946501075,0.08272510297361228,0.07999917893146909,0.12767614281825942,0.07949597871845217,0.019585964856031767,-0.04007296815135245,0.042778345986548366,0.0032490122703255344,0.03599595241265288
HALLMARK_ANDROGEN_RESPONSE,0.021811763917574414,0.10570080508656576,0.08607527051709589,0.06304413618329967,-0.005714950056872392,0.04403730855330545,0.040529334359428425,0.2009581418215105,0.0692654475409003,0.06349731294184265,-0.04619774396292387,0.07420999108108398,0.10601707021414747,0.02684053479199631,0.026849892075891137,0.056634201132618536,0.1850281573125895,0.03255132299480603,0.03330918527980994,0.010211475104866212,0.03647309697575642,0.01547785412177504,0.07598185046389254
HALLMARK_ANGIOGENESIS,-0.06292982532972742,0.02510609590311626,0.012686958886333016,0.09197626531775442,0.0731681928248212,-0.07414278662799031,0.05510856351103911,0.20720775438463365,-0.012041442698644203,-0.015632399018143894,-0.1559809899587536,0.032584405258155875,0.07250385115532837,-0.05629011186823171,-0.07571772815280332,-0.040454373367822094,-0.0803380952764172,-0.03560240055566627,-0.0715141650035361,-0.023809013262987015,-0.20833697021917258,-0.062233776128125584,0.040520604162741794
HALLMARK_APICAL_JUNCTION,0.021894229563681762,0.08412338110914633,0.13826192878051466,0.13900237847145425,-0.008007936064405837,0.08239284502994927,0.08654349630888773,0.21140057410273463,0.06485143021188056,0.016854555860509827,0.05830467488430288,0.012336822327692728,0.12181579868785691,0.12641276618592262,0.03140048835050782,0.12420153338055932,0.22301675254000924,0.07835371911730526,0.1410596569202559,0.02510760136729058,0.0871651693649316,0.03196168309945085,0.004735186058190842
HALLMARK_APICAL_SURFACE,0.009436246365109138,0.051249001345887266,0.0471422543197478,0.07829569786436442,-0.03528775658820894,0.11807760834472164,0.0049698707693909315,-0.08516204353659397,0.07286949987869717,0.096477211285147,0.10537422595945174,-0.02045209498020376,0.08505665228330057,0.1709489114573863,0.029184396149419745,0.07606866447877532,0.18630990689391233,0.03659577241353378,0.006539645622226295,0.05204055192283912,0.025034429770192376,0.09108763926257667,0.008886190753640682
HALLMARK_APOPTOSIS,0.07439564636239808,0.00924022526586406,0.039232369047005916,0.04719133821774927,-0.016896782859886494,-0.10226170152322764,-0.02308828962657692,0.06440481963914993,0.013141957070618472,-0.02500790913852431,-0.020634052061171408,-0.017652068650873317,-0.03123809232275008,0.040793169288955565,0.0802151750483496,-0.005628462117945597,-0.04667393552504608,0.016577262738413673,-0.05813462034492797,0.06352226877761083,0.02441355065706997,-0.0006031394399367129,-0.034158460251548076
HALLMARK_BILE_ACID_METABOLISM,0.017388095943945962,0.014248477373370514,0.04819975349226167,0.0865388987735958,-0.020409300939212043,0.07274172660235302,0.09259942514516079,0.2261082736024562,0.08563387609572436,0.004387868783873415,0.008406272199860154,-0.038412468459338114,0.036267838315846505,0.10178926297571163,-0.03369404886167116,0.11759006221267547,0.1783973335634403,0.014587768062119618,0.06262354993598317,0.04025027589840392,0.20717712116307455,0.0382233126452042,-0.09241958261511299
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.002070763104190806,0.06496951705038526,0.08525965202860937,0.10337534106175164,0.02484879811460878,0.07164395650936793,0.008791473012838447,0.1296288113004343,-0.02091980325487592,-0.06528186186725894,-0.09413864829451551,0.05304423353232026,0.13437115296879779,-0.051255966709830014,0.10274834871806827,0.07844922587610807,0.21810561836796943,0.06415914009006407,0.08867918791906554,-0.025449083917383403,0.21697800909652035,0.03358773957267947,0.030246150305943027
HALLMARK_COAGULATION,-0.010295309883243878,0.04717502316500498,0.08931966575100106,0.07487710679319921,-0.0690872012018955,0.021705865252595942,0.024193592986446827,0.18548862870451727,0.02519874304329372,-0.049529409207317555,-0.11805545759264033,-0.0060945275442812405,0.07808452133782835,0.16234024068924546,0.03874825610351427,0.08207577700376159,0.14269119958398702,0.017856849650909338,-0.06488130609715648,-0.04250964938182404,0.0052464206788447685,0.01132528269133673,0.007815813918819772
HALLMARK_COMPLEMENT,0.0653429290165758,0.06539545921638165,0.033929271346807226,0.11909883749947159,0.03386899529569324,-0.023281580773876202,0.04042282864251219,0.2272798744394041,0.04535166243323291,0.04085044914360886,-0.04813164968543064,-0.006363596357073523,0.03285046609339134,-0.015010654891501501,0.05766826082210382,0.06344692994081833,0.13575736612058847,0.019639990297362298,0.006760086548980412,-0.006700454039792568,0.17633937844786185,-0.003268337454805059,0.0381691917189572
HALLMARK_DNA_REPAIR,0.07736566326810232,0.10170763099608825,0.13726869981828507,0.10633313460410743,0.0425827013862498,0.07901625440075423,0.09542273093122301,0.254322422482801,0.1032304064897934,0.011005092639619206,0.09969570046720198,0.018123952529517692,0.18676243915770652,0.06030252901620967,0.12099294431177347,0.09845708558588699,0.26067432248220157,0.015476008443553126,0.18883550453188722,0.05543470278913756,0.23629018929236192,0.022897216992260046,0.049786105175880335
HALLMARK_E2F_TARGETS,0.03835789486013176,0.06843045578597927,0.1242049119613569,0.08903733967370929,-0.001573972526500435,0.09642907963888889,0.0923533069410579,0.22051819867748468,0.11325394405285305,0.04316970262469124,0.11140077488646699,0.04390859287209519,0.12073929129232107,0.06519785911498138,0.13413344846928713,0.05928108239045273,0.17392730311261143,0.027050406297219366,0.10357010738358485,0.030939876787610232,0.219064433476603,0.0202428549152842,0.013189106251950944
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.039962912295943134,0.030863141716655017,0.10086166307069915,0.01488203809371978,0.01088999368808451,-0.023637158897183926,0.055607893936111444,0.2212076286602666,-0.01214954749381729,0.0035160770435567587,-0.08192195773026478,-0.014711706852197358,0.12262905163421091,0.012722910842692104,0.04351776395824392,0.0019204193635822683,-0.05400134813461261,0.05495853650641504,-0.03163406630968979,0.047658712646575674,-0.10166676799478644,-0.04079827285682189,0.027382248938948438
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0038422837611972118,0.08309426697073091,0.1281032744902118,0.043739214176948094,0.0048396308924569965,0.06018814991774102,0.01830202507595064,0.15948055333560104,0.06197715088375713,0.01068299437233193,0.13278771072770082,-0.05871154793178473,-0.0433890851401226,-0.08586556810480733,-0.008129279930953621,0.052629668187288245,0.1380880681387784,0.05752846146912603,0.09150436528331367,0.023406286983896504,0.14199182587503376,0.028281341358157304,0.01707291347420077
HALLMARK_ESTROGEN_RESPONSE_LATE,0.021723997882839165,0.0861406888532285,-0.03331024229423846,0.15883662816791927,-0.05426862894143199,-0.012892368347876661,0.011878596246200798,-0.003697273606907956,-0.003964080173048444,0.031270912253076114,-0.02439210386331325,0.047359653596348854,0.13778999421539198,0.08210466341977475,0.05025976269332238,0.07137691018480402,0.1974694223131747,0.06191991257446256,0.04312762244000842,-0.03828116648343717,0.2094656149451716,0.04697279640327021,0.00434237123326049
HALLMARK_FATTY_ACID_METABOLISM,0.04121104772343314,0.06119253432820802,0.053178280945949175,-0.02482893955806768,0.040636078783155116,0.06409684989907258,-0.007615727177288958,0.12992651571399405,-0.01989591409031189,0.031754912750224275,0.048669864927387445,-0.022379778365970382,0.005425632999897325,-0.03450802432613907,-0.031507353623347986,-0.02764159271498905,0.04394421865552586,0.07484527517075737,0.05731905959478098,0.07186856676599829,0.12044953043060566,-0.0033880844256582747,0.029114847344124842
HALLMARK_G2M_CHECKPOINT,0.04275033427772256,0.0783624113023227,0.0855351393929426,0.05888891662834025,0.00825491235446505,0.05225458869309767,0.06441631586903718,0.22913306401392672,0.050453733246304505,0.029837499076785026,-0.050490962565294485,0.05063208673755627,0.13357867676419255,0.09049599595014071,0.11906940030145229,0.052471150357479464,0.1114572351001158,0.0710605548142987,0.08013363709264987,-0.002657132649033525,0.1698383120825604,-0.004595805560910307,0.021707157573260274
HALLMARK_GLYCOLYSIS,0.03899668046264235,0.08683067669162026,0.04661682434871063,0.09177595341579002,0.029311671316504154,0.05445926469112741,0.05745489605589798,0.2169835865745265,0.022911623910440885,0.03677675293289059,0.12971342807797537,0.048976558781628945,0.12789478239169516,-0.022659894216850947,-0.02617398853817821,0.07827507623863589,0.18519090408065392,0.07911953535627902,0.13221600915504517,-0.0014478615669136327,0.1747878906893573,0.03163068894870674,0.04188052012509573
HALLMARK_HEDGEHOG_SIGNALING,0.11771687883044202,0.11876146661029134,0.053959080192120576,0.1643408672966997,0.051562514687476885,0.09281118940496577,-0.014452039779872161,-0.07358649861805051,0.03842123668555898,0.0849498857844617,0.18547154964952947,0.0020953279142897512,0.0235697994144981,0.013034866484190288,0.012594105880082104,0.05672302181710209,0.13268644776096225,0.04076229730646439,0.13969997476513943,0.03958693219674429,0.1460202242243886,0.014882555432301877,0.13335462757738326
HALLMARK_HEME_METABOLISM,0.014592578311398683,0.10401303367610297,0.10528561925097918,0.15505940640728785,0.018496295281979734,0.07323913839565933,0.051846886832384566,0.2093632733804655,0.02871955033635758,0.029755721547429434,0.10078168291009297,0.010563091068258623,0.16450348374001267,0.05105729474778464,0.04029298718475182,0.05608073720711756,0.21951161509206196,0.07384816712459573,0.1272176660949016,0.0048568487590690546,0.1939950471893957,0.04550428817226286,-0.009035705585214694
HALLMARK_HYPOXIA,-0.02027029485032057,-0.026783085193233403,-0.003541829041608952,-0.05688522106028509,0.056245231297654,-0.0642782111658913,0.05741984740983638,-0.020729264891620903,-0.03675014611984368,0.01679044840805743,0.02427528190965683,0.0007432163077137043,0.1050281723424802,-0.18921311522946618,-0.09476371544027076,-0.01947426983853914,-0.08485263477711069,0.06042387624663242,-0.040100186446567536,-0.004848396864409077,0.030882711453423493,-0.024232805999154183,-0.03159004126553721
