,UKF248,UKF304,ZH1007inf,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.034793347176716845,-0.001032401825909476,0.07807734671149268,0.01915759045367506,0.08335382880218777,0.009608316109216421,-0.0012044107069715995,0.07214549491678592
HALLMARK_ALLOGRAFT_REJECTION,0.016210974226771792,-0.005341434536000782,0.03629638587844845,0.0024025203596980908,0.02583191843102605,-0.025545294265460993,0.054653470163838064,0.06997171820735523
HALLMARK_ANDROGEN_RESPONSE,0.007180609952325462,-0.0010835572987664803,-0.012052317882909813,0.013834185621324876,0.07441218786861697,0.061960189230774246,0.04684540697695135,0.0710161530820093
HALLMARK_ANGIOGENESIS,0.04372759722241744,-0.016458855709592806,-0.04539616428201977,0.08811246811192767,-0.0031684024586030686,0.024322492837463495,-0.032458226138056934,-0.01671009346038906
HALLMARK_APICAL_JUNCTION,0.0029645414646577483,0.01281488142456249,0.043499520174225155,-0.05748204282774819,0.07764756674606964,0.045178442296893266,0.03854122298234411,0.07873225570382694
HALLMARK_APICAL_SURFACE,-0.018605387136070396,-0.0093149422443595,-0.00789407992583922,0.019134498249613163,0.06803533046357048,-0.01806909337857253,0.04479471690557344,0.04118934862157954
HALLMARK_APOPTOSIS,0.05808125864121307,0.05408928921165535,0.009243394020622839,0.009361747131400889,0.019604915473952763,0.003042017338389392,-0.010184267928056882,-0.0030788098355804027
HALLMARK_BILE_ACID_METABOLISM,-0.05260468561396495,-0.0014042321327574737,-0.014465613829943703,0.005924440632081097,0.07261797317703993,0.05307545560887983,-0.003512189544275926,0.06326942458339842
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.004847862577275875,-0.03550543956515494,-0.007335383992805896,-0.05681460363937846,0.04312095270196496,0.04546665339284233,-0.023923201005507315,0.029196151136702406
HALLMARK_COAGULATION,0.030684422161639715,-0.03446326414641873,-0.023092536325311216,-0.0171618972650767,0.09140111088640011,0.02867805424115345,0.012060033125656452,0.02597249978764552
HALLMARK_COMPLEMENT,0.026047275362732464,-0.021294252649174,0.08466292334292437,-0.00729463571491754,0.047519676612736615,-0.026627729049878365,-0.00723862030081853,0.06709178229361047
HALLMARK_DNA_REPAIR,0.0020765972091541757,0.04976791412116356,0.026059728171336945,-0.016259119785080742,0.059336989078594866,0.010609522563419098,0.005821977362903384,0.07677686613029631
