,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.08671050003819657,0.14317181416221136,0.026546233024862562,-0.007439690881006992,0.03515365824635606,0.06934799252088988,0.07128479732052478,0.017019158832738395,0.14436881595703463,0.07485566372534569,0.0034525959510538096,0.0713703612063231,0.04343420973128785,0.05629443228011334,0.3109150787398358,0.05772474043163767,-0.03290696636029461,0.11772111113934985,0.007680635065745502,0.0786077768916012
HALLMARK_ALLOGRAFT_REJECTION,-0.05019675988811762,-0.057975783856140065,0.0008707331877294051,-0.015206189198463496,-0.0033069075661068857,0.0769492900739289,-0.01611903483893351,0.01080077111449954,0.16058108725249728,0.0006659603291273885,0.11668500159458195,0.02224978389009798,-0.02007405933618884,0.006829515246332024,0.22725125307691332,0.013634357405472558,-0.03624937565597365,0.03273175992656645,0.10650890290320994,-0.08749031253744817
HALLMARK_ANDROGEN_RESPONSE,0.0930799627433189,0.0459728890795715,0.048214569806920814,0.04989876398057557,-5.252955751402796e-06,-0.022131803261351165,0.015998387763547745,-0.007559807709784568,0.16897910480519324,0.021177700448541684,0.13774266331685947,0.011532660223318822,0.09688685517787193,0.04416399999039122,0.18744305563551159,0.07658931741128633,-0.07077689438854474,0.05140819627944386,0.052400674235673565,-0.002970070019325515
HALLMARK_ANGIOGENESIS,-0.05336488353661059,-0.02346913062216803,-0.03461851317118586,-0.017317699649170345,-0.02497787649198889,-0.011601048626221805,-0.0338748086230416,-0.0489713888615659,-0.048486063852165744,0.11084381035762887,0.1070104773227087,-0.10726140463671237,-0.052649418067902104,0.039154532948881736,-0.0638621308634987,-0.09109250386827386,-0.02624095210761427,-0.15924862324790454,-0.02083486967919032,0.08878544685777144
HALLMARK_APICAL_JUNCTION,0.126997431246115,0.10329997239994816,0.020125360496153887,0.02131750720031985,-0.0015556532338535489,0.06405062790511086,-0.0006410744727788292,0.0017729349993063205,0.07051606345538297,0.046147281909687636,0.06358463700745132,-0.02445143003435419,0.03283456697665161,0.02194911280167717,0.328926040070283,0.05238839564104271,0.03563589685161314,0.08289286995862645,-0.008035600910380008,0.02159035458509222
HALLMARK_APICAL_SURFACE,0.18177471837473,0.06491060211145828,0.003430370533364845,0.06846254271018071,0.024933990633309477,0.036001362749436466,0.057613018238664014,0.03392893323057673,0.14211793258786393,-0.0520631411408516,-0.10248056514995219,-0.05678276425566256,-0.08393184764297283,0.06153285712139302,0.2641885147270827,-0.02927089977705822,0.014548396838931632,0.020977458822489158,0.03803371877549469,0.10293893694820508
HALLMARK_APOPTOSIS,-0.016305894034885752,0.0008665210930967257,0.014028400990244364,-0.004967095228268384,0.006322090882638545,-0.04489750733189554,-0.008253517243621096,-0.01157018580458059,0.05893626124197479,0.0591173777201458,0.13855182790761764,0.11283106967966612,-0.0034159436237866337,-0.049182336543926765,0.06350049871668952,0.06470311259368201,-0.02067467850469952,-0.08286103205354169,-0.04306594889693422,-0.05298660544974384
HALLMARK_BILE_ACID_METABOLISM,0.10593270107609876,0.11990567330054873,0.014826528628014429,-0.024854460903702216,-0.003587678910622359,0.06381968802314697,-0.017295402717217235,-0.029071445778625943,0.08882082705363056,0.09552677152162595,0.08668279878532878,-0.001980323156153601,-0.06239522093098895,0.03781597575894933,0.21837134709991116,0.045546335066400614,-0.02083650360362267,0.1652106598299045,-0.03254702823272911,0.06338104070634118
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12380708429698868,0.14340325860159808,0.027137501393497354,0.05716121272412214,-0.03531913260418338,0.05219844267118295,-0.007224367066078811,-0.02582698337709769,-0.07265413561686353,0.07447913032095739,0.18099971675563406,-0.10564130474679573,-0.0231086569407028,0.08115185717376136,0.27414244384283887,0.10640401009970092,-0.034754904116845564,0.08669844473906539,0.0018797493381848187,0.12099462477643524
HALLMARK_COAGULATION,-0.01887361652571597,0.15256002216207082,0.006774651482379059,-0.007664051092962178,-0.004491678055027562,0.03255128309281244,-0.05620034026312748,-0.021263040808373174,0.11572400206126578,0.12747465926741872,0.193937640578013,-0.01034167466340039,0.08021587276395538,0.07498307099784604,0.31588069917879846,0.054220440244421665,0.023727929216776193,-0.0063344393192698275,-0.06982230949927337,0.17716273134580748
HALLMARK_COMPLEMENT,0.012358001359708227,0.051553387402334325,0.03843107388796862,0.021571651296839224,-0.029340621131012334,0.06660267143451692,0.031039947634319463,0.012184909176948545,0.034909457315631755,-0.03220290168499914,0.1484355419912338,0.05758355404153677,-0.024381170233560377,0.01416945558641967,0.23897685341928923,0.024301558055079324,-0.024711129577029256,0.10055309484624585,0.030742693877202597,0.011227642795834242
HALLMARK_DNA_REPAIR,0.1583885227438198,0.09380159303803162,0.010936271227899311,0.027982196641838188,0.0027973481959600605,0.04216672835987949,0.032943464354077315,0.04750678724437386,0.15261884686271865,0.09202596162363154,0.05201191953292164,-0.031244232948451404,-0.0036597658740279496,0.05306748477135274,0.3553857957233308,0.007576904641048697,-0.025663712803354645,0.15562710847089828,0.0005561534713579725,0.02406992557722049
HALLMARK_E2F_TARGETS,0.10462806328966379,0.12277990377337969,0.010354906879960444,-0.004670186589653485,0.017131958004168567,0.06773993972441929,-0.024870287733785575,-0.0032638704676739463,0.06895285077031639,0.07848388808872996,-0.06865313793891409,-0.024278814901190857,-0.04797296484230481,0.03768574986972529,0.2820931861372273,0.02178038442269989,0.021689792347557503,0.15030097567668715,0.011864576619134697,-0.060097978719298346
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1524646550020348,0.06349094152359713,0.0010821386382962408,0.053312611506135796,0.017129841036431205,-0.0060335792302383204,-0.00662666227223754,0.0036847226726616626,-0.05824479370092598,0.11787339453184568,0.15249180900319753,-0.06382022375181731,0.07907213109357063,-0.011770099349931826,0.2649452679466012,0.01685673351415625,-0.0065077431883329975,-0.06017211968796863,-0.07720828696978085,0.05913896879515184
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.1005123803211867,0.04831414598796538,0.01608368082622741,0.02748113572136457,-0.009401851483375601,0.018756494770615677,0.042451193593978316,-0.009057269587240091,0.07402412152211733,0.060453068295754274,-0.12265983884397419,0.13382975603056513,0.11940155170232726,0.04096659048052228,0.28019975126543284,0.08051542519905192,0.06272369965692245,0.12955919283989503,-0.009980744940137015,0.05581404309815728
HALLMARK_ESTROGEN_RESPONSE_LATE,0.012873157411629987,0.12912691842108612,0.05836792012069626,0.04203737228289514,0.05381157645258911,0.089217162740107,0.0061985075080710356,0.07646628473718638,0.11508610093104533,0.014034711910470173,0.13595326676039593,-0.08425112991831692,-0.10318441690422456,0.020973745904494665,0.10029531824103481,0.021419475884938945,-0.019006073837072222,0.09570853738082176,0.00342882153505781,0.011082563387208425
HALLMARK_FATTY_ACID_METABOLISM,-0.029694453581693005,0.05094855014084942,0.020264520065042743,0.004480128216020989,-0.0398223746638538,0.05336514361258027,-0.004606648601873994,0.004679290007365725,0.010082233494090384,-0.03167566776506013,-0.006392955708944283,0.08084782940453228,0.06889327132138519,0.10208336473135146,0.18835842273327877,0.09032017430802229,0.04983027397593388,0.04712747280238611,-0.013192077743231993,0.09654811946011575
HALLMARK_G2M_CHECKPOINT,0.1576701870606599,0.05680046554020111,0.02173946967953581,0.015542989547413339,-0.001391889485984541,0.03225867419329182,-0.02284669469858576,0.01059061200552048,0.06391817133648121,0.09701688585902352,0.12338258941237207,-0.07115044560387013,0.002571657868321063,0.026346146347399638,0.3080396057695122,0.03258014084313317,-0.015589728969643949,0.09068234080624242,-0.02260876262022904,0.0780757662462096
