,UKF243,UKF251,UKF259,UKF260,UKF266,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.11205930884275613,-0.02145629823171604,0.018872179623811193,-0.0026621282295952045,-0.009510838511004897,0.033393255056244034,0.3131641321130466,0.12178603670136517,-0.033964344393315984,0.12910770588990111,0.05236683657034259,0.019085641099601258,0.09823635594191263,0.04307308999445986
HALLMARK_ALLOGRAFT_REJECTION,0.05147925014583251,-0.01688246482808708,0.05072960977638522,0.049547424609511115,0.029830751405007006,0.052838912953186115,0.32845845306061594,0.09992319248101529,0.11056501638863385,0.09391161281401458,0.04007205210442471,0.036336165378805026,0.2702567140004102,0.08148237341942159
HALLMARK_ANDROGEN_RESPONSE,0.01529229621496523,-0.04185332993832037,0.03556275951146468,0.035216561791672915,0.02863001231703831,0.08369171393477803,0.2437338540992424,0.05475592130085557,-0.021909344706376246,0.16731815021459936,0.06230458434314239,0.08190878609589877,0.22414496329619585,0.046677532300272974
HALLMARK_ANGIOGENESIS,-0.0643005339064256,-0.1169743265487709,-0.004844954679717561,0.039503100093932396,0.027914434677523314,-0.020753427132646766,-0.11840082546945806,0.0526070973991174,0.03056235413272307,-0.009827269639156177,-0.0660791501134862,0.08982036128634423,0.14938988520380295,0.03509389946963159
HALLMARK_APICAL_JUNCTION,0.0725779486275021,0.056846784416342035,0.008537712944533505,0.03793143140039841,0.06826360715668696,0.04109465127936511,0.3595371345187453,0.046318290221257226,0.022251958053178048,0.14276846618238545,0.07370419012963889,0.06465624013138223,0.21794034768364984,0.06389747654361772
HALLMARK_APICAL_SURFACE,0.11925938978968832,0.0654310969394118,-0.026932190373873472,0.03403716210769701,0.028647627301340434,-0.07888092449087517,0.368005105574448,0.0771017586481492,-0.004326929381968511,0.11170254260768121,0.05125741177849891,-0.03461817658965059,0.20182004678608642,-0.06400763770563851
HALLMARK_APOPTOSIS,0.11294487349560453,-0.025527878780498708,0.016853893196496286,0.05470171781846443,0.014793589293208986,0.11074466227757213,0.010824455746474889,-0.007014275532524082,-0.01655211639925046,0.0019626118448667165,0.017780653662364795,0.0798574834096723,0.10966520194830454,0.1369604160339483
HALLMARK_BILE_ACID_METABOLISM,0.06483253471501935,0.01667826270561469,0.0341978855649457,-0.033549180031870386,-0.01699706576177164,0.08725120881414626,0.11039143743346695,0.08428437816701771,-0.04931099909649228,0.15047234613602622,0.05352637708799985,-0.013826281334423996,-0.010161698165481023,0.049153662182956276
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03636599231137762,-0.007804173550305065,-0.06838615815899851,0.0013932228944480314,0.042249869029816554,0.09643547863727657,0.31422882661746726,-0.05462609204506839,-0.026091640285253334,0.13744252390052983,0.04693697071409318,-0.04695460635641268,-0.02988614788888682,-0.04831842877072354
HALLMARK_COAGULATION,0.10128663679096835,-0.08793725759975883,-0.03043258388339093,0.10025111575237877,0.014935223657602458,0.0977844499028644,0.2732529689921482,0.040144409131333075,0.07132969339619429,0.10071529133602301,0.07680646730518687,0.09358033766472645,0.25401523780459817,0.14052630439971694
HALLMARK_COMPLEMENT,0.09667437158260095,-0.04889715719684535,-0.005488352048450709,0.08092202419160845,0.013579297650145964,0.07117819830568989,0.2397122372774039,0.036061071628684015,0.03897879682607641,0.04780575206736895,0.040821451974826284,-0.027967115864067995,0.05176122805290305,0.04015092169430346
HALLMARK_DNA_REPAIR,0.08136951908344944,-0.006177812112395225,0.022354042418650102,0.028561829682210615,0.04211001709795452,0.0680605577459638,0.3524114275621812,0.059730193528232035,-0.00816802717669413,0.1470573741196663,0.0640946406469323,-0.017318272093012562,0.04417372083165457,0.040132142167952106
HALLMARK_E2F_TARGETS,0.06113079063512612,-0.025433966288894175,-0.020448829537383327,-0.05833651033732235,0.03821212992573426,-0.022928114845532015,0.32226102290138364,0.030091982042056403,0.027560789846136403,0.032487047688999425,0.0494351908664611,0.0022515444469947865,0.011454004514641434,0.0020699182032753323
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.010923411735506868,-0.022899818878845502,0.020500267668471586,0.07403740779194333,0.020772449000793242,0.11133861456647026,-0.020686920479678468,0.06580551454357927,0.07062321753436183,0.06841821010665006,0.0572764934958622,0.15755950225497856,0.28752376073237773,0.14587671314591885
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03632247457177925,-0.042328927797684684,0.012011944971256766,0.07550803640477313,-0.041327149975691174,-0.008265429237230264,-0.19520769210550457,0.09798396755607404,-0.022076548869503502,0.10788108524456584,0.04951483128852557,0.028121381685017943,0.06713809816665951,0.06977881473083347
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09763676141262406,0.05844702391609174,0.0099356250498148,0.015090495076359001,-0.030028742493634762,0.06664784086275594,0.29957939040585235,-0.08792084040434939,0.02339116093156746,0.11536589848997396,0.05309123751078405,0.02577260809531642,-0.039713509913282666,-0.013627374807956909
