,UKF296,ZH1019T1,ZH8811Abulk
HALLMARK_ADIPOGENESIS,-0.021347132393952774,-0.017503586940780868,0.008850949578069566
HALLMARK_ALLOGRAFT_REJECTION,-0.005697786901889314,0.0034422334360613154,0.04122863852785307
HALLMARK_ANDROGEN_RESPONSE,0.019601871574083364,-0.06766533201298724,0.028561717633858962
HALLMARK_ANGIOGENESIS,-0.013076116016061281,-0.020405164969253663,-0.05824620602433939
HALLMARK_APICAL_JUNCTION,0.009329221220905294,0.06588945760212017,0.0020369736774437696
HALLMARK_APICAL_SURFACE,0.026797824335336267,0.07199270853973012,0.009054965432403512
HALLMARK_APOPTOSIS,0.023945051048790404,-0.05160647630653445,-0.018968500358022236
HALLMARK_BILE_ACID_METABOLISM,-0.003177272321776752,-0.004715781664941644,0.05041893128892985
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.008482909881953481,0.10106037124568248,0.03410783169613071
HALLMARK_COAGULATION,0.03580092039131048,0.013366117466475107,0.011478667393144869
HALLMARK_COMPLEMENT,0.037507392637530675,-0.01784769202724812,-0.006496012199487889
HALLMARK_DNA_REPAIR,0.009988614933110802,0.04490352254875586,0.010774741677936813
HALLMARK_E2F_TARGETS,0.00799097216186395,0.004081123425780465,-0.03444542748107336
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.00835920588389509,-0.001412975714387578,-0.05604375432060572
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.018348413778692035,0.07475287653654386,-0.03570208809853698
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04846737437870285,-0.06640422397136364,0.012225000310783652
HALLMARK_FATTY_ACID_METABOLISM,0.012173332601398893,0.06484929331497116,-0.03758794892093973
HALLMARK_G2M_CHECKPOINT,-0.03711698455640404,-0.06660538863966865,-0.05394590121853625
HALLMARK_GLYCOLYSIS,0.010148275887020244,0.09685026638166253,-0.0421801756826227
HALLMARK_HEDGEHOG_SIGNALING,-0.009639881222671913,0.04698397865526247,-0.026965434325754305
HALLMARK_HEME_METABOLISM,-0.009296737003863314,0.01103770396494576,0.011128200947158695
HALLMARK_HYPOXIA,0.053279631696515506,0.08155740390155086,-0.06030114804967225
HALLMARK_IL2_STAT5_SIGNALING,0.018944974621871027,-0.0009639000264083829,0.018415335736547318
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0065611872762374405,0.004368453491748049,0.012755471574369018
HALLMARK_INFLAMMATORY_RESPONSE,-0.005416621476582134,0.03586969739597316,-0.015699816397612275
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.024617595266613966,-0.021658852955104398,0.02933799399515461
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.01872297593699279,-0.01523592514589197,-0.005655125842290511
HALLMARK_KRAS_SIGNALING_DN,0.033370209407070514,0.14101105294139038,-0.0033248079524356025
HALLMARK_KRAS_SIGNALING_UP,0.015573173995056542,0.022207368984277314,-0.021243991019159483
HALLMARK_MITOTIC_SPINDLE,0.012085642748389712,-0.009538875886498547,-0.028891066992897382
HALLMARK_MTORC1_SIGNALING,0.030668157499774994,0.05282570740838987,-0.09145494152176198
HALLMARK_MYC_TARGETS_V1,0.022067021742954898,0.01210768760123202,0.02674122547093547
HALLMARK_MYC_TARGETS_V2,0.006864644448994219,0.035610018631596706,-0.051262167791946374
HALLMARK_MYOGENESIS,0.020991843747919993,0.04007172135550297,0.04090786453907706
HALLMARK_NOTCH_SIGNALING,-0.0079381639572826,0.011452009735326733,0.02287820370331616
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.056292357150387724,0.006858195237151783,0.02757570026526703
HALLMARK_P53_PATHWAY,0.042204741053969756,0.008308561076332382,0.009209422871988117
HALLMARK_PANCREAS_BETA_CELLS,0.02579307408534087,0.09722758781155057,0.013804178512262887
HALLMARK_PEROXISOME,0.03078470381819051,0.03488612262792951,0.039542916579747664
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0070545178542978475,0.005566769311393674,0.010688292058346824
HALLMARK_PROTEIN_SECRETION,0.02507876143564839,-0.02341395120980741,0.01111087717809864
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0314559070998152,0.02601426338006418,0.0276451740742799
HALLMARK_SPERMATOGENESIS,0.07018885070901604,0.07136987601445698,0.02012150737582174
HALLMARK_TGF_BETA_SIGNALING,-0.024761749670439225,0.03105184358880586,0.06006985072914649
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.05879734110075373,0.012750055742094705,-0.04299091704644085
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0372062012105061,-0.025019894749638415,0.01910383719375788
HALLMARK_UV_RESPONSE_DN,-0.019097711167866915,-0.06222961943668205,0.08278937585718346
HALLMARK_UV_RESPONSE_UP,0.013022322050301193,-0.006151643613853695,-0.015295595119544356
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.003982207275862797,-0.03209437301873246,0.033709791910019125
HALLMARK_XENOBIOTIC_METABOLISM,0.060884521839097525,0.06247086399999777,-0.024537760314352595
