,MGH258,UKF248,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09915517918295252,0.05400500585993039,0.02612822755255239,-0.013511138533211633,0.0863582527352241,0.005853568731893901,0.020763072872163564,0.12286186778451888,0.09222042951741412,0.15715039095703343,-0.009974307874979722,0.04697662663114682,0.08338265523397619
HALLMARK_ALLOGRAFT_REJECTION,0.03813042063100769,-0.02312518689701753,0.0033737832445293846,-0.0020956379212520517,0.1441382370016867,-0.01076040857672486,0.08517899886724298,0.05317896720334364,0.020496772341791116,0.17762154224378937,0.05693516207625131,0.04274884423764019,-0.021925485053365515
HALLMARK_ANDROGEN_RESPONSE,0.11702995297020981,0.09072133771542101,-0.06027869318367581,0.00965538845704648,0.11409512732532047,0.02683438909748367,0.07038450145964832,0.03606049474715072,0.04811775517797917,0.19240423383977948,0.056322153325795564,0.06840294666206473,0.10921598167816475
HALLMARK_ANGIOGENESIS,0.032309831971982346,0.061462342632279364,-0.04703876319969496,0.005988603983794919,0.09527471943330423,0.0032019124356481563,0.07700654192354031,-0.13401208157112465,-0.004603278082338556,-0.04421441375467597,0.12061092737863388,-0.004329515405405883,0.057444180670275964
HALLMARK_APICAL_JUNCTION,0.11985368797827994,0.06393355518451492,0.022344204988011998,-0.027239995228259446,0.08992453100943697,0.07213491540074092,0.09911283538200605,0.06565278306116054,0.11015689886068385,0.17500211336490012,0.06675129495600057,0.04399389880223887,0.12211941685528988
HALLMARK_APICAL_SURFACE,0.09132527849960223,0.08035735937751111,0.016338562854585542,0.046501977245325815,-0.07570673469354805,0.006092016495443579,0.06666558845994405,0.16113590146697473,0.13361504748625622,0.1556334486966779,0.0500388836953258,0.044818183548000066,0.09072588390828834
HALLMARK_APOPTOSIS,0.014545696449977297,0.01149938359001755,0.027357148705065105,-0.0013285282982859207,0.034040346849836846,0.037965397970796996,0.026930197348898597,-0.07205778052415106,-0.009267585688972357,-0.014431485411263913,-0.021809684191113014,0.016650523963115643,0.01541066308299867
HALLMARK_BILE_ACID_METABOLISM,0.08059275954935936,0.09781611442913953,0.017916204918409652,0.021270436220397856,0.08563623624897385,0.05550049218620786,0.01405908439038389,0.10486218923107438,0.10755096048157085,0.14892964150313015,0.003673379776469488,0.026237375141117375,0.041145514885533065
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.13658315626135242,0.04933299973416279,0.024485200282653483,0.012514562025813107,0.11797827144850774,0.024630186711940442,0.11885905651364073,0.044564996639748736,0.07791729495122943,0.16137892987414737,0.014979469129399266,0.04248291700990093,0.061359218746238176
HALLMARK_COAGULATION,0.10505156219511999,0.0289426455776317,0.015925641841595187,-0.05886438437008873,0.09799300575416825,-0.013810298638891473,0.0644969490163919,0.09611367131417486,0.05862890037011403,0.1521873253805337,0.004570308707258556,0.04467721007787324,0.17266075634945893
