,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07083278712746376,0.062402235891182566,0.08636242507417527,0.054499417680650294,0.029318558934280328,0.024390776702753532,0.10910675643064746,0.11297623255413851,-0.00027613465235316425,0.05684751394849586,0.10243126389959728,0.1258360916783365,0.17235302697051544,0.08333530551367742,0.1270734245303965,0.040207397371502605,0.12357346321785938,-0.019794360380225463
HALLMARK_ALLOGRAFT_REJECTION,-0.05116491840373952,-0.0691037841217468,0.08669009245162854,0.011616221707750585,0.07274369656181626,-0.004668501586274515,0.20392868533220548,0.12541745825926592,-0.019967026834801574,0.05292350357798224,0.11553859779364326,0.12494084325660888,0.14946483763476026,0.10007281352530849,0.1150206182614715,-0.00948796797551984,0.09688491774180416,0.0748258409877213
HALLMARK_ANDROGEN_RESPONSE,0.08296398789597577,0.01345202156676709,0.1003612591606384,0.0312518251343226,0.03728880062854575,0.044016973878654615,0.20422421360034396,0.10128023270253267,-0.0033258746144222205,0.018562428445642185,0.12811369119564878,0.13091332237515002,0.11634647687639656,0.04917484513562,0.03974013187076731,-0.022860297932283682,0.09826301309073306,0.0004841475896285397
HALLMARK_ANGIOGENESIS,-0.002075931104872792,-0.11712925796543143,0.03521290564119335,-0.015294285114291505,-0.01617886392412651,-0.022457515499057463,0.14035583153131118,0.09455108315300699,0.08213786912376242,0.025466323344130223,-0.029021041865917103,-0.20010935684822456,-0.08207993713780153,0.02158672505222382,0.07333865999981874,0.012037069034716154,-0.1086897720170959,-0.039072717763320865
HALLMARK_APICAL_JUNCTION,0.1380366112408937,0.06793694371407759,0.12552407131929047,0.026699329802908102,0.049504754635759846,0.09815192073952483,0.21006183997803585,0.10687043283286483,0.09680269824185031,0.10750770055117305,0.12813369684246356,0.21055505302129987,0.18111250790843145,0.1000593340189621,0.1847867569105608,-0.007321757085999571,0.023242783432180333,-0.014672075696699162
HALLMARK_APICAL_SURFACE,0.07147520041709851,0.12820630513634607,0.07221703126496161,-0.018589673682693347,0.020860312034847495,0.07307471750065335,-0.021586717353691533,-0.05879759316580627,-0.02973172850830031,0.06742139922391342,0.11024646269989179,0.07012363672830672,0.14442508046448727,0.061216716799957,0.08729609480758266,0.0037479992548297,0.039862766165212116,0.028145422824907163
HALLMARK_APOPTOSIS,0.026371945217556605,0.04186871464109692,0.024990641798191382,0.03527125846459878,0.010786502995116567,0.01027716243625774,0.015310568444893879,0.052273874786591276,0.013109373946485325,-0.010252931525176543,-0.030690515468578764,0.02903284363683536,0.07401146644978158,0.04934839901023667,0.06423645379357387,0.011892923074313343,0.03946694309151475,-0.07263783436375253
HALLMARK_BILE_ACID_METABOLISM,0.07510542371953811,0.05965504680108596,0.025862682250291587,-0.005745691416809049,0.019805411937038185,-0.013592342368438252,0.08465687516791538,0.10498072790474786,0.09684731339302285,0.0715211845346977,0.04338478740315314,0.06371208902283554,0.06261713676670003,0.024428940235839892,0.020614060358880373,-0.016736233764213237,0.12803299367777538,0.002244536392284797
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07964786298378576,0.022566718656148302,-0.022973160973908554,0.037161301249529585,-0.003982290420708358,0.06722942767591332,0.13077366983796862,0.06775930030857652,0.10322143169336588,-0.032404104057859935,0.02477936954767088,0.07386970116533527,0.07845852935889264,0.07369364675456634,-0.013579709634030492,0.04033329636133431,0.06573823449782039,-0.07567465492602185
HALLMARK_COAGULATION,-0.049872390061990235,0.03219128833616008,0.10630623718936898,0.05114877201204188,0.05309307786501741,0.05140773011786895,0.185083668260105,0.1212240292657967,0.07475590668837302,0.023349338972261408,0.18207707022384795,0.1957892946797205,0.19741140256129658,0.1094769858982538,0.13313989224661615,0.03266444118411839,0.06230604756981834,-0.07248251614485415
