,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.13054474700943564,0.09968039962812546,0.09947152921164111,0.12746690607279826,0.012737301200309194,0.05609168931737456,0.08265475210369605,0.0782975881886406,0.04298386013978537,0.036900513184064926,0.048473938836257495,0.16107283436329187,0.10435441554407315,0.02222730513080494,0.04984012376286213,0.12272151837068843
HALLMARK_ALLOGRAFT_REJECTION,0.006951421219235318,0.06384208928427441,-0.02578202420516601,0.0675683810424725,-0.016109520039977794,0.033016945982988884,0.20721591284453042,0.11818080024451069,0.01768050624843768,0.011613760238078715,-0.04039756727204529,0.12456664342489669,0.08577131799087284,-0.002447757587190434,0.030840332023871514,0.08035362679462525
HALLMARK_ANDROGEN_RESPONSE,0.15762966552439484,0.14244672861164487,0.04136019392857494,0.05228285210081041,0.05151627951053195,0.0965868460897074,0.1278540466303472,0.07492010511167167,-0.00864195465799634,0.06843919391449997,0.01849115441293153,0.1354893034329217,0.12084496564315192,-0.006453190269391284,0.030972296645553888,0.02720841976163029
HALLMARK_ANGIOGENESIS,-0.014064485195996996,-0.002278047551662394,0.035909742102413274,0.10174634944823466,0.005133544932866615,0.06466332396135166,0.23133727947259333,-0.043640660188315986,0.011070495418332585,0.027367232687467914,-0.013256551125181282,0.00704726651728736,-0.06907134048094084,0.0410363267046853,-0.032129803066167764,-0.120850207977428
HALLMARK_APICAL_JUNCTION,0.1478351360880968,0.11187537211581759,0.06211105269050305,0.16870706419572937,0.0790476240333131,0.07970997222588787,0.20306810324009764,0.038751305284826884,-0.01868128439635897,0.06573633989911086,0.011850293437904611,0.11837858029673738,0.07816646012229213,0.029103788222564264,0.07622229338812016,0.06656504858918114
HALLMARK_APICAL_SURFACE,0.0504806783408878,0.08151235360600857,0.011176124136554843,0.11896408722178457,0.02068364674726717,0.013555745733656364,-0.08052122004785889,0.08352536469627514,-0.030309911268705986,0.08477778843374806,0.019881333715147765,0.07514855056634258,0.11782779143937198,0.03519987186465819,0.02177146567193993,0.05115409855080196
HALLMARK_APOPTOSIS,0.007457002345856963,0.08941469474484635,0.03887275629300738,-0.08949322501289937,0.06516230920907373,-0.027003383401164625,0.06926937336834092,0.047175953608729726,-0.03928487701471693,-0.058419914489277025,0.048484292792588056,0.022628191143088748,-0.014604039028460957,0.03564637729551794,-0.003068200080696547,0.07321991236167086
HALLMARK_BILE_ACID_METABOLISM,0.10094668736488555,0.013843148732266575,0.008313773880032104,0.12309561815692498,0.011685077699518237,0.10404344269428835,0.17334903784100397,0.004080070060549091,0.01838328478266832,0.044261966973327176,-0.017380662843731735,0.14017534202875734,0.08479536203277994,-0.010549692407313765,0.03799244353454318,0.09514419111216738
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11720451835175362,0.06382525771269489,0.08058347480658172,0.12701250059486704,0.002637235320329298,0.1000002981210196,0.05872888713866563,-0.062268938145066184,0.04887303668075386,0.08124338358851566,0.03819795850786372,0.0995793543925593,0.12044849637244807,0.022057828501859125,0.07744533187346213,0.11245593360793374
HALLMARK_COAGULATION,0.1051594729786226,0.11018615527208177,0.029923304623440932,0.03356546830068895,0.06607996598826216,0.039678017487986834,0.16066120515410082,0.012117027256878962,0.012399000690700409,0.01870693093079929,0.0030300317651895466,0.11346191330703415,0.0862907043834552,0.04539121884033765,-0.018037306336819187,0.03755911512012481
