,UKF248,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.03855431251059949,0.03572980785860756,0.07137768363050045,0.1323700875429933,0.050800107625884376,-0.03543466844528926
HALLMARK_ALLOGRAFT_REJECTION,0.0013870276542129261,0.013696190038878918,0.033687363207798256,0.044132941031553026,0.02165050605458171,-0.008187872469576005
HALLMARK_ANDROGEN_RESPONSE,0.034247123539725324,0.039941259841257494,0.04424821904104125,0.0994304732894488,0.02690702218889959,0.017511653234925244
HALLMARK_ANGIOGENESIS,0.02962402736416957,0.06418620749002558,0.012970894077464086,-0.04745908297183621,-0.012424253838143582,0.10780464903667099
HALLMARK_APICAL_JUNCTION,0.03690515254108497,0.025504335483155782,0.05758265097460247,0.1276644794807972,0.013627035346226795,0.018561174621994754
HALLMARK_APICAL_SURFACE,0.024967292483921683,0.04217939111264497,0.11322714777855103,0.10482711265032822,-0.03830646040702973,0.07910649001187305
HALLMARK_APOPTOSIS,0.04706190423771117,0.06414384730362559,-0.09609793971599392,-0.014596164749771713,0.03970011914843127,-0.016514631776437562
HALLMARK_BILE_ACID_METABOLISM,0.010906512599627403,0.044306511853236016,0.11492916270958038,0.09349835444663336,0.03176459098412784,-0.07022363466237572
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.028811218187533454,0.0051854111596914285,0.10505671408806606,0.10591890947657048,0.020827508249530235,-0.05073500301564241
HALLMARK_COAGULATION,0.027856825321260378,0.04268042893679458,0.037874762751528686,0.060022401947539855,0.03131530139129593,0.049537411394921224
HALLMARK_COMPLEMENT,0.023390523977737252,0.051430957106721985,0.05814255635019167,0.0449971434807701,0.02614437623743069,0.0043313424327748986
HALLMARK_DNA_REPAIR,0.013391866568262202,0.06315879131105138,0.0584188803196722,0.12698071097352467,-0.00016948690638686714,-0.043351930509487206
HALLMARK_E2F_TARGETS,0.007690262379736832,0.054916668739502954,0.0574860401865737,0.07905333943260982,-0.039764479292859,-0.02339129319214447
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.025963534248590298,0.029873724313495227,-0.004985831057481462,-0.02758061552940329,0.03295543416512879,0.0769771494556528
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.041854600963043595,0.029638805131582093,0.055844934887742705,0.08624254691255548,0.02185259710590295,-0.045920888693307745
HALLMARK_ESTROGEN_RESPONSE_LATE,0.058437313940594156,0.018057710230834804,0.08454118535064925,0.09147086677032162,-0.05033106588791306,-0.007597089096910415
