,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08761816456156822,0.06817976282124463,0.16143811276774922,0.0398336456590825,-0.01335876591290958,0.058222688201463486,0.12118462783632256,0.02921826072660575,-0.0001445659395423943,0.1382285578985447,0.028974712876596455,0.16086924091747057,0.009735047133200331,0.06880427369193512,0.1611381153619512,0.16589033565694705,0.17725845351205513,0.12817816521745362,-0.04426587731292416,0.36843699951408937,0.22061992303313965
HALLMARK_ALLOGRAFT_REJECTION,-0.012503369657410994,0.00032593057895588247,-0.017371768347561517,0.02878836696988672,-0.016327182391465626,0.11667813323595971,0.18406357177299665,-0.01841310451408661,-0.05286266189858568,0.10527655863193021,0.03782061019925352,0.03741607176203627,0.09083175572229105,0.01992989062936203,0.11886240240349422,0.069690994606146,0.1307786877673895,0.04190328957222376,0.06837972648480105,0.17675800504442896,-0.04853336232547824
HALLMARK_ANDROGEN_RESPONSE,0.12397910446263315,0.06286494772059971,-0.009189140272150757,0.06226518011535531,-0.011806110589322679,0.10828290849671994,0.15871319035349843,-0.041230810059620815,-0.07386219277551545,0.06350723957376045,0.08696599954313375,0.09665644021957433,-0.039224481618680675,0.0774590986846092,0.12282080505325078,0.16629094013402324,0.21159062734091402,0.031385644824366885,0.0989478024985187,0.28373422620878314,0.26848092978882016
HALLMARK_ANGIOGENESIS,0.1121841125119004,0.03486453485591473,0.10296718104471962,0.0009916259286661656,0.023821773439888134,0.16098350710406015,0.230786934609034,0.0702691669511467,0.031051024333346736,-0.043258213259127036,0.07605984220305277,0.04783021390866495,0.06203978317357016,-0.042582786757733256,-0.06260279655069223,0.034485891753083295,-0.13133908039995043,0.07747748588063791,0.16489124394988774,-0.14662864377870696,0.28385533902058446
HALLMARK_APICAL_JUNCTION,0.09676344290207085,0.057835070807665166,0.15209011948684004,0.010576263565245323,0.01652734108030105,0.14212755284527034,0.19460440639798138,0.11340366293858638,0.002897361098495851,0.1536203060995228,0.1351949745804865,0.07901870386454266,-0.01134719501127865,0.055242077507813625,0.1521667507732808,0.2027651299431985,0.18937929439448306,0.09785104385435611,0.17387864072901685,0.3341346496764215,0.2528457007814375
HALLMARK_APICAL_SURFACE,0.011743734322033517,0.04379227171197435,0.08228485139759743,0.01919753465811462,0.003394110501089499,-0.03083922232277293,-0.034121751370856046,-0.08263688242859933,0.01835491918946083,0.15913816445068696,0.11151608098097736,0.11468959343778692,-0.012520038640806098,0.10019520125411814,0.18010378167570917,0.19066494962654523,0.15617837465981316,0.03225959531100064,0.03515305578964368,0.2527321403930259,0.10435223888390902
HALLMARK_APOPTOSIS,0.03617882476159422,0.08826345405029921,-0.033986465741734785,0.04357748870673997,0.0015217769291623227,-0.005772238426181817,0.0672412597003575,-0.006111611924619682,0.03803200092875562,-0.0662706415719472,-0.038641873345176665,-0.010777956245849611,0.09272609525900355,0.10379800264775114,0.11432628268366721,-0.005792481806039415,-0.07459487344515954,0.027995867674578696,-0.05948544962925155,0.23678879517685333,-0.010009911323272764
HALLMARK_BILE_ACID_METABOLISM,0.12680669931178884,0.016875897099926724,0.12707745888778896,0.04760534330076867,0.014651586764085149,0.08491096110011559,0.19661267477196331,0.07855379584316162,0.014023904572550335,0.04174753015518137,0.07991524091638297,0.05388711878577432,0.015444730912583025,0.028452676667239593,0.08357824635726606,0.14487005522056906,0.22620935636365685,0.012006213863024752,-0.020123502503879283,0.34403145255474304,0.2818048606897187
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11732315549679291,0.05666621445283885,0.15459523737270262,0.012979837531553516,-0.023758410924131192,0.1473996391995908,0.11286709728694112,0.12603539506407746,0.021371436746628357,0.1296386608336043,0.1343296589715074,0.12633028038562202,0.0007991957380981057,0.09366748837245668,0.1878127186347528,0.19398760318956054,0.20756449993641043,0.04560876375727812,0.005921185786357372,0.4377216008502273,0.3123020813340218
HALLMARK_COAGULATION,0.07972007296065522,0.09206619548445881,0.10519564390891152,0.04826786247008362,-0.028003679880738444,0.11168391597713746,0.15789878513994596,0.06725505956114794,-0.04391878089831833,0.1404501669521922,0.09795235118531749,0.015876579505397215,-0.00043623157341930534,0.04966859501632333,0.22117081180219456,0.1973105296036745,0.11879032012278481,0.08652599762203216,-0.10594433045082,0.221621242049117,0.16992599778821968
HALLMARK_COMPLEMENT,0.021945274091907434,0.09819734415358393,0.09790670566409174,0.025165268385263232,-0.009381865440247964,0.037030851792504545,0.2210575436650808,0.06262801051774955,-0.014304970423303445,0.10423623172571436,0.05384187376476555,0.12192135100593171,0.10673616942998713,0.07096849415760377,0.13332612517644699,0.2035874235462505,0.1432816540865788,0.13531841230645078,-0.010340723315696446,0.40965908669379647,0.15984896035999582
HALLMARK_DNA_REPAIR,0.10917891287136856,0.07390524959064732,0.15142685786209992,0.04925411583345287,0.02557872426400401,0.12774484408087877,0.18864171926609277,0.015576739177097636,0.01650004713726345,0.14782602013786952,0.11727341153887873,0.13565213859439892,0.003039476112898467,0.10644624092224232,0.2217517296735476,0.1982133579370081,0.2484951838050248,0.10238928208290418,0.14788401769394247,0.422791430094509,0.3704424632152726
HALLMARK_E2F_TARGETS,0.09362112102399404,0.054042810702765044,0.16016773534204526,-0.00011615287357298661,0.02943568029650122,0.15703478657818787,0.16827429483961645,0.09847898882612828,0.029572076248754523,0.13848504578010715,0.09859254153047382,0.15533151801865736,-0.01301477465509243,0.08614557527682035,0.11876734852751818,0.25860141793590596,0.17147110798952941,0.1593366140487916,0.23026100113801043,0.33776721393295045,0.3523967200417733
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1043317283235024,0.06987177649648973,-0.04820598106752555,0.054975034345054234,0.004012250963517682,0.14037627255078666,0.19459029661216878,0.10039317105303047,-0.016913523398899285,0.04329394358839854,0.11504318191145899,0.05312814086552077,-0.0055216148704681604,0.013075353203857108,0.17608723909817806,0.07091101523068782,-0.011042482250913806,0.14097977061105962,0.13625895703624566,0.14320815673689127,0.26170167335921946
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06093138969341322,0.046781575469916285,0.07606113193430981,0.03867853012323996,-0.050344949312733034,-0.035287311734579455,0.14505515804091362,0.009808165251732169,0.009124779034926499,-0.08320974196308946,-0.03875352393320984,0.0871900509367703,-0.0527369766679286,0.10842600249619004,0.1899967161188466,0.21095565575721528,0.14725330493088293,0.10368719625960965,0.020699549476506072,0.31446809599940584,0.2806419961408725
HALLMARK_ESTROGEN_RESPONSE_LATE,0.1089426480365279,0.11951244165129295,0.13610110428676828,0.022657381584673404,0.02276836129089894,0.03940610158656794,-0.0047791669228492714,-0.09598890276022559,0.0010045983243525862,0.12759328037064727,0.10635088809339764,0.06766493920833348,-0.009648023322577724,0.036787924558013135,0.04468733114455173,0.20772484002199468,0.21694407836681506,0.0799965352147517,0.1260473482067907,0.37071225517505485,0.10470430638144937
HALLMARK_FATTY_ACID_METABOLISM,0.04335823779483415,-0.006996184078441707,-0.04538856418826091,0.018701829527862753,0.006834739484671375,-0.03785051862051757,0.11586901933055603,0.03255392944156559,0.056110786903233255,-0.04872894778278998,-0.031472686192710084,0.10064694240333437,0.07492315681915715,0.11847647428037697,0.13694880750247093,0.062428531679072426,0.09293496247387603,0.03313891332317876,0.06285242258590527,0.2786521667662379,0.16989701887806657
HALLMARK_G2M_CHECKPOINT,0.029934048995104275,0.08315852941552326,0.14450599660968882,0.02766795087028818,-0.04226904242563631,0.16060292016196664,0.1596043782438471,0.07660349593213273,-0.0151988485339805,0.09708289670441353,0.09031692973653223,0.09030885592502794,0.03259758665347445,0.0586176008160095,0.1664871063126662,0.22110778323382815,0.1170386056409618,0.08477353748550105,0.2294207821438953,0.3954194823988174,0.3474695328259512
HALLMARK_GLYCOLYSIS,0.08361181437389913,0.05953523675372708,0.12713225426919653,-0.006103143625228515,0.08187170252421096,0.02279507322642095,0.1886954588704352,0.0907532546119142,-0.0019413521219173106,0.026939649807984346,0.06841111499543548,0.14591805305126837,-0.03559971387037721,0.12968399593601923,0.17562290609558479,0.2452805634360792,0.2164696907225097,0.06058594458202652,0.21621681205663779,0.43549032517805275,0.265554215128059
HALLMARK_HEDGEHOG_SIGNALING,0.00230993192725431,0.025239742179192157,0.16951300847120512,0.03601330097223629,0.006630024003259804,-0.15350422960253735,-0.09252078228094382,-0.05347275542566296,0.07228231247767397,0.056318139684017415,-0.026639227711181736,0.02417563034878797,-0.02037614493105669,0.09936584707144769,0.12578771265129018,0.19947880730647355,0.15605550271421267,0.02821917890944686,0.1661689983344283,0.36097186950903726,-0.05215248949653104
HALLMARK_HEME_METABOLISM,0.10790584213507601,0.0774038708068958,0.16773206749503958,0.04135011848567706,0.0005361671938272294,0.0664216784270507,0.16001141121169107,-0.007106341485565314,0.04594390371040318,0.10648755686483405,0.10590028663132119,0.08384573038518715,0.06391104232869099,0.06149651706105627,0.15315385069487863,0.18304811539655824,0.20694469885611017,0.11985014908652329,0.04078449087427625,0.3861489269843517,0.13447081972335623
HALLMARK_HYPOXIA,-0.054894783184665764,-0.025127706710235193,-0.11223915545500895,0.01933624642147881,0.020734407175891294,0.01965970634712996,-0.05571394183860226,0.03131024691730655,-0.015879853040703454,-0.14001692442180114,0.06857140112899082,0.08859306513185622,0.051746815936309205,0.003414083571087517,0.14121851104482036,-0.028606356964515856,-0.0038416272742469153,0.14052252395134734,0.05438205571550773,0.15880371630230988,0.2581583776589373
HALLMARK_IL2_STAT5_SIGNALING,0.06640103417612163,0.08550000723813118,0.16646891519874066,0.02601278827562546,-0.012788067890915479,0.056616890968470494,0.21687697341164677,0.01052191511806019,0.01753640633458907,0.01868673017661626,0.04383563075286577,0.07939144044995036,0.10667360340704965,0.09991580571263906,0.1559959454171873,0.22735062600129352,0.23261003338409555,0.03948990627597789,0.11160775980657042,0.3776984224021907,0.3069695209907846
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.131021095419063,0.06749292473229557,0.1307771822967953,0.03739985158428556,-0.006904907790630751,0.146175332584761,0.1923731559556297,0.05176300593549959,-0.058487475187008885,-0.011257462606272898,0.10599914436469061,0.07724955968448698,0.06409852848887368,0.031692797433226366,0.18486172317167732,0.22526933066073815,0.14495247941236547,0.07589003789128528,0.24923935041935064,0.36457600294604375,0.32544419631374133
HALLMARK_INFLAMMATORY_RESPONSE,0.07137163979568022,0.07370378235461894,0.02971170785786941,-0.00478930260620057,0.015571958769022518,-0.03991721826140899,0.1642808382605471,0.07951909867115603,0.04828003346258342,-0.021664926849240793,0.06397014444623875,0.09442902020614252,0.04213351031090763,0.07323550972635601,0.07286106699785651,0.09112464574100472,0.031957459902788816,0.052473499424658676,-0.029850897173880446,0.1765784942490158,0.19462045140729264
