,MGH258,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,UKF296,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.018468702547903972,-0.002716425868134111,0.11366122391233997,0.16518589170352344,-0.006285219232102472,-0.030063271172828993,0.1753322874699754,-0.0027922069944070335,0.033763669391817665,0.046588816313781006,0.06031443406145078,0.12188378003259695,0.12208474104811361,0.10323491789864346,0.10745983704776373,0.21428062160333983,0.10775802093969761
HALLMARK_ALLOGRAFT_REJECTION,-0.07799605939288384,0.038353543663522026,0.10901467112798428,0.11180762096447773,-0.008022264242556603,0.05656090497265979,0.2302669019599091,0.05460919968960688,0.09211441797998261,0.014031503502096846,0.15236812414182663,0.06357662215166256,0.04463876908001137,0.09014367240213987,0.09845106914985544,0.28367165809411077,0.12029260573788832
HALLMARK_ANDROGEN_RESPONSE,0.03873337658342678,0.02561272624792709,0.1145103553501463,0.09578387683001825,-0.04123050295201206,0.000872778202045756,0.13459613986016852,0.03424957382932202,0.06937921811520696,0.07404791395857038,0.06550844785057801,0.13605072946857574,0.10487022018677611,0.04068886518206768,0.11088896343088389,0.2882888784652089,0.13607249532089466
HALLMARK_ANGIOGENESIS,-0.06346980110804024,0.009416321369028351,-0.009517663186458409,0.12924322913344122,-0.004127953052326076,-0.006257917630819741,0.21923168290090636,-0.035104122238292894,0.0038391678641982205,-0.134698082105238,0.025287056540546367,0.04021419824513521,-0.04132421353584646,0.11023427387508256,0.004159509041874453,-0.010193435419308292,0.049235283818198264
HALLMARK_APICAL_JUNCTION,0.08303203646146395,0.09525242548235119,0.174143773325511,0.15824838637136457,-0.012340561017111864,0.02782091233874354,0.20583539636057255,0.030044868754084145,0.08794495617175849,0.13798784923027038,0.08963628621829232,0.12633606853192236,0.12516974003993403,0.12401317422424546,0.1318094644461199,0.31653468708098603,0.15116393292002142
HALLMARK_APICAL_SURFACE,0.02401280673115331,0.021164341536238054,0.05343596337079665,0.09739039902135503,0.040530600541620866,-0.05376140160236045,-0.0821022360077014,-0.042944521766489226,0.021809368366595448,0.06020812858116177,0.050303023433226304,0.05050272017634317,0.07632185862206016,0.027692090077561207,0.004227114827095857,0.2599221621900133,0.032311642594126236
HALLMARK_APOPTOSIS,0.03891242779037111,0.09148942428506987,0.0432735378375781,-0.11995984642807624,-0.061426854075044744,0.04176630509376511,0.07285816038285872,0.03914988771889363,-0.0005876912424549844,0.07343689785373994,0.01665628575175286,-0.04269278036825518,0.030915961352594147,0.06721729944779367,0.10613211361681955,0.151810350745384,0.1293897695343873
HALLMARK_BILE_ACID_METABOLISM,0.025575578327450405,0.06536392598064555,-0.006242431559877228,0.10816893651312555,-0.011435260760803829,0.014956710165346204,0.15114655771770055,0.05449735505273324,-0.062347425127302965,0.04183563363732529,0.0437531351631823,0.12655445058977616,0.018838135087586336,0.03860697024674545,0.07710900381455615,0.10901809927727356,0.06795372510085962
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09349095626187365,0.02763786557816423,-0.008241351526679423,0.05170345524202977,-0.0843331496216101,-0.024508700124032997,0.0515206175640293,0.041909027001529375,0.011659793917483488,0.03994608669669613,-0.03083068957119494,0.08941275503964413,0.10488310264068233,0.025191458156613958,0.0008580330347591986,0.12370356481620637,0.09645274790005479
HALLMARK_COAGULATION,-0.012940193539939577,0.0852981922278461,0.1559312291929364,0.07472082150842112,0.013660502715667105,0.06414608961645513,0.21215323477841813,0.046961086012335604,0.010317225917224055,0.16152864278435788,0.11040996453613398,0.11569387894808458,0.15007933622393124,0.16920495455707926,0.12541802583437475,0.3075313910445807,0.1482041764715891
HALLMARK_COMPLEMENT,-0.033532302613963706,-0.012155215789815663,0.046058051559688576,0.10985714981726691,0.026485518069505994,-0.0181614691633061,0.2143423478116463,0.02289968319319274,-0.029400787263590872,-0.1153180146617925,0.15670050862857574,0.04793989706861662,0.09097901523504165,0.15021645352743068,0.07207469798062806,0.14611946461991485,0.06861467354138837
HALLMARK_DNA_REPAIR,0.05704510633169632,0.013906470197900167,0.10459921298774949,0.12339783591031891,-0.07985757491635043,0.006659274269412467,0.17204982352888157,-0.014550918987685383,0.05644138233450356,0.07671226015246625,0.09929975367359967,0.12286418347437739,0.102084626425099,0.12279958587047876,0.08818934279363162,0.17169259122399602,0.10403704234280527
HALLMARK_E2F_TARGETS,0.07132807600820452,0.021049991925782746,0.09717333428509235,0.16555340380792122,-0.00034620889220699527,0.018562387508045765,0.15906171971870856,-0.023080218419801218,0.030193447798093777,0.06124300738338892,0.055570177388513844,0.05835504508171178,0.04548600400131324,0.06666269694453951,0.038648276298484885,0.13895558141693487,0.12209578033017196
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05554612663941255,0.06457096822500946,0.17438475468393239,-0.04891192903641978,0.049991671702716775,0.0839566576641407,0.21832680590823206,0.06759344998633561,0.1226335251562311,0.1399531650105967,0.1257499873766122,0.03905327645773258,0.051911226990996664,0.1577527043310791,0.13133325089278994,0.2866002711178268,0.1491622419152391
