,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,-0.04315664817425627,-0.05812153212851761,0.010538996368642617,0.03955467867173381,-0.020057379743747467,-0.039602541321549396,0.008495144169579371,0.12600947191315795,-0.03744236679124981,0.037004240852165055,-0.049209878188419674,-0.0025480058986584015,0.04328153014646053,0.027240132449912385,-0.09243356306927095,0.02848235968658764,-0.05695721711741557,-0.00694853629495155,0.12289726280188273,0.014748024481589744
HALLMARK_ALLOGRAFT_REJECTION,0.04174414077508055,0.08874514936492034,-0.017233718385233496,0.04510617509841335,0.03699929501819782,-0.07550336694149415,0.05483848228635673,0.1433905243879888,-0.036272388279256794,-0.05384267547207576,0.0813194302664318,-0.037434191404348574,-0.013134907592904558,0.07915371512552812,-0.026651282550371462,0.0034200877267742506,-0.07520114707097782,0.05671491892951992,0.04425886040868123,0.021441543566610995
HALLMARK_ANDROGEN_RESPONSE,0.005577507592313302,-0.028686162531762927,-0.03598591598811006,0.016477195004702246,0.08053610905428447,0.08857108473024308,0.04753034535407729,0.16862961977169905,0.007683700609984432,-0.04047921322656959,0.10794945158078771,-0.003974305321712385,0.016775610211295963,0.11325621580120851,-0.08471497160523887,0.0010550385984820338,0.040265516362752246,0.01820688432621672,0.040989399377212105,-0.023829411326554896
HALLMARK_ANGIOGENESIS,0.07393465653379097,-0.03875640466971025,-0.03756503400098514,0.06992668832160084,-0.08059183063274271,0.11478401502885088,0.1164105908351223,0.10521172405210077,0.16208050544835675,-0.004861888771594834,0.07953450537115446,0.003053513169337383,-0.01365689079511998,-0.04190780560986816,0.04717880138229047,0.07955144070369692,-0.04199163925132834,0.010157004054887559,0.002225159607809636,0.06125476749417999
HALLMARK_APICAL_JUNCTION,0.031170998227119526,-0.05546014548214081,-0.00589151202617782,0.046630998364011196,-0.010061104595115727,-0.07421612622919734,0.09470457765139716,0.12952741253899433,0.09727528701851926,0.03295297354150592,0.07368596107975033,-0.06406098762632127,0.010618506569070403,0.07378251314411227,-0.05206982865342314,0.05711880249126861,-0.01936217831338102,0.04406447639310282,0.11402846345587692,0.025865654871600637
HALLMARK_APICAL_SURFACE,-0.03464497854156972,-0.05851441210329911,-0.00336815546129372,-0.027136386672387484,0.023426134599480633,-0.12293841934325245,0.0016377123255902095,-0.07350633735934702,-0.07980477814595323,-0.0006847461865159204,-0.04198890794671315,0.020236683798594824,-0.016609456569490248,0.08896933072518161,-0.18000332894605497,0.07887259501664903,0.06259103874406514,-0.033763865954856954,0.08474339823538118,0.03743355248477308
HALLMARK_APOPTOSIS,-0.030080085804056127,-0.02726235919262519,0.024440445682716312,0.0028228141289053325,0.007806720609659744,0.06882003511158491,-0.08218707905479392,0.011216232501089989,0.0646619832670019,0.05552132744617205,0.09580426069436435,-0.046550439413041086,0.04816849740621113,0.000430848707075607,0.019835199313156072,-0.016643538771076466,0.003164830002767446,-0.024279393440044286,-0.020219602554635722,0.03462221570301668
HALLMARK_BILE_ACID_METABOLISM,-0.03498666460203785,-0.06258544630353817,0.020886056243938016,0.12008866884999005,-0.04563320792296968,-0.036457574320088046,0.0989221860285561,0.12253361055221583,0.06088623023514268,0.06596591223689667,0.03546041109837513,-0.018559883853422426,0.026212760975690343,0.04428753794364745,-0.10275682663348955,0.09382375417751225,-0.010902728315995706,0.014819343375066803,0.08937384881640999,0.040956090995984205
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.016993946533364657,-0.06427552626763638,0.05393083215365852,0.0369601236521446,-0.03419215965131389,-0.026289359076821086,0.07109647720504211,0.13867398580020757,0.13910713655165566,0.003854903093856406,0.15350534559434753,-0.020554325696699315,-0.07532814027070364,0.021838397882955753,-0.15556023838808009,0.05013194985675324,0.030456026088441373,0.025091280103189686,0.05109891660304888,0.0676621003464926
HALLMARK_COAGULATION,0.03871844292862371,-0.10673963771616318,-0.02892900184669618,0.013512877606377613,-0.009994454182015456,-0.11685305457763025,0.012718053344802848,0.1490616987774866,-4.742343940332976e-05,-0.014454367066971641,0.14909512017209,-0.052841852895317815,0.03623758591340817,0.04090624633721009,0.05773761558840577,0.0066741362561458205,-0.01647571312559921,0.06098336263303299,0.055043651084162405,0.04183455503575521
