,UKF259,UKF266,UKF275,UKF296,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.01940914328082172,0.1009892359701831,0.10573627557054649,0.024853688801462485,0.0548708784008358,0.23423794049384328,-0.061845194878349004,0.014048869625548023,0.2701455305847112,0.15202335362559136
HALLMARK_ALLOGRAFT_REJECTION,-0.019151252104752627,0.10473196972039524,0.11240647691993798,-0.01037593371234039,0.01722131966624273,0.118355021819496,-0.02988050130388055,0.07050953531409446,0.14392713077654198,-0.05556551045518112
HALLMARK_ANDROGEN_RESPONSE,-0.018656548728081528,0.16702146475663937,0.0637646282207377,-0.0016744050059385313,-0.017990790957710726,0.07421184848856123,-0.009954786483565854,-0.024834097753170945,0.17725665993398884,0.1305847475455984
HALLMARK_ANGIOGENESIS,0.0763185041943527,0.15201095926834207,-0.026984284371906916,0.042350201708905556,-0.03151969452560238,0.16438451127522635,0.009867589473637282,0.027734782829146185,-0.1778520209976854,0.07021847656456405
HALLMARK_APICAL_JUNCTION,0.008986870253243724,0.1824253716973705,0.05249463337999355,-0.0029992436342262795,0.04033328425818584,0.20758733376007907,0.0016272431198037717,0.041500311514643125,0.2513284480306381,0.1525328073414655
HALLMARK_APICAL_SURFACE,-0.039914452583640965,0.039238378905370304,0.05732948347881092,0.02375787300105326,0.09880033773262091,0.1112063834461585,-0.0013023992896126144,0.017191604750813137,0.195733222099272,0.07753606143004974
HALLMARK_APOPTOSIS,-0.007743883648078874,-0.04765108549810132,-0.0036191150046199607,0.02388930399044291,0.012493969572877073,0.07971941622992008,-0.012494503941860231,0.016885957237592203,0.18855784798569042,-0.015777930799889435
HALLMARK_BILE_ACID_METABOLISM,0.01163031804977447,0.09067270958904113,0.013368795753060034,-0.027043193737387325,0.054859068203870744,0.07841454076437337,-0.07331653628680723,0.06634781694211296,0.28056323171500114,0.2533931123801442
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0031752829632889783,0.14650129810232942,-0.015448300864768555,0.02767129123679483,0.04800258862373391,0.12258621584066796,-0.037931330188647173,0.07372951288155943,0.31821838811317826,0.2504269030987847
HALLMARK_COAGULATION,-0.019942717665701826,0.09166951087563775,0.07817775276816244,0.018551633871106917,0.04861652031490454,0.14499329012541076,-0.026772669442218244,0.06330688521993154,0.1680418001354544,0.13338837005686238
HALLMARK_COMPLEMENT,0.004574702908647596,0.09601083376305497,0.0397207905268676,0.018260974948896863,0.0829704408353902,0.23766660144997398,-0.05297325240515875,-0.011561093457184916,0.26529803865047685,0.1608311668919513
HALLMARK_DNA_REPAIR,0.021568711980622234,0.1699591686232784,0.08153536489285786,0.037438282928596286,0.03736844399160101,0.23864422946394137,-0.014058129558478764,0.000999761625155127,0.31037550870618824,0.2547066175208545
HALLMARK_E2F_TARGETS,-0.005074636452044907,0.17105993256081561,0.05694098529893184,0.03450452585300798,-0.000680412789784358,0.13697410456799688,-0.005737489111087534,-0.02304565638407965,0.3108715591450238,0.21630675238272257
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03098286792365202,0.16837845675650953,-0.0066151246257196,0.03819449320036638,-0.02471848269624177,0.2143893728076605,0.015053343962547778,0.02488749114639665,0.06617709349837371,0.13742927882066008
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02772890397288517,0.03947468351865568,0.07236312489451281,0.0726956342085947,0.03198230522744343,0.20684139757586556,-0.019546702112828118,0.050961620794238396,0.21580774784770462,0.17463324871315303
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02447991613352301,0.06815715866457991,0.03802234748516233,-0.032117865523473614,0.03873444983884804,0.1397473333507097,-0.0452086040492982,0.001206690686900978,0.27457073282948635,0.18282040797077442
