,MGH258,UKF255
BMP1,0.012990924558399092,0.007404448352111318
NDP,-0.001253222462975547,0.06351612153395729
TNFSF18,-0.020634594273959053,
RTN4,-0.09563397442185151,0.01853304350597029
HEBP1,0.032037992369980235,0.0435708558789986
WNT7B,-0.01817843126189318,-0.046102286915860796
PTMA,0.0864501056080831,0.14770812509475972
FASLG,-0.01817843640088913,
CEACAM1,0.04890592864701611,
PDAP1,0.02540505779175555,0.03995232649948541
QDPR,-0.10050035786828708,0.03795834155789857
POMC,0.04092699916114647,
WNT5A,0.034284942867368065,0.06533754855229451
CXCL8,,-0.07234712037489804
GRN,-0.1349276313199969,-0.055404590112799385
MIA,0.21248139079354256,-0.042478241072679564
COL4A4,-0.021052844382906426,-0.046751418405073845
TAC1,0.06004102926585689,0.049528067287115694
RARRES2,0.136686767739746,0.01598754751300121
FGF7,-0.006795743673542533,0.050256823283918894
HBEGF,0.0651674307907116,-0.010675842729678968
CSF3,,-0.03272421574210119
PI3,,-0.048358505625135176
PCSK1N,0.10014381766658623,0.06634472734871669
SFRP1,-0.0264500697563217,
CXCL13,,-0.0019429656491823958
MICA,-0.021611910165476554,0.016423047868752608
TG,-0.021052839638566887,
ADA,0.04338955142151338,0.053122493164703126
LAMC3,0.07640832069674527,0.047189415794166543
HMGB1,0.012284551418404203,0.14489182145799162
ITGB3BP,0.07983854284381772,0.02603052232258193
RELN,-0.01745336221646319,0.021208588032421195
IL15,0.05909348552665035,
BSG,0.08516169103882598,0.07491586885576859
ADAMTS3,-0.01581496398926026,
CD34,0.03336921817948024,-0.0040299739318068
PLAT,0.05086852516502591,0.10635087104097579
CKLF,-0.032178682189547725,-0.0051259397838196155
CD24,-0.017412996554230654,0.029356681262826863
HSP90AA1,-0.034316827591889136,-0.040130644656172366
BMP4,-0.021666428342189566,-0.03075934389706169
SCGB3A1,,0.05575957300145282
IGFBP4,0.06017074107748163,0.06446609813398764
LEFTY2,0.06716662395715725,-0.015794127012333153
ANGPTL2,-0.008437279140942739,0.08858366515373207
LRIG2,0.002287832022209526,-0.02044691333333693
ICOSLG,-0.05050361838055734,-0.05274450332567454
WIF1,,-0.038863516231198686
NPPC,0.029751632145936034,0.11864437161092022
LYZ,-0.04728427863589572,-0.06281561852421892
EREG,,0.050040418190166476
SPTAN1,0.11209933245051222,0.05470734535240251
LIPC,-0.026953936884333705,
COL8A1,0.01787157530024113,-0.028040000759456372
GSTM2,0.010477308152014204,0.08449581121833719
SPX,-0.05396910921410382,
MFGE8,0.03320567239041007,-0.0002729499648454873
TGFA,-0.050489908415409325,-0.05797976988310653
SLIT2,-0.021666424875236113,0.07382914404477046
PLTP,0.06393198631291508,0.06295462640402844
APOD,-0.10850130763403673,0.10863124659780182
B2M,0.04283036148491972,-0.005887503010708614
OMG,-0.049701722919088004,0.05125039673076476
CXCL3,-0.016953918532962152,-0.01792256635023705
CXCL10,-0.05878083997110181,
RSPO3,,0.03566913703378816
CORT,0.024642561326534217,0.05564265334403306
NCAN,-0.07766849284367933,0.08922132608938836
PRG4,,0.10079680826794551
TGM2,-0.045263530862384334,-0.06855051160464616
VEGFC,-0.021052845399551032,-0.0486581334294397
WNT6,,-0.018053929848235898
NRG4,,-0.02452855956820399
COL9A1,-0.021519371864192855,0.04627089666904224
GDF11,-0.028302885121012526,0.09345291004946464
SORBS1,-0.021809406413483643,0.019859004839634993
DLL1,-0.012570098863439553,0.036053186854770325
TLN1,-0.0077080410198765836,0.06082446628070645
COL2A1,-0.019774004631397953,
PON2,0.023673661381579336,0.03554567057275399
ICAM5,,-0.034978952993046444
HPX,-0.022460938093929145,-0.032724225365892916
HP,-0.039236026194489224,0.09175484936606353
CXCL2,-0.003695640733721042,-0.02344592654457754
NPPB,,-0.06395641119090952
CCK,0.013859117970667263,0.012001644842836005
SEMA6A,-0.024324238359722618,0.08775511558281988
IRAK4,-0.013137967594901778,0.008061859250577869
GSTP1,0.06520618259040716,0.005524522866971347
VCAM1,-0.009890069784734983,-0.012739446341265346
NXPH3,-0.024776691831567554,0.03787936425211383
MTMR4,-0.0390411627162408,0.07738949068187581
IL10,-0.021867495950040138,-0.0341487852123459
SEMA4D,-0.05648304169227805,0.09981865114296891
TRH,-0.01933055200304032,-0.02527365446590704
SEMA6D,0.01535230018230823,0.10178950823254228
CEL,,-0.008757651759873804
PDCD1LG2,0.018104261667620913,-0.03414876751674887
SPINT1,-0.029974056554146873,0.01527114428381781
CTHRC1,0.04738423138363751,-0.029694673073419813
PODXL,-0.029108142120015418,0.009640270424942306
JAM3,-0.009362981973394136,0.045366867968531274
TGFB2,-0.051114514636586,-0.020085328599292164
COL18A1,0.021923513457127595,0.06465159927261314
NODAL,-0.03058192635259214,
INHBB,-0.023377482437680126,-0.032872864219669506
ARF4,0.044160135976547825,-0.09240838614812681
CXCL14,-0.03839854666197961,0.012713279989212194
LIF,-0.026109542789703236,-0.04817643495452102
IL17B,,-0.02527365446590704
MMP1,,-0.026530286775169932
MATN1,,0.015195671693429783
ADAM28,-0.07203319730444196,0.06705545143553525
TCN2,-0.01494172789456902,-0.06303865614206985
CUBN,-0.02692690566688894,0.00046925734685017526
TIMP3,0.039930995721119016,-0.03319633351205971
PIGF,0.01910119847129802,0.031200326463325826
BDNF,,0.031771688615530196
CCL5,-0.07701352037307775,
GAD1,0.060749974294665034,0.09124495819884909
COL14A1,-0.024963024059783505,0.02998557433925531
HLA-A,0.061438135218516335,-0.060687123969534504
CD5L,-0.03695920113004591,
FGF18,,-0.025273626242523353
ADM,0.049988041495140634,-0.08645318602212841
GNAI2,-0.02948668300695426,-0.003559430267896467
COL11A1,-0.02434543115621898,0.10831922279523465
NUCB2,-0.023338232844644376,0.00616184300108339
CXCL1,,-0.024903698485143413
VCAN,0.07049118462242752,0.08766027868888292
PTPN6,-0.0438309810319937,0.02774699058711289
PTGS2,-0.0189203587783876,-0.05309603553586727
XCL1,-0.018877533193756884,
CD58,0.04207065476155696,0.005715905933588497
TNFSF14,-0.030880604416271173,-0.05039908344048761
CNTN4,,-0.02905477231223297
MFNG,-0.04157389423771271,-0.045185908329630674
ICAM1,-0.07899288479724222,-0.042759943417557726
PROS1,-0.01186597339613293,-0.05878640114243475
CLCF1,0.015584487460902715,-0.004458889837382028
PSAP,-0.16023900251297782,-0.0466762642592797
EFEMP1,-0.03154567120442738,-0.05318977506811333
C1QTNF1,0.10389023484179416,-0.03685984927671328
ALB,-0.02841968459149927,
EFNA3,-0.029077803680340474,0.04828031465539904
DRAXIN,0.022803334454392192,-0.08654687157835511
NPTX2,0.013419482804243849,0.0655598330089539
FGF11,0.10471369617447725,-0.017505503686868516
CD59,-0.05678020856859055,-0.05655927165864777
COL9A2,0.07328816850965077,0.052664251150956104
DLL3,-0.08249024002734368,0.04722225331180635
LIN7C,0.022094896448344795,0.030219808091672754
GDF7,-0.01955343606732023,
PSPN,0.033308948202870094,-0.04070380654512562
ANGPT1,-0.010800266662656266,-0.029694671323588627
PNOC,0.040950700336344265,0.08673342619982684
L1CAM,0.08241173498500029,0.04270981343979073
APOA1,-0.028557772508963516,-0.0422934043262714
PSEN1,-0.0002032873955301527,-0.03770641750978307
CALM2,0.0016023581554707718,0.056540618355779775
CLEC2B,-0.06510002381234734,-0.09294115528521972
NTNG1,0.011074535423596743,
LRIG1,-0.0009041750799524833,0.02834553752987768
CPAMD8,-0.017205345652193508,
GHRL,-0.027449892083013135,
NPY,-0.025240913564641563,0.069963880804325
MMP2,0.046095481287971224,0.13453013559095472
ALKAL2,-0.025765146692745492,
CSF1,0.015434421690839237,0.017288839247459768
SEMA4C,0.00572822776624248,0.049512485250217134
ICAM2,-0.026607235500808662,0.04123375733524465
SYTL3,-0.047016996148648904,-0.005175336807926184
IL1A,-0.019992335128410095,-0.04160531025680596
PGF,0.10384143485362737,-0.06671390357965339
LGALS8,-0.004331298553185073,0.0009956860180432437
DKK3,-0.014725316570421731,0.016881103984569133
COL16A1,0.09916241960419564,0.09906540758924118
TPH1,-0.03205265886568526,0.02561261363162771
TNC,0.0025768434330809224,-0.10264817416363328
TNFSF9,-0.01720533748625653,0.016032116289347226
CNTN2,-0.109937650352184,0.07793609527463981
LUM,0.00861848416638987,-0.024238612567438776
IZUMO1,0.06995526433879701,
APOC1,-0.1768394938902843,0.055872176001078876
PKM,-0.08009298047858822,-0.0602773062676586
GNAS,0.09577676875783749,-0.009774927649856924
BMP8B,-0.00380820111692674,0.013397221499831708
LIPH,,0.036956243604525596
PTPN11,0.035411926963727816,0.08635162032928309
ADAM12,-0.029897740717740148,-0.01625157207630764
EDN3,0.034910688788467766,-0.029376301675319936
CCL2,-0.08702615128734593,-0.027928513557929358
DSCAM,0.015650037506082085,0.12820299896647608
ANG,0.0014017314393464323,-0.08004644841182319
FBLN2,0.06071585535755758,0.04710148374826506
VTN,,-0.02905477717976103
VEGFA,0.09748759980333827,-0.04444828770733767
SERPINA1,-0.06578329002641277,-0.01395866352662254
VWF,0.08208011791284893,0.03160585988694274
GDNF,,0.017966536219585605
VASP,0.05181904276491859,-0.020478465174427026
ADAM15,0.04590867931177118,0.005604222727658521
WNT2,,-0.03250906115990333
CALCB,,0.0038332433976179074
OLFM2,-0.03670739932601544,0.05962677705621197
MFAP2,-0.03549815965352216,
HLA-C,0.08452863000561661,-0.009547358322927652
THBS1,-0.03734570687535374,-0.06446798727314568
HSPA4,-0.0017581747145487896,-0.007300438341956152
LMAN1,0.006517479028787295,-0.08570685042593845
LYPD3,,0.029672139060701347
APOE,-0.10660112438791909,0.06261227449216926
SOSTDC1,-0.0172053442231537,
ANXA1,-0.0536769740619541,-0.10049042433032587
WNT2B,-0.025110061585332424,-0.002409634240227343
AMH,,0.02605167830644524
EFNB3,0.06640145331302122,0.01180307699389478
LTB,-0.005604968477904472,
ANGPT2,0.004067673022233804,-0.04842550149988197
ADAM17,-0.009377508504887935,0.01644166344775669
LRPAP1,0.11977182294569162,0.07566494220823743
NID1,0.07946786603467819,-0.014222164034688251
MST1,0.06946517620909229,0.011727073793440493
DCN,0.0844847343085682,0.06466373545504348
COL7A1,0.06009810044448439,0.022836971080958685
CALR,0.020071132737145975,0.08805330141449971
PIGA,-0.003064790935570106,-0.04367780911850909
CD200,0.04066272946534435,0.039576109598258025
CDH1,0.03349688098918531,
LPL,0.04735036860049311,0.05301974992767578
SEMA5A,0.10392864761289658,0.007753456015264467
SEMA7A,0.05615028555886159,-0.03243774119723994
SEMA4G,-0.03328726245127666,0.06299535838246784
SEMA3B,-0.06461440892217482,0.011786563103630802
RPH3A,0.11309718336153964,-0.01355573010141097
JAG2,-0.03726250473853012,-0.04597277742111171
CGN,-0.017272737936541122,0.0004487383416961818
GDF15,0.1428839943985777,-0.10250478290810676
SEMA4F,-0.03602856390663481,0.058981115950914265
NXPH1,-0.0011792224775525012,0.02558742593786833
ARF1,0.04096804720193103,0.040791693933726114
EBI3,-0.013738882028478021,0.13545895806384678
TIMP1,0.007952144993086253,-0.09609188812622575
SEMA3C,-0.012421146750419988,-0.017617001521912937
GAS6,-0.0027572156092412208,-0.0076088820116899875
MEPE,,0.024693303888507958
SERPINE1,0.08848175620942605,-0.14400513898807907
RSPO2,0.16324988309909,-0.025273650592103677
SHBG,-0.020422571775897153,
LGALS3BP,0.02601490060246432,0.031911103563124675
LAMB1,0.10975201910181245,-0.008096751499006186
SPTBN2,0.01874694689358866,0.10907805958757098
COL1A2,0.03060004469451817,0.04821367414627518
LGALS1,-0.11924254466479693,-0.12879035203040062
BCAN,0.1358016146450868,0.15300270001298263
ANOS1,-0.01568959225013447,0.04814345176344687
EDA,-0.0255914352542787,0.03768260591979067
SHANK1,0.08861214083909125,
TGFB1,0.04869451871093632,0.02159123554350946
MSTN,0.017646320599851998,
WNT4,,0.046209395945872644
TNFSF4,-0.02967122222148746,-0.01996820202038923
NTN1,0.007072719179411254,-0.0016756009724123125
CXCL12,-0.04918272725334337,-0.00010360816637143014
GNRH1,-0.011073112802113927,-0.04935242112537711
RIMS1,0.05558786050587089,0.015633546283001173
FGF14,0.11566740076072649,0.03873038051551398
IGF1,-0.03572941691860281,0.13355814441906966
TNFSF10,0.009318466146283172,0.025170139508469233
GDF5,-0.01817842563809128,
CHAD,,-0.0039468596108032895
RGMA,-0.0595661786687202,0.07204805628612426
WNT16,-0.019963525424364432,0.05761137384464524
CX3CL1,-0.003400086874910436,-0.0038362085395970626
FGF1,-0.018510997800572287,0.07483947521080497
ALOX5AP,-0.13044210820765773,-0.013982457248380997
IL1RN,0.09764841323876014,-0.030178806086583635
NPW,,-0.061862905563289446
CXCL9,-0.049182721856178564,
ANGPTL4,-0.01750962262111865,-0.12243076866315002
UCN2,,-0.018059543436605038
COL4A3,,0.06323682208761872
NRG3,0.03368038988046176,0.0744061878564148
IL23A,,0.11079423049402741
COLQ,0.03518197112181446,0.053904972554768726
TNFSF12,0.0010771547536693137,-0.007177942638096956
FYN,0.03145600041673226,0.1156917839151186
ACE,0.019793379227695446,0.004713536090109543
IL18,-0.09884644744271355,0.05956143914748485
CCL27,-0.01841420423598543,0.04363473463098125
SERPING1,-0.03509259729676013,0.00430623521048899
AZGP1,-0.012991969479347772,-0.02195106258909262
INHA,0.1656402175770217,0.10027296183394444
SEMA3G,0.05555152013376996,
COL6A1,0.0942562925930388,-0.08416996548270962
FGF17,,0.17482041910580712
TNFSF8,-0.019992335039601076,
FGF20,-0.02661893970503584,
ICAM3,0.009600342748182163,-0.026837701765631293
LAMA4,0.10840741188051246,-0.00661732073776138
DLL4,-0.02552197295113232,0.013445648573331935
SEMA3A,-0.00945992824699718,0.027858158195980667
RLN2,,-0.02739571678943075
C5,0.015388544458866562,0.004398167337320087
C1QA,-0.1233885466519255,0.06039862638192294
UTS2B,0.06485207894783589,
COL9A3,-0.018455248015751987,0.04607862731232787
HGF,0.08953375931411138,0.009655181289184299
P4HB,0.06289456049226748,-0.06399458107097976
ADCYAP1,-0.01864719205384757,0.01872529222282406
GREM1,-0.05353285604164378,
EGF,0.09063630911047345,
VEGFB,-0.03181765231935428,-0.05935530422765584
FARP2,0.06332951017334526,0.011788215132258181
LAMA2,0.042507446393436336,0.04394017380839957
NRG1,,0.058571069268523276
SPINK1,,-0.059805191075591214
EFEMP2,0.041896927916404744,0.021350090549582125
SELPLG,0.017399135482434946,0.04478847133048632
GDF6,,0.07551402535071274
HLA-E,-0.01265903032014063,0.03934209139664449
PTN,0.1453963114331713,0.13395768535615907
CD274,-0.004697819889658314,-0.04718030196606065
CD14,-0.10627155833040072,0.061460517226437146
SLIT1,-0.018833714996769658,0.12129712793486733
CNTF,-0.021867495950040138,
BST1,-0.004044668769236313,0.08367609327457796
AGTRAP,0.0005390801804268043,0.017054589145432748
LAMC1,0.06699988166586363,0.00897686005576272
COL6A3,-0.008607411704479238,0.06852912775247884
FN1,0.1001331319373081,-0.08791348485456717
MIF,-0.03654137374969263,-0.03793326419719835
JAG1,0.07744646197469378,-0.09678545103648875
NID2,0.0013275929084115253,-0.00508050717516244
EFNB1,-0.05941858404349289,0.03661956143290122
COL4A2,0.05138664591122978,-0.030829157457428924
SPP1,-0.17238210462920214,0.10088865821480653
PODXL2,0.03493221350949704,-0.010988429890144303
FGF9,-0.019992338236726557,0.03709218488088705
ITIH2,0.06578267790925944,
ADAM10,-0.059304627561299686,0.0030261137193315756
CFH,0.013913826502260283,-0.00018280243346705696
COL4A5,-0.024636075611780595,0.020591902756811213
LTBP3,-0.0013038725512206871,0.0030532654560214215
GNB3,-0.031176946094236914,0.06350483839496342
COL6A2,0.008179430416064233,-0.15062931593445794
