,MGH258
BMP1,-0.017897737310374966
NDP,-0.012169629753209451
TNFSF18,-0.02037040266403648
RTN4,0.008156144345289666
HEBP1,0.08228525094994336
WNT7B,-0.01794568672826272
PTMA,0.05879745002703939
FASLG,-0.017945691801462386
CEACAM1,-0.024917750121411893
PDAP1,-0.0158879864683736
QDPR,0.056149489187304474
POMC,-0.02946085419401742
WNT5A,-0.03277268790364081
GRN,0.06699377915100907
MIA,0.017264348748372
COL4A4,-0.02078329777699188
TAC1,-0.01794568203794987
RARRES2,-0.038592054438840014
FGF7,0.05092253242617945
HBEGF,0.07943956887844958
PCSK1N,0.001465254093973578
SFRP1,0.04861807410372236
MICA,0.02795792011891436
TG,0.09416887854856593
ADA,-0.01045386472766242
LAMC3,0.04549222427316938
HMGB1,0.014193256877510293
ITGB3BP,0.014757901245437828
RELN,-0.017229900984257217
IL15,-0.028491658980878007
BSG,-0.06579959295730638
ADAMTS3,-0.032138112042170715
CD34,-0.02621516366186337
PLAT,0.01785457130098098
CKLF,0.007078718582910853
CD24,-0.0036341045455116727
HSP90AA1,0.016625692274621476
BMP4,0.021929798868971173
IGFBP4,0.057028873132260675
LEFTY2,-0.020577802889381512
ANGPTL2,0.046986603471357156
LRIG2,-0.08806479230906632
ICOSLG,0.00017025342961599142
NPPC,-0.030577136990815903
LYZ,0.02605209580039917
SPTAN1,-0.07676643897060433
LIPC,-0.026608836618019757
COL8A1,0.02325697378035691
GSTM2,-0.011087233750696847
SPX,-0.014602863815258825
MFGE8,0.03907678334134492
TGFA,0.027160538612873056
SLIT2,0.0678811081766376
PLTP,-0.08711223194636625
APOD,0.04234783702462616
B2M,-0.05975466297131047
OMG,0.07331693641838861
CXCL3,-0.016736851845231247
CXCL10,-0.09179594563334974
CORT,-0.02078329744244919
NCAN,-0.043780827134612385
TGM2,0.07747173233672153
VEGFC,0.06813639025925523
COL9A1,-0.02599961750194201
GDF11,-0.05813510151422167
SORBS1,-0.047121782664573356
DLL1,-0.019188448229628105
TLN1,-0.008449359788116046
COL2A1,-0.019520831438417933
PON2,-0.09911023595518331
HPX,0.06284375828971586
HP,-0.01276962672756082
CXCL2,0.04342812720019364
CCK,-0.011703009238459532
SEMA6A,-0.007989141556514652
IRAK4,0.0286540229203312
GSTP1,-0.05766740191844791
VCAM1,-0.10076574894066256
NXPH3,-0.029604604101786756
MTMR4,-0.06686101949004732
IL10,-0.0215875190877227
SEMA4D,0.08234589734269321
TRH,-0.019083056482335062
SEMA6D,-0.06162592036028101
