,MGH258
BMP1,0.0635453465757423
NDP,-0.016785442747751334
TNFSF18,-0.03623997833861894
RTN4,-0.07086152957367332
HEBP1,0.020848135310834303
WNT7B,-0.03192628584863783
PTMA,-0.0019496520578304534
FASLG,-0.03192629487411705
CEACAM1,-0.0330891095440852
PDAP1,0.08535864220310174
QDPR,-0.06972792325612802
POMC,0.019962002892834077
WNT5A,0.0741441615589282
GRN,-0.1122826828260211
MIA,0.0044556472424321395
COL4A4,0.003050782777775564
TAC1,0.02809500926054161
RARRES2,0.12790926416545545
FGF7,0.07427206298421617
HBEGF,-0.03011362024721532
PCSK1N,0.12820555892279575
SFRP1,-0.04645354021977318
MICA,0.08022472930904812
TG,0.08091672815226472
ADA,-0.011412570018531831
LAMC3,0.028966119460177662
HMGB1,0.01268835369778604
ITGB3BP,-0.024188006598092057
RELN,0.0005578983949709088
IL15,0.03406602342151414
BSG,0.10072108450257197
ADAMTS3,0.10999926739953643
CD34,0.03430109807442845
PLAT,0.09353459946537523
CKLF,0.0059020241184323495
CD24,0.0017946895066812845
HSP90AA1,-0.10884026193414938
BMP4,-0.01165293107798506
IGFBP4,0.029678603510117904
LEFTY2,-0.036608953846756456
ANGPTL2,-0.03613969799976457
LRIG2,-0.006748450347314198
ICOSLG,-0.04491513069726232
NPPC,0.11864718266264278
LYZ,-0.05125609040598666
SPTAN1,0.11355052549607919
LIPC,-0.04733846839244589
COL8A1,-0.05469631749476615
GSTM2,-0.0017926770941526404
SPX,-0.050263192931572984
MFGE8,0.05888631701179529
TGFA,-0.04038956753571693
SLIT2,-0.011516002288063066
PLTP,0.027724735967651324
APOD,-0.11748993696313312
B2M,0.03927508592453696
OMG,-0.14241761281092782
CXCL3,-0.013215863118031237
CXCL10,0.06670107814160238
CORT,0.0030826684717055685
NCAN,-0.08474930511147478
TGM2,-0.06110870238056504
VEGFC,-0.036974541448041694
COL9A1,-0.015026453423541388
GDF11,0.027149490295102795
SORBS1,-0.038218554521182724
DLL1,0.027814125710206687
TLN1,-0.0028076579477900156
COL2A1,-0.03472854808751809
PON2,0.06886373729135589
HPX,0.09585137093756878
HP,-0.014778745714469197
CXCL2,0.0638821361928534
CCK,-0.016608003342627346
SEMA6A,0.012143268138861067
IRAK4,0.05260689050068991
GSTP1,0.06387548929714773
VCAM1,-0.03670312322418196
NXPH3,-0.004068284658364398
MTMR4,0.09787424809869717
IL10,-0.0010626716404453964
SEMA4D,-0.0676077553447227
TRH,-0.01887033724249618
SEMA6D,0.07650869563544156
PDCD1LG2,0.019101604622361882
SPINT1,-0.014552234690728345
CTHRC1,0.06393731979891348
