,MGH258
BMP1,0.0660122853181785
NDP,-0.049321215874794044
TNFSF18,-0.027076455418406614
RTN4,-0.08914345018682086
HEBP1,-0.04479447688692389
WNT7B,-0.023853509165449777
PTMA,-0.0916497483074157
FASLG,-0.023853515908775713
CEACAM1,0.0402819986342833
PDAP1,0.02319182146282497
QDPR,-0.09141168031328581
POMC,-0.047692356469130746
WNT5A,0.06847366177506743
GRN,-0.038474335964980726
MIA,-0.031222194907474736
COL4A4,0.006624918319461244
TAC1,-0.023853502931059187
RARRES2,0.043601448705528754
FGF7,0.04055527328679869
HBEGF,0.06282948276151264
PCSK1N,0.12006281342808657
SFRP1,-0.02082675536016782
MICA,0.10073268002350441
TG,-0.02762527173233099
ADA,0.02508445624046075
LAMC3,-0.002726693058495372
HMGB1,0.0035418233097770668
ITGB3BP,-0.007591246007260407
RELN,-0.022902082671514407
IL15,0.018936349378504837
BSG,0.11069493833813195
ADAMTS3,0.10610054485099896
CD34,0.03256151858865118
PLAT,0.03170010796686203
CKLF,-0.003291268325287829
CD24,-0.022705615115144673
HSP90AA1,-0.12458397938217856
BMP4,-0.02843041512203379
IGFBP4,0.035568807192848204
LEFTY2,-0.027352132980992875
ANGPTL2,-0.03572680204604526
LRIG2,0.0027581585813971016
ICOSLG,-0.02520397494099267
NPPC,0.09251618357316617
LYZ,-0.05739108093545922
SPTAN1,0.056359648575700784
LIPC,-0.03536861741547492
COL8A1,-0.047125269573387765
GSTM2,0.021495329689506352
SPX,-0.06363734741923754
MFGE8,0.023489366127167635
TGFA,-0.043456533912986914
SLIT2,-0.02843041057274102
PLTP,0.017030081590902482
APOD,-0.08722812600055455
B2M,0.020321941075354132
OMG,-0.004063174210240025
CXCL3,-0.022246718943457637
CXCL10,0.0542472112451803
CORT,-0.02762527751311769
NCAN,0.026386235977186947
TGM2,0.042406122824235594
VEGFC,-0.027625279291822024
COL9A1,0.04038513991685999
GDF11,0.07633412748409156
SORBS1,-0.015595297515261132
DLL1,0.033433602154566686
TLN1,-0.01331450552300248
COL2A1,-0.025947200499168634
PON2,0.06061690361462885
HPX,-0.02947296083855485
HP,-0.04167911875691969
CXCL2,-0.022069791855366904
CCK,0.034122491148660616
SEMA6A,0.006198316303418772
IRAK4,-0.02993438487841465
GSTP1,0.0404089987589704
VCAM1,0.028729102927939138
NXPH3,0.058507544773397986
MTMR4,0.07719958010518084
IL10,-0.02869425351147682
SEMA4D,-0.03245847243265443
TRH,-0.02536530753037624
SEMA6D,0.024408417339323845
PDCD1LG2,0.025694212863846468
SPINT1,0.019403859814740715
CTHRC1,0.002788592369996315
PODXL,0.037038562031126765
JAM3,-0.05985240805987727
TGFB2,-0.05700444290843471
COL18A1,-0.039100454926656245
NODAL,0.010608098751192481
INHBB,-0.012368589214885543
ARF4,0.07875770820895314
CXCL14,-0.06174347804699083
LIF,0.048647630288755496
ADAM28,0.008797119645758548
TCN2,-0.03310741577804461
CUBN,-0.027238742149233722
TIMP3,0.025859968252118056
PIGF,0.029756368183421807
CCL5,-0.08322453580244513
GAD1,-0.002391510903872298
COL14A1,0.03402680654875719
HLA-A,0.07375104956647188
CD5L,-0.0040081962562583265
ADM,0.010805571165962726
GNAI2,-0.01476031586839523
COL11A1,-0.0319457689640716
NUCB2,0.005493222065632648
VCAN,0.019177106773979595
PTPN6,-0.018509314313872767
PTGS2,0.0552889469133665
XCL1,-0.024770861939132284
CD58,0.05658368086607359
TNFSF14,-0.04052114122863204
MFNG,-0.006721414161163474
ICAM1,-0.014813267323570523
PROS1,0.051870419953498406
CLCF1,-0.04598762894134884
PSAP,-0.027852039301169192
EFEMP1,0.009455477195017343
C1QTNF1,0.018686192691265945
ALB,-0.012898345065076299
EFNA3,0.045570055333472574
DRAXIN,0.008177753052934429
NPTX2,-0.01822657446118498
FGF11,0.13095464624203135
CD59,-0.06561662803504374
COL9A2,-0.013620908640245642
DLL3,-0.030533076456891857
LIN7C,0.03865964558047142
GDF7,-0.006870434413410319
PSPN,-0.025485035827656165
ANGPT1,0.04869132028796075
PNOC,0.03152002951297844
L1CAM,-0.038529101557278504
APOA1,0.061574993822175905
PSEN1,-0.08138822493067496
CALM2,-0.06065171890961671
CLEC2B,-0.04168788441602541
NTNG1,0.06375596994604858
LRIG1,0.044371958425027856
CPAMD8,-0.022576638451176655
GHRL,-0.009871781128957723
NPY,0.040022239091031656
MMP2,0.05478756653259908
ALKAL2,-0.03380870185827887
CSF1,0.0004147338643438069
SEMA4C,-0.020994406294385717
ICAM2,0.021766682414518408
SYTL3,-0.04294724351819765
IL1A,0.008407885300604464
PGF,0.1293425241650257
LGALS8,0.08184905920960905
DKK3,-0.04508499462189429
COL16A1,0.04426982446024972
TPH1,-0.020324307301358313
TNC,0.047607174251751205
TNFSF9,-0.0011478033428774554
CNTN2,-0.08315287749871858
LUM,0.006067714384654319
IZUMO1,0.042657755468992815
APOC1,-0.11465516023120205
PKM,0.03056389356465806
GNAS,0.1000833578672902
BMP8B,-0.052292917996958
PTPN11,0.004872130272840097
ADAM12,0.018339217459018706
EDN3,-0.0317062103190657
CCL2,-0.04720253340089506
DSCAM,0.0014332317916944948
ANG,0.014667054258184334
FBLN2,0.09339740051171795
VEGFA,0.03676479494570276
SERPINA1,-0.0019445140953625538
VWF,0.09646465309095836
VASP,-0.020476673402825628
ADAM15,0.06849719225526694
OLFM2,-0.025969779821724007
MFAP2,0.03549438157425114
HLA-C,0.1339807992260557
THBS1,0.022572890283218003
HSPA4,-0.05099382119443626
LMAN1,0.011062502649463004
APOE,0.035839145247466835
SOSTDC1,-0.02257663657600857
ANXA1,-0.036976060861308675
WNT2B,0.04804548311963372
EFNB3,0.061136414807550964
LTB,0.03537927790086037
ANGPT2,-0.01854764633857146
ADAM17,-0.046411144043491004
LRPAP1,0.03669201382291844
NID1,0.11100837455092338
MST1,0.026593200949418975
DCN,0.04635508716680183
COL7A1,-0.03644774216033995
CALR,0.04127324079757744
PIGA,0.04550802604884167
CD200,-0.047121817132637085
CDH1,0.038503574811819846
LPL,-0.031239556961322783
SEMA5A,0.07973248319579795
SEMA7A,-0.04141446504954489
SEMA4G,-0.05742394358738457
SEMA3B,-0.02236864048691492
RPH3A,0.079726912324381
JAG2,-0.011395248213032423
CGN,0.1411876871755793
GDF15,-0.02490028953240781
SEMA4F,-0.02332299710721671
NXPH1,0.012652825351110387
ARF1,0.07111057115388135
EBI3,0.0422840628029626
TIMP1,-0.01593134294322051
SEMA3C,-0.06523585998615113
GAS6,-0.007750585215865567
SERPINE1,-0.029796431181067128
RSPO2,-0.02385351120117021
SHBG,-0.02679824215963093
LGALS3BP,0.07947648669320746
LAMB1,-0.008179068257142062
SPTBN2,0.01975562807265712
COL1A2,0.0052264462664470485
LGALS1,-0.09403174159281003
BCAN,0.13440843760117535
ANOS1,-0.010943290415943148
EDA,-0.03358075989068471
SHANK1,-0.011366824693842046
TGFB1,0.10272853531872872
MSTN,0.0750948384722327
TNFSF4,0.06611133827447942
NTN1,0.011941811836461213
CXCL12,-0.018958907509777863
GNRH1,0.002006303369809502
RIMS1,-0.03048347924728268
FGF14,0.10819671200395371
IGF1,-0.022294349627132944
TNFSF10,-0.04452508862474502
GDF5,-0.023853501785967568
RGMA,-0.015989734627716825
WNT16,0.013169020082456453
CX3CL1,-0.007528624235126257
FGF1,-0.03218414904990865
ALOX5AP,-0.04754471383770298
IL1RN,-0.021228106123810077
CXCL9,0.03085855063796927
ANGPTL4,-0.02233639040828458
NRG3,0.015294790587278314
COLQ,-0.013220281437443327
TNFSF12,0.011362604389244912
FYN,-0.0024985303607092074
ACE,-0.04567215136798729
IL18,-0.039190860911375226
CCL27,-0.024162887500546504
SERPING1,0.058718118077055716
AZGP1,0.0005829004534284444
INHA,0.0394887358472058
SEMA3G,-0.02344586226795615
COL6A1,-0.003848096112277764
TNFSF8,-0.026233690918398972
FGF20,-0.005666795619797202
ICAM3,0.03166650944889412
LAMA4,0.008592881556788286
DLL4,0.0013632242853028568
SEMA3A,-0.06425615113828771
C5,0.020268958143664903
C1QA,-0.017187851179183925
UTS2B,-0.02224671459775107
COL9A3,-0.029915792840056958
HGF,0.004376511841137017
P4HB,0.04668839886238367
ADCYAP1,0.0138788098708183
GREM1,-0.019880609377637012
EGF,-0.016017210506583692
VEGFB,0.03940349307403154
FARP2,-0.023060172164533415
LAMA2,0.06612050498693793
EFEMP2,0.036661602807117034
SELPLG,0.05140318819959613
HLA-E,0.034152000786894156
PTN,0.13018197318177957
CD274,0.08081679695014739
CD14,-0.00941654761895142
SLIT1,-0.04610634377460793
CNTF,-0.02869425351147682
BST1,0.025907903934127185
AGTRAP,0.02390518332482107
LAMC1,0.08193381655958115
COL6A3,0.013473268315710291
FN1,0.05555597678204577
MIF,-0.07161912944729176
JAG1,0.0572263386551398
