,MGH258
BMP1,0.01098099666581642
NDP,0.03665915417947166
TNFSF18,-0.019279979212514366
RTN4,-0.045875640389699615
HEBP1,0.018993584098518864
WNT7B,-0.016985057820483967
PTMA,0.04626542744182482
FASLG,-0.0169850626221163
CEACAM1,-0.0040745376633170355
PDAP1,0.0594457969630369
QDPR,-0.041854849175482996
POMC,-0.055064338974241574
WNT5A,-0.004039686502622186
GRN,-0.07313311476397655
MIA,-0.02223198197412389
COL4A4,-0.0196707721352671
TAC1,0.01017874627584773
RARRES2,0.09182486312763673
FGF7,0.03295245636561556
HBEGF,0.04276134983653882
PCSK1N,0.06071526000251487
SFRP1,-0.024713681708537636
MICA,-0.011374185264333396
TG,-0.019670767702382862
ADA,-0.04829053173003299
LAMC3,0.058850483710816234
HMGB1,-0.026358628233018832
ITGB3BP,0.04812681338061509
RELN,-0.01630758793966495
IL15,0.06494404492810645
BSG,0.006825834245332876
ADAMTS3,-0.008018616300210075
CD34,-0.031661942656380865
PLAT,0.0626046585012598
CKLF,0.04560385673766208
CD24,0.04242709857539461
HSP90AA1,-0.039267509293409275
BMP4,-0.02024407567703048
IGFBP4,0.028446854997366607
LEFTY2,0.0300240753560815
ANGPTL2,-0.006513682260313633
LRIG2,0.02403201977504719
ICOSLG,0.033008516649507755
NPPC,0.012851781162466679
LYZ,-0.012694798531976727
SPTAN1,-0.027866508379989573
LIPC,-0.02518447108413494
COL8A1,-0.005915057733230816
GSTM2,-0.01170271949965293
SPX,-0.04068270424336933
MFGE8,0.060550414967069845
TGFA,-0.03561416278222556
SLIT2,-0.020244072437674787
PLTP,-0.029812439390692502
APOD,-0.052200513891933885
B2M,0.056822884545455574
OMG,-0.03288320578203804
CXCL3,-0.015840931619318786
CXCL10,0.02104878165535948
CORT,-0.019670771818632412
NCAN,0.046455896635307366
TGM2,0.030121480782980607
VEGFC,-0.019670773085171255
COL9A1,0.02518877914861466
GDF11,0.02089723795632796
SORBS1,0.028500897560063448
DLL1,-0.04372970049581082
TLN1,-0.014085226465154753
COL2A1,-0.018475885359308705
PON2,-0.035266463273776645
HPX,-0.02098642763676882
HP,-0.03666026864245591
CXCL2,-0.03981541821594726
CCK,0.046038657679395724
SEMA6A,-0.05823181783297042
IRAK4,-0.055054837573377945
GSTP1,0.02074346410498812
VCAM1,-0.05183762104723446
NXPH3,-0.02791355761353953
MTMR4,-0.02071286522557739
IL10,0.026082793261942894
SEMA4D,-0.07024854934132499
TRH,0.08847316946967733
SEMA6D,0.024599919425425117
PDCD1LG2,-0.03707023378049532
SPINT1,-0.03847968893731209
CTHRC1,-0.05676547619946436
PODXL,0.018236292952746477
JAM3,0.023064175200202063
TGFB2,0.004846371850222757
COL18A1,0.02171704301951912
NODAL,-0.028574291140811205
